"Status","Year","Age","Function_of_post","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","20-29","Legal","Legal","Female","195","[c]","35230","32260"
"New entrant CS","2021","20-29","Legal","Legal","Male","95","[c]","34460","30850"
"New entrant CS","2021","20-29","Legal","Operational Delivery","Female","225","[c]","21640","20250"
"New entrant CS","2021","20-29","Legal","Operational Delivery","Male","90","[c]","21600","20250"
"New entrant CS","2021","20-29","Legal","Other","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Legal","Other","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Legal","Policy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Legal","Policy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","No function","Commercial","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","No function","Commercial","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","No function","Communications","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","No function","Communications","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","No function","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","No function","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","No function","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","No function","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","No function","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","No function","Digital, Data and Technology","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","No function","Economics","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","No function","Economics","Male","45","[c]","31540","31500"
"New entrant CS","2021","20-29","No function","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","No function","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","No function","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","No function","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","No function","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","No function","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","No function","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","No function","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","No function","International Trade","Female","55","[c]","28500","31800"
"New entrant CS","2021","20-29","No function","International Trade","Male","40","[c]","30570","31800"
"New entrant CS","2021","20-29","No function","Knowledge and Information Management","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","No function","Knowledge and Information Management","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","No function","Medicine","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","No function","Medicine","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","No function","Operational Delivery","Female","3770","[c]","23790","22850"
"New entrant CS","2021","20-29","No function","Operational Delivery","Male","2305","[c]","24210","22850"
"New entrant CS","2021","20-29","No function","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","No function","Operational Research","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","No function","Operational Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","No function","Other","Female","110","[c]","25310","23970"
"New entrant CS","2021","20-29","No function","Other","Male","70","[c]","26770","25750"
"New entrant CS","2021","20-29","No function","Planning","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","No function","Planning","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","No function","Policy","Female","965","[c]","32380","32560"
"New entrant CS","2021","20-29","No function","Policy","Male","760","[c]","33240","32790"
"New entrant CS","2021","20-29","No function","Project Delivery","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","No function","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","No function","Psychology","Female","75","[c]","25110","24620"
"New entrant CS","2021","20-29","No function","Psychology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","No function","Science and Engineering","Female","240","[c]","26630","26370"
"New entrant CS","2021","20-29","No function","Science and Engineering","Male","150","[c]","25480","26370"
"New entrant CS","2021","20-29","No function","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","No function","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","No function","Social Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","No function","Social Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","No function","Statistics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","No function","Statistics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","No function","Tax","Female","410","[c]","21610","20140"
"New entrant CS","2021","20-29","No function","Tax","Male","400","[c]","21850","20140"
"New entrant CS","2021","20-29","No function","Unknown","Female","535","[c]","28080","28000"
"New entrant CS","2021","20-29","No function","Unknown","Male","340","[c]","28590","28000"
"New entrant CS","2021","20-29","No function","Veterinarian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","No function","Veterinarian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Project Delivery","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Project Delivery","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Project Delivery","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Project Delivery","Digital, Data and Technology","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Project Delivery","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Project Delivery","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Project Delivery","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Project Delivery","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Project Delivery","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Project Delivery","Knowledge and Information Management","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Project Delivery","Operational Delivery","Female","30","[c]","29830","29870"
"New entrant CS","2021","20-29","Project Delivery","Operational Delivery","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Project Delivery","Other","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Project Delivery","Other","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Project Delivery","Policy","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Project Delivery","Policy","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Project Delivery","Project Delivery","Female","175","[c]","30930","30270"
"New entrant CS","2021","20-29","Project Delivery","Project Delivery","Male","135","[c]","31070","30930"
"New entrant CS","2021","20-29","Project Delivery","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Project Delivery","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Project Delivery","Science and Engineering","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Project Delivery","Science and Engineering","Male","90","[c]","25870","27540"
"New entrant CS","2021","20-29","Project Delivery","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Project Delivery","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Property","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Property","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Property","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Property","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Property","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Property","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Property","Operational Delivery","Female","35","[c]","21920","20880"
"New entrant CS","2021","20-29","Property","Operational Delivery","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Property","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Property","Other","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Property","Planning","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Property","Planning","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Property","Property","Female","70","[c]","26580","24500"
"New entrant CS","2021","20-29","Property","Property","Male","85","[c]","27610","26550"
"New entrant CS","2021","20-29","Property","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Property","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Security","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Security","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Security","Security","Female","60","[c]","23380","22650"
"New entrant CS","2021","20-29","Security","Security","Male","160","[c]","23880","23540"
"New entrant CS","2021","20-29","Security","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Security","Unknown","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Security","Unknown","Male","35","[c]","24260","20860"
"New entrant CS","2021","20-29","Unknown","Communications","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Digital, Data and Technology","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Digital, Data and Technology","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Economics","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Economics","Male","40","[c]","30800","32390"
"New entrant CS","2021","20-29","Unknown","Finance","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Finance","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Human Resources","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Human Resources","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Intelligence Analysis","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Intelligence Analysis","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Medicine","Female","35","[c]","28380","24910"
"New entrant CS","2021","20-29","Unknown","Medicine","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Operational Delivery","Female","245","[c]","23540","21430"
"New entrant CS","2021","20-29","Unknown","Operational Delivery","Male","280","[c]","23730","21430"
"New entrant CS","2021","20-29","Unknown","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Operational Research","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Operational Research","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Other","Female","250","[c]","25460","22390"
"New entrant CS","2021","20-29","Unknown","Other","Male","155","[c]","25610","24890"
"New entrant CS","2021","20-29","Unknown","Planning","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Planning","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Policy","Female","110","[c]","33920","31690"
"New entrant CS","2021","20-29","Unknown","Policy","Male","70","[c]","36300","35050"
"New entrant CS","2021","20-29","Unknown","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Project Delivery","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Project Delivery","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Science and Engineering","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Science and Engineering","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Social Research","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Social Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Statistics","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Statistics","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Unknown","Female","3960","[c]","26770","27570"
"New entrant CS","2021","20-29","Unknown","Unknown","Male","2805","[c]","25970","27570"
"New entrant CS","2021","20-29","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","Economics","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","Economics","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","Intelligence Analysis","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","Intelligence Analysis","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","Operational Delivery","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","Operational Delivery","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","Operational Research","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","Operational Research","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","Other","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","Policy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","Policy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","Science and Engineering","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","Science and Engineering","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","Social Research","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","Social Research","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","Social Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","Statistics","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","Statistics","Male","35","[c]","35930","33740"
"New entrant CS","2021","30-39","Analysis","Statistics","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Commercial","Commercial","Female","55","[c]","38860","36820"
"New entrant CS","2021","30-39","Commercial","Commercial","Male","40","[c]","38540","40170"
"New entrant CS","2021","30-39","Commercial","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Commercial","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Commercial","Operational Delivery","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Commercial","Operational Delivery","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Commercial","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Commercial","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Commercial","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Commercial","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Commercial","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Commercial","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Commercial","Tax","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Commercial","Tax","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Commercial","Unknown","Female","30","[c]","69570","67630"
"New entrant CS","2021","30-39","Commercial","Unknown","Male","35","[c]","65770","65250"
"New entrant CS","2021","30-39","Communications","Communications","Female","60","[c]","41890","39980"
"New entrant CS","2021","30-39","Communications","Communications","Male","40","[c]","41770","39840"
"New entrant CS","2021","30-39","Communications","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","Economics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","Economics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","Operational Delivery","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","Operational Delivery","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","Tax","Female","80","[c]","26430","25560"
"New entrant CS","2021","30-39","Communications","Tax","Male","105","[c]","26680","25560"
"New entrant CS","2021","30-39","Communications","Unknown","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","Unknown","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Counter Fraud","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Counter Fraud","Counter Fraud","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Counter Fraud","Legal","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Counter Fraud","Legal","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Counter Fraud","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Counter Fraud","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Counter Fraud","Tax","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Counter Fraud","Tax","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Counter Fraud","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Counter Fraud","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Debt","Operational Delivery","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Debt","Operational Delivery","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Debt","Tax","Female","95","[c]","20530","20140"
"New entrant CS","2021","30-39","Debt","Tax","Male","85","[c]","20520","20140"
"New entrant CS","2021","30-39","Debt","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Debt","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Digital, Data and Technology","Female","205","[c]","40030","38180"
"New entrant CS","2021","30-39","Digital, Data & Technology","Digital, Data and Technology","Male","255","[c]","42950","38630"
"New entrant CS","2021","30-39","Digital, Data & Technology","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Operational Delivery","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Science and Engineering","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Tax","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Tax","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Unknown","Female","35","[c]","48830","47650"
"New entrant CS","2021","30-39","Digital, Data & Technology","Unknown","Male","30","[c]","50040","53600"
"New entrant CS","2021","30-39","Finance","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Finance","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Finance","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Finance","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Finance","Economics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Finance","Economics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Finance","Finance","Female","90","[c]","36740","33720"
"New entrant CS","2021","30-39","Finance","Finance","Male","75","[c]","37690","35000"
"New entrant CS","2021","30-39","Finance","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Finance","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Finance","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Finance","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Finance","Policy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Finance","Policy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Finance","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Finance","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Finance","Tax","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Finance","Tax","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Grants Management","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Grants Management","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Grants Management","Operational Delivery","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Grants Management","Operational Delivery","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Human Resources","Human Resources","Female","130","[c]","34810","30890"
"New entrant CS","2021","30-39","Human Resources","Human Resources","Male","40","[c]","34840","31810"
"New entrant CS","2021","30-39","Human Resources","Operational Delivery","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Human Resources","Operational Delivery","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Human Resources","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Human Resources","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Human Resources","Policy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Human Resources","Policy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Human Resources","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Human Resources","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Human Resources","Tax","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Human Resources","Tax","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Human Resources","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Human Resources","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Internal Audit","Internal Audit","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Internal Audit","Internal Audit","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Internal Audit","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Internal Audit","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Legal","Legal","Female","195","[c]","45730","48080"
"New entrant CS","2021","30-39","Legal","Legal","Male","105","[c]","45010","48080"
"New entrant CS","2021","30-39","Legal","Operational Delivery","Female","50","[c]","22390","20250"
"New entrant CS","2021","30-39","Legal","Operational Delivery","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Legal","Other","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Legal","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Legal","Tax","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Legal","Tax","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","No function","Commercial","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","No function","Commercial","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","No function","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","No function","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","No function","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","No function","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","No function","Counter Fraud","Female","[c]","[c]","[c]","[c]"
