"Status","Year","Organisation","Region_london","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Criminal Injuries Compensation Authority","Outside London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","Outside London","SEO/HEO","Heterosexual / straight","55","55","29520","27980"
"In post","2021","Criminal Injuries Compensation Authority","Outside London","SEO/HEO","LGBO","5","5","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","Outside London","SEO/HEO","Undeclared","5","5","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","Outside London","SEO/HEO","Unknown","20","20","[c]","[c]"
"In post","2021","Crown Commercial Service","London","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","London","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","London","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","London","G6/G7","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Crown Commercial Service","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","London","G6/G7","Unknown","10","10","[c]","[c]"
"In post","2021","Crown Commercial Service","London","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Crown Commercial Service","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","London","SEO/HEO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Crown Commercial Service","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Outside London","AA/AO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Crown Commercial Service","Outside London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Outside London","AA/AO","Unknown","5","5","[c]","[c]"
"In post","2021","Crown Commercial Service","Outside London","EO","Heterosexual / straight","75","70","23690","22640"
"In post","2021","Crown Commercial Service","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Outside London","EO","Unknown","25","25","[c]","[c]"
"In post","2021","Crown Commercial Service","Outside London","G6/G7","Heterosexual / straight","130","130","52050","49000"
"In post","2021","Crown Commercial Service","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Outside London","G6/G7","Undeclared","5","5","[c]","[c]"
"In post","2021","Crown Commercial Service","Outside London","G6/G7","Unknown","25","25","[c]","[c]"
"In post","2021","Crown Commercial Service","Outside London","SCS level","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Crown Commercial Service","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Outside London","SEO/HEO","Heterosexual / straight","280","265","33310","34800"
"In post","2021","Crown Commercial Service","Outside London","SEO/HEO","LGBO","20","20","[c]","[c]"
"In post","2021","Crown Commercial Service","Outside London","SEO/HEO","Undeclared","15","15","[c]","[c]"
"In post","2021","Crown Commercial Service","Outside London","SEO/HEO","Unknown","95","90","31370","30000"
"In post","2021","Crown Office and Procurator Fiscal Service","Outside London","AA/AO","Heterosexual / straight","615","550","21930","22220"
"In post","2021","Crown Office and Procurator Fiscal Service","Outside London","AA/AO","LGBO","25","25","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Outside London","AA/AO","Undeclared","35","35","21960","22220"
"In post","2021","Crown Office and Procurator Fiscal Service","Outside London","AA/AO","Unknown","30","30","22170","22220"
"In post","2021","Crown Office and Procurator Fiscal Service","Outside London","EO","Heterosexual / straight","285","275","27330","26570"
"In post","2021","Crown Office and Procurator Fiscal Service","Outside London","EO","LGBO","15","15","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Outside London","EO","Unknown","10","10","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Outside London","G6/G7","Heterosexual / straight","170","160","66260","68470"
"In post","2021","Crown Office and Procurator Fiscal Service","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Outside London","G6/G7","Undeclared","15","10","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Outside London","G6/G7","Unknown","15","15","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Outside London","SCS level","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Outside London","SEO/HEO","Heterosexual / straight","640","605","41270","37940"
"In post","2021","Crown Office and Procurator Fiscal Service","Outside London","SEO/HEO","LGBO","35","35","42710","43060"
"In post","2021","Crown Office and Procurator Fiscal Service","Outside London","SEO/HEO","Undeclared","45","45","44420","41780"
"In post","2021","Crown Office and Procurator Fiscal Service","Outside London","SEO/HEO","Unknown","45","40","49050","52490"
"In post","2021","Crown Prosecution Service","London","AA/AO","Heterosexual / straight","225","210","23280","23520"
"In post","2021","Crown Prosecution Service","London","AA/AO","LGBO","20","15","[c]","[c]"
"In post","2021","Crown Prosecution Service","London","AA/AO","Undeclared","15","15","[c]","[c]"
"In post","2021","Crown Prosecution Service","London","AA/AO","Unknown","75","70","22660","23520"
"In post","2021","Crown Prosecution Service","London","EO","Heterosexual / straight","235","220","28820","29620"
"In post","2021","Crown Prosecution Service","London","EO","LGBO","20","20","[c]","[c]"
"In post","2021","Crown Prosecution Service","London","EO","Undeclared","10","10","[c]","[c]"
"In post","2021","Crown Prosecution Service","London","EO","Unknown","75","70","29170","30110"
"In post","2021","Crown Prosecution Service","London","G6/G7","Heterosexual / straight","510","490","60610","61860"
"In post","2021","Crown Prosecution Service","London","G6/G7","LGBO","35","35","65170","64550"
"In post","2021","Crown Prosecution Service","London","G6/G7","Undeclared","35","35","59220","55000"
"In post","2021","Crown Prosecution Service","London","G6/G7","Unknown","135","120","63880","62590"
"In post","2021","Crown Prosecution Service","London","SCS level","Heterosexual / straight","35","35","98640","89220"
"In post","2021","Crown Prosecution Service","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","London","SCS level","Unknown","5","5","[c]","[c]"
"In post","2021","Crown Prosecution Service","London","SEO/HEO","Heterosexual / straight","195","190","37020","36240"
"In post","2021","Crown Prosecution Service","London","SEO/HEO","LGBO","10","10","[c]","[c]"
"In post","2021","Crown Prosecution Service","London","SEO/HEO","Undeclared","5","5","[c]","[c]"
"In post","2021","Crown Prosecution Service","London","SEO/HEO","Unknown","40","40","37470","36240"
"In post","2021","Crown Prosecution Service","Outside London","AA/AO","Heterosexual / straight","800","730","22040","21950"
"In post","2021","Crown Prosecution Service","Outside London","AA/AO","LGBO","45","45","21580","21950"
"In post","2021","Crown Prosecution Service","Outside London","AA/AO","Undeclared","35","30","21930","21950"
"In post","2021","Crown Prosecution Service","Outside London","AA/AO","Unknown","245","215","21850","21950"
"In post","2021","Crown Prosecution Service","Outside London","EO","Heterosexual / straight","710","655","27440","27760"
"In post","2021","Crown Prosecution Service","Outside London","EO","LGBO","40","40","27720","26970"
"In post","2021","Crown Prosecution Service","Outside London","EO","Undeclared","20","20","[c]","[c]"
"In post","2021","Crown Prosecution Service","Outside London","EO","Unknown","245","215","28240","28430"
"In post","2021","Crown Prosecution Service","Outside London","G6/G7","Heterosexual / straight","1460","1355","55640","55610"
"In post","2021","Crown Prosecution Service","Outside London","G6/G7","LGBO","60","60","58040","55610"
"In post","2021","Crown Prosecution Service","Outside London","G6/G7","Undeclared","50","50","54870","54770"
"In post","2021","Crown Prosecution Service","Outside London","G6/G7","Unknown","575","510","58080","55610"
"In post","2021","Crown Prosecution Service","Outside London","SCS level","Heterosexual / straight","30","30","92780","88460"
"In post","2021","Crown Prosecution Service","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Outside London","SCS level","Unknown","5","5","[c]","[c]"
"In post","2021","Crown Prosecution Service","Outside London","SEO/HEO","Heterosexual / straight","575","555","35820","36240"
"In post","2021","Crown Prosecution Service","Outside London","SEO/HEO","LGBO","20","20","[c]","[c]"
"In post","2021","Crown Prosecution Service","Outside London","SEO/HEO","Undeclared","25","25","[c]","[c]"
"In post","2021","Crown Prosecution Service","Outside London","SEO/HEO","Unknown","110","105","35580","34480"
"In post","2021","Crown Prosecution Service","Overseas","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Overseas","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service Inspectorate","London","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service Inspectorate","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service Inspectorate","London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service Inspectorate","London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service Inspectorate","London","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service Inspectorate","London","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service Inspectorate","London","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service Inspectorate","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service Inspectorate","London","G6/G7","Unknown","10","10","[c]","[c]"
"In post","2021","Crown Prosecution Service Inspectorate","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service Inspectorate","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service Inspectorate","London","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service Inspectorate","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service Inspectorate","Outside London","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service Inspectorate","Outside London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service Inspectorate","Outside London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service Inspectorate","Outside London","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service Inspectorate","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service Inspectorate","Outside London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service Inspectorate","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service Inspectorate","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Debt Management Office","London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Debt Management Office","London","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Debt Management Office","London","EO","Unknown","10","10","[c]","[c]"
"In post","2021","Debt Management Office","London","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Debt Management Office","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Debt Management Office","London","G6/G7","Unknown","55","55","71740","67260"
