"Status","Year","Age","Ethnicity","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","50-59","White","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Charity Commission","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Charity Commission","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Department for Business, Energy and Industrial Strategy","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Department for Business, Energy and Industrial Strategy","Male","40","[c]","48860","40050"
"New entrant CS","2021","50-59","White","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Department for Digital, Culture, Media and Sport","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Department for Education","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Department for Education","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Department for Environment, Food and Rural Affairs","Female","55","[c]","33890","30690"
"New entrant CS","2021","50-59","White","Department for Environment, Food and Rural Affairs","Male","60","[c]","43960","40180"
"New entrant CS","2021","50-59","White","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Department for Transport","Female","40","[c]","31240","26130"
"New entrant CS","2021","50-59","White","Department for Transport","Male","40","[c]","37280","30350"
"New entrant CS","2021","50-59","White","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Department for Work and Pensions","Female","1315","[c]","26330","27570"
"New entrant CS","2021","50-59","White","Department for Work and Pensions","Male","770","[c]","26740","27570"
"New entrant CS","2021","50-59","White","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Department of Health and Social Care","Female","170","[c]","38520","36330"
"New entrant CS","2021","50-59","White","Department of Health and Social Care","Male","85","[c]","49910","40110"
"New entrant CS","2021","50-59","White","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","ESTYN","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","ESTYN","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","ESTYN","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Food Standards Agency","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Food Standards Agency","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","HM Land Registry","Female","35","[c]","23060","22350"
"New entrant CS","2021","50-59","White","HM Land Registry","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","HM Revenue and Customs","Female","85","[c]","27620","20140"
"New entrant CS","2021","50-59","White","HM Revenue and Customs","Male","100","[c]","27650","20140"
"New entrant CS","2021","50-59","White","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","HM Treasury","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","HM Treasury","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Home Office","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Home Office","Male","60","[c]","32930","25960"
"New entrant CS","2021","50-59","White","Home Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Ministry of Defence","Female","235","[c]","29580","26350"
"New entrant CS","2021","50-59","White","Ministry of Defence","Male","455","[c]","33130","31000"
"New entrant CS","2021","50-59","White","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Ministry of Housing, Communities and Local Government","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Ministry of Housing, Communities and Local Government","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Ministry of Housing, Communities and Local Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Ministry of Justice","Female","255","[c]","22810","20600"
"New entrant CS","2021","50-59","White","Ministry of Justice","Male","255","[c]","25250","22350"
"New entrant CS","2021","50-59","White","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","National Crime Agency","Female","35","[c]","34730","34140"
"New entrant CS","2021","50-59","White","National Crime Agency","Male","110","[c]","39610","37150"
"New entrant CS","2021","50-59","White","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Office for Standards in Education","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Office for Standards in Education","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Office for Standards in Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Office of Gas and Electricity Markets","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Office of Gas and Electricity Markets","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Office of Rail and Road","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Other Cabinet Office Agencies","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Other Cabinet Office Agencies","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Scotland Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Scotland Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Scotland Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Scottish Government","Female","85","[c]","31570","26160"
"New entrant CS","2021","50-59","White","Scottish Government","Male","60","[c]","30380","27140"
"New entrant CS","2021","50-59","White","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","The National Archives","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","The National Archives","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","UK Export Finance","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","UK Export Finance","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","United Kingdom Statistics Authority","Female","35","[c]","35060","29540"
"New entrant CS","2021","50-59","White","United Kingdom Statistics Authority","Male","35","[c]","34560","36030"
"New entrant CS","2021","50-59","White","United Kingdom Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Wales Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Wales Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Wales Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Welsh Government","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Welsh Government","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Department for Education","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Department for Education","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Department for Transport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Department for Transport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Department for Work and Pensions","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Department for Work and Pensions","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Department of Health and Social Care","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","HM Treasury","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","HM Treasury","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Home Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Home Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Home Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Ministry of Housing, Communities and Local Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Ministry of Housing, Communities and Local Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Ministry of Housing, Communities and Local Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Office for Standards in Education","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Office for Standards in Education","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Office for Standards in Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Other Cabinet Office Agencies","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Other Cabinet Office Agencies","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Scottish Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Scottish Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","The National Archives","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","The National Archives","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","United Kingdom Statistics Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","United Kingdom Statistics Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","United Kingdom Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Welsh Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Welsh Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Department for Education","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Department for Education","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Department for Transport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Department for Transport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Department for Work and Pensions","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Department for Work and Pensions","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Department of Health and Social Care","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","HM Treasury","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","HM Treasury","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Home Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Home Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Home Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Ministry of Housing, Communities and Local Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Ministry of Housing, Communities and Local Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Ministry of Housing, Communities and Local Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Office for Standards in Education","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Office for Standards in Education","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Office for Standards in Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Other Cabinet Office Agencies","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Other Cabinet Office Agencies","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Scottish Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Scottish Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","The National Archives","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","The National Archives","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","United Kingdom Statistics Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","United Kingdom Statistics Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","United Kingdom Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Welsh Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Welsh Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
