"Status","Year","Parent_department","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","G7","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","G7","Unknown","40","[c]","52350","53380"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","HEO","Heterosexual / straight","265","[c]","33690","33570"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","HEO","LGBO","40","[c]","33360","33570"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","HEO","Undeclared","30","[c]","33320","33570"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","HEO","Unknown","135","[c]","32400","32060"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","SEO","Heterosexual / straight","100","[c]","41110","40050"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","SEO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","SEO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","SEO","Unknown","75","[c]","40350","40050"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","EO","Heterosexual / straight","55","[c]","26820","26180"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","G7","Heterosexual / straight","50","[c]","55470","51730"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","G7","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","G7","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","G7","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","HEO","Heterosexual / straight","160","[c]","36240","34020"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","HEO","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","HEO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","HEO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","EO","Heterosexual / straight","130","[c]","26100","25000"
"New entrant CS","2021","Department for Education","EO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","EO","Unknown","90","[c]","25900","25000"
"New entrant CS","2021","Department for Education","G6","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","G6","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","G7","Heterosexual / straight","70","[c]","51400","49860"
"New entrant CS","2021","Department for Education","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","G7","Unknown","40","[c]","51810","49960"
"New entrant CS","2021","Department for Education","HEO","Heterosexual / straight","85","[c]","31120","29360"
"New entrant CS","2021","Department for Education","HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","HEO","Unknown","70","[c]","31360","29360"
"New entrant CS","2021","Department for Education","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","SEO","Heterosexual / straight","95","[c]","37610","36500"
"New entrant CS","2021","Department for Education","SEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","SEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","SEO","Unknown","65","[c]","38550","36570"
"New entrant CS","2021","Department for Education","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","AO","Heterosexual / straight","195","[c]","21800","21050"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","AO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","AO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","AO","Unknown","95","[c]","22000","21050"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","EO","Heterosexual / straight","225","[c]","25730","24920"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","EO","LGBO","35","[c]","25970","24920"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","EO","Undeclared","30","[c]","25650","24920"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","EO","Unknown","90","[c]","22800","24430"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","G6","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","G6","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","G7","Heterosexual / straight","115","[c]","51280","52290"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","G7","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","G7","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","G7","Unknown","45","[c]","51980","52290"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","HEO","Heterosexual / straight","270","[c]","31010","31500"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","HEO","LGBO","35","[c]","31050","32000"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","HEO","Undeclared","35","[c]","31900","32560"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","HEO","Unknown","85","[c]","31600","32560"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","SCS level","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","SCS level","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","SEO","Heterosexual / straight","155","[c]","37400","35900"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","SEO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","SEO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","SEO","Unknown","60","[c]","37550","36550"
"New entrant CS","2021","Department for International Trade","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","AO","Unknown","45","[c]","18660","18200"
"New entrant CS","2021","Department for International Trade","EO","Heterosexual / straight","45","[c]","26000","26250"
"New entrant CS","2021","Department for International Trade","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","EO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","G6","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","G7","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","G7","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","HEO","Heterosexual / straight","95","[c]","31510","31800"
"New entrant CS","2021","Department for International Trade","HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","HEO","Unknown","40","[c]","31980","31800"
"New entrant CS","2021","Department for International Trade","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","SEO","Heterosexual / straight","30","[c]","38820","38160"
"New entrant CS","2021","Department for International Trade","SEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","SEO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","AA","Heterosexual / straight","65","[c]","18270","18060"
"New entrant CS","2021","Department for Transport","AA","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","AA","Unknown","70","[c]","18780","18060"
"New entrant CS","2021","Department for Transport","AO","Heterosexual / straight","125","[c]","22590","21590"
"New entrant CS","2021","Department for Transport","AO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","AO","Unknown","190","[c]","23360","21590"
"New entrant CS","2021","Department for Transport","EO","Heterosexual / straight","160","[c]","26980","26130"
"New entrant CS","2021","Department for Transport","EO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","EO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","EO","Unknown","110","[c]","26770","26130"
"New entrant CS","2021","Department for Transport","G6","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","G6","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","G7","Heterosexual / straight","60","[c]","54660","54110"
"New entrant CS","2021","Department for Transport","G7","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","G7","Unknown","30","[c]","55540","54110"
"New entrant CS","2021","Department for Transport","HEO","Heterosexual / straight","180","[c]","32880","34710"
"New entrant CS","2021","Department for Transport","HEO","LGBO","30","[c]","33360","34710"
"New entrant CS","2021","Department for Transport","HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","HEO","Unknown","105","[c]","31830","34370"
"New entrant CS","2021","Department for Transport","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","SCS level","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","SEO","Heterosexual / straight","95","[c]","42160","42470"
"New entrant CS","2021","Department for Transport","SEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","SEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","SEO","Unknown","45","[c]","42190","42470"
"New entrant CS","2021","Department for Work and Pensions","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","AO","Heterosexual / straight","4410","[c]","21640","21010"
"New entrant CS","2021","Department for Work and Pensions","AO","LGBO","425","[c]","21450","21010"
"New entrant CS","2021","Department for Work and Pensions","AO","Undeclared","245","[c]","21590","21010"
"New entrant CS","2021","Department for Work and Pensions","AO","Unknown","485","[c]","21380","21010"
"New entrant CS","2021","Department for Work and Pensions","EO","Heterosexual / straight","8370","[c]","28580","27570"
"New entrant CS","2021","Department for Work and Pensions","EO","LGBO","905","[c]","28380","27570"
"New entrant CS","2021","Department for Work and Pensions","EO","Undeclared","495","[c]","28640","27570"
"New entrant CS","2021","Department for Work and Pensions","EO","Unknown","1190","[c]","28660","27570"
"New entrant CS","2021","Department for Work and Pensions","G6","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","G6","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","G6","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","G7","Heterosexual / straight","100","[c]","54840","55000"
"New entrant CS","2021","Department for Work and Pensions","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","G7","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","G7","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","HEO","Heterosexual / straight","210","[c]","33270","31990"
"New entrant CS","2021","Department for Work and Pensions","HEO","LGBO","30","[c]","31740","31990"
"New entrant CS","2021","Department for Work and Pensions","HEO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","HEO","Unknown","35","[c]","34500","34290"
"New entrant CS","2021","Department for Work and Pensions","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","SEO","Heterosexual / straight","125","[c]","40350","38950"
"New entrant CS","2021","Department for Work and Pensions","SEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","SEO","Unknown","35","[c]","39750","39330"
"New entrant CS","2021","Department of Health and Social Care","AA","Heterosexual / straight","50","[c]","19610","18850"
"New entrant CS","2021","Department of Health and Social Care","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","AA","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","AO","Heterosexual / straight","295","[c]","20820","19630"
"New entrant CS","2021","Department of Health and Social Care","AO","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","AO","Undeclared","60","[c]","20280","19630"
"New entrant CS","2021","Department of Health and Social Care","AO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","EO","Heterosexual / straight","335","[c]","25550","26880"
"New entrant CS","2021","Department of Health and Social Care","EO","LGBO","40","[c]","25770","26880"
"New entrant CS","2021","Department of Health and Social Care","EO","Undeclared","60","[c]","25530","26410"
"New entrant CS","2021","Department of Health and Social Care","EO","Unknown","170","[c]","26470","27270"
"New entrant CS","2021","Department of Health and Social Care","G6","Heterosexual / straight","60","[c]","66590","66230"
"New entrant CS","2021","Department of Health and Social Care","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","G6","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","G6","Unknown","70","[c]","66110","66230"
"New entrant CS","2021","Department of Health and Social Care","G7","Heterosexual / straight","190","[c]","52710","52610"
"New entrant CS","2021","Department of Health and Social Care","G7","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","G7","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","G7","Unknown","135","[c]","52190","53360"
"New entrant CS","2021","Department of Health and Social Care","HEO","Heterosexual / straight","535","[c]","31610","32330"
"New entrant CS","2021","Department of Health and Social Care","HEO","LGBO","50","[c]","31270","32330"
"New entrant CS","2021","Department of Health and Social Care","HEO","Undeclared","90","[c]","31930","32330"
"New entrant CS","2021","Department of Health and Social Care","HEO","Unknown","325","[c]","31840","32790"
"New entrant CS","2021","Department of Health and Social Care","SCS level","Heterosexual / straight","65","[c]","91850","84830"
"New entrant CS","2021","Department of Health and Social Care","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","SCS level","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","SCS level","Unknown","40","[c]","100880","89900"
"New entrant CS","2021","Department of Health and Social Care","SEO","Heterosexual / straight","390","[c]","39380","40000"
"New entrant CS","2021","Department of Health and Social Care","SEO","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","SEO","Undeclared","60","[c]","39110","39290"
"New entrant CS","2021","Department of Health and Social Care","SEO","Unknown","140","[c]","39740","40650"
"New entrant CS","2021","ESTYN","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","ESTYN","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","ESTYN","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","ESTYN","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","HEO","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","SEO","Heterosexual / straight","30","[c]","38790","37630"
"New entrant CS","2021","Food Standards Agency","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Foreign, Commonwealth and Development Office","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Foreign, Commonwealth and Development Office","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Foreign, Commonwealth and Development Office","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Foreign, Commonwealth and Development Office","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Foreign, Commonwealth and Development Office","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","AA","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","AO","Heterosexual / straight","240","[c]","22500","22350"
"New entrant CS","2021","HM Land Registry","AO","LGBO","35","[c]","22350","22350"
"New entrant CS","2021","HM Land Registry","AO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","AO","Unknown","255","[c]","22570","22350"
"New entrant CS","2021","HM Land Registry","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","EO","Unknown","35","[c]","27730","27130"
"New entrant CS","2021","HM Land Registry","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","G7","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","HEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","SEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","SEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","AO","Heterosexual / straight","820","[c]","20360","20140"
"New entrant CS","2021","HM Revenue and Customs","AO","LGBO","100","[c]","20240","20140"
"New entrant CS","2021","HM Revenue and Customs","AO","Undeclared","45","[c]","20540","20140"
"New entrant CS","2021","HM Revenue and Customs","AO","Unknown","2080","[c]","20260","20140"
"New entrant CS","2021","HM Revenue and Customs","EO","Heterosexual / straight","380","[c]","25710","25560"
"New entrant CS","2021","HM Revenue and Customs","EO","LGBO","45","[c]","25530","25560"
"New entrant CS","2021","HM Revenue and Customs","EO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","EO","Unknown","675","[c]","25660","25560"
"New entrant CS","2021","HM Revenue and Customs","G6","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","G6","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","G7","Heterosexual / straight","35","[c]","54070","52580"
"New entrant CS","2021","HM Revenue and Customs","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","G7","Unknown","50","[c]","54060","52580"
"New entrant CS","2021","HM Revenue and Customs","HEO","Heterosexual / straight","245","[c]","32460","31810"
"New entrant CS","2021","HM Revenue and Customs","HEO","LGBO","35","[c]","32620","31810"
"New entrant CS","2021","HM Revenue and Customs","HEO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","HEO","Unknown","325","[c]","32710","31810"
"New entrant CS","2021","HM Revenue and Customs","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","SCS level","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","SEO","Heterosexual / straight","55","[c]","39350","38630"
"New entrant CS","2021","HM Revenue and Customs","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","SEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","SEO","Unknown","75","[c]","39400","38630"
"New entrant CS","2021","HM Revenue and Customs","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Unknown","Unknown","325","[c]","[c]","[c]"
