"Status","Year","Disability","Ethnicity","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Undeclared","Other ethnicity","Operational Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Planning","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Planning","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Planning","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Policy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Policy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Psychology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Psychology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Psychology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Social Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Social Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Social Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Statistics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Statistics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Statistics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Tax","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Tax","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Tax","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Veterinarian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Veterinarian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Digital, Data and Technology","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Economics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Economics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Finance","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Medicine","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Medicine","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Operational Delivery","Female","50","[c]","28720","24920"
"New entrant CS","2021","Undeclared","Undeclared","Operational Delivery","Male","55","[c]","31190","24770"
"New entrant CS","2021","Undeclared","Undeclared","Operational Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Operational Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Other","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Planning","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Planning","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Policy","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Policy","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Project Delivery","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Psychology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Psychology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Science and Engineering","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Science and Engineering","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Security","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Social Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Social Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Statistics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Statistics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Tax","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Tax","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Unknown","Female","45","[c]","30440","29290"
"New entrant CS","2021","Undeclared","Undeclared","Unknown","Male","65","[c]","29760","27570"
"New entrant CS","2021","Undeclared","Undeclared","Veterinarian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Veterinarian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Commercial","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Communications","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Communications","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Economics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Economics","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Finance","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Medicine","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Medicine","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Operational Delivery","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Operational Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Operational Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Other","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Other","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Planning","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Planning","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Policy","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Policy","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Project Delivery","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Project Delivery","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Psychology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Psychology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Social Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Social Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Statistics","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Statistics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Tax","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Tax","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Unknown","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Veterinarian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Veterinarian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Commercial","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Counter Fraud","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Digital, Data and Technology","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Digital, Data and Technology","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Economics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Economics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Finance","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Finance","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Legal","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Medicine","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Medicine","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Operational Delivery","Female","170","[c]","28980","25850"
"New entrant CS","2021","Undeclared","White","Operational Delivery","Male","80","[c]","27570","22850"
"New entrant CS","2021","Undeclared","White","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Operational Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Operational Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Other","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Other","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Planning","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Planning","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Planning","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Policy","Female","45","[c]","36580","32560"
"New entrant CS","2021","Undeclared","White","Policy","Male","40","[c]","35830","33040"
"New entrant CS","2021","Undeclared","White","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Project Delivery","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Project Delivery","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Property","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Property","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Psychology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Psychology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Psychology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Science and Engineering","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Science and Engineering","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Security","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Social Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Social Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Social Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Statistics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Statistics","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Statistics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Tax","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Tax","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Tax","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Unknown","Female","240","[c]","26500","27570"
"New entrant CS","2021","Undeclared","White","Unknown","Male","170","[c]","26280","27570"
"New entrant CS","2021","Undeclared","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Veterinarian","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Veterinarian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Commercial","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Digital, Data and Technology","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Digital, Data and Technology","Male","40","[c]","40630","36500"
"New entrant CS","2021","Unknown","Asian","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Economics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Economics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Finance","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Finance","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Human Resources","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
