"Status","Year","Ethnicity","Parent_department","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Undeclared","Department for Environment, Food and Rural Affairs","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for Environment, Food and Rural Affairs","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for Environment, Food and Rural Affairs","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for Environment, Food and Rural Affairs","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for Environment, Food and Rural Affairs","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for Environment, Food and Rural Affairs","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for Environment, Food and Rural Affairs","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for Environment, Food and Rural Affairs","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for Environment, Food and Rural Affairs","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for Environment, Food and Rural Affairs","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for Environment, Food and Rural Affairs","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for International Trade","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for International Trade","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for International Trade","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for International Trade","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for International Trade","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for International Trade","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for International Trade","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for International Trade","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for International Trade","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for International Trade","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for International Trade","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for International Trade","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for International Trade","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for International Trade","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for International Trade","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for International Trade","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for International Trade","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for International Trade","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for International Trade","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for International Trade","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for International Trade","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for International Trade","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for Transport","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for Transport","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for Transport","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for Transport","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for Transport","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for Transport","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for Transport","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for Transport","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for Transport","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for Transport","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for Transport","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for Transport","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for Transport","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for Transport","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for Transport","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for Transport","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for Transport","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for Transport","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for Transport","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for Transport","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for Transport","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for Transport","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for Work and Pensions","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for Work and Pensions","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for Work and Pensions","AO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for Work and Pensions","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for Work and Pensions","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for Work and Pensions","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for Work and Pensions","EO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for Work and Pensions","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for Work and Pensions","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for Work and Pensions","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for Work and Pensions","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for Work and Pensions","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for Work and Pensions","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for Work and Pensions","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for Work and Pensions","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for Work and Pensions","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for Work and Pensions","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for Work and Pensions","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for Work and Pensions","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for Work and Pensions","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for Work and Pensions","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for Work and Pensions","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for Work and Pensions","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for Work and Pensions","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department of Health and Social Care","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department of Health and Social Care","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department of Health and Social Care","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department of Health and Social Care","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department of Health and Social Care","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department of Health and Social Care","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department of Health and Social Care","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department of Health and Social Care","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department of Health and Social Care","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department of Health and Social Care","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department of Health and Social Care","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department of Health and Social Care","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department of Health and Social Care","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department of Health and Social Care","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department of Health and Social Care","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department of Health and Social Care","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department of Health and Social Care","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department of Health and Social Care","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","ESTYN","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","ESTYN","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Food Standards Agency","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Food Standards Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Food Standards Agency","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Food Standards Agency","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Food Standards Agency","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Food Standards Agency","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Food Standards Agency","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Food Standards Agency","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Food Standards Agency","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Food Standards Agency","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Food Standards Agency","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Food Standards Agency","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Food Standards Agency","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Food Standards Agency","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Foreign, Commonwealth and Development Office","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Foreign, Commonwealth and Development Office","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Foreign, Commonwealth and Development Office","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Foreign, Commonwealth and Development Office","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Foreign, Commonwealth and Development Office","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Foreign, Commonwealth and Development Office","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Foreign, Commonwealth and Development Office","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Foreign, Commonwealth and Development Office","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Foreign, Commonwealth and Development Office","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Foreign, Commonwealth and Development Office","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Foreign, Commonwealth and Development Office","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Foreign, Commonwealth and Development Office","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Foreign, Commonwealth and Development Office","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Foreign, Commonwealth and Development Office","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Foreign, Commonwealth and Development Office","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Foreign, Commonwealth and Development Office","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Foreign, Commonwealth and Development Office","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Foreign, Commonwealth and Development Office","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","HM Revenue and Customs","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","HM Revenue and Customs","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","HM Revenue and Customs","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","HM Revenue and Customs","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","HM Revenue and Customs","AO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","HM Revenue and Customs","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","HM Revenue and Customs","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","HM Revenue and Customs","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","HM Revenue and Customs","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","HM Revenue and Customs","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","HM Revenue and Customs","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","HM Revenue and Customs","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","HM Revenue and Customs","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","HM Revenue and Customs","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","HM Revenue and Customs","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","HM Revenue and Customs","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","HM Revenue and Customs","HEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","HM Revenue and Customs","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","HM Revenue and Customs","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","HM Revenue and Customs","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","HM Revenue and Customs","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","HM Revenue and Customs","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","HM Revenue and Customs","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","HM Revenue and Customs","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","HM Treasury","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","HM Treasury","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","HM Treasury","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","HM Treasury","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","HM Treasury","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","HM Treasury","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","HM Treasury","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","HM Treasury","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","HM Treasury","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","HM Treasury","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","HM Treasury","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","HM Treasury","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","HM Treasury","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","HM Treasury","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","HM Treasury","HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","HM Treasury","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","HM Treasury","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","HM Treasury","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","HM Treasury","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Home Office","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Home Office","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Home Office","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Home Office","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Home Office","AO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Home Office","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Home Office","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Home Office","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Home Office","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Home Office","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Home Office","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Home Office","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Home Office","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Home Office","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Home Office","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Home Office","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Home Office","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Home Office","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Home Office","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Home Office","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Home Office","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Home Office","SEO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Home Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Home Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Ministry of Defence","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Ministry of Defence","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Ministry of Defence","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Ministry of Defence","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Ministry of Defence","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Ministry of Defence","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Ministry of Defence","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Ministry of Defence","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Ministry of Defence","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Ministry of Defence","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Ministry of Defence","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Ministry of Defence","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Ministry of Defence","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Ministry of Defence","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Ministry of Defence","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Ministry of Defence","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Ministry of Defence","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Ministry of Defence","HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Ministry of Defence","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Ministry of Defence","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Ministry of Defence","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Ministry of Defence","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Ministry of Defence","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Ministry of Defence","SEO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Ministry of Defence","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Ministry of Defence","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Ministry of Defence","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Ministry of Housing, Communities and Local Government","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Ministry of Housing, Communities and Local Government","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Ministry of Housing, Communities and Local Government","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Ministry of Housing, Communities and Local Government","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Ministry of Housing, Communities and Local Government","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Ministry of Housing, Communities and Local Government","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Ministry of Housing, Communities and Local Government","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Ministry of Housing, Communities and Local Government","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Ministry of Housing, Communities and Local Government","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Ministry of Housing, Communities and Local Government","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Ministry of Housing, Communities and Local Government","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Ministry of Housing, Communities and Local Government","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Ministry of Housing, Communities and Local Government","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Ministry of Housing, Communities and Local Government","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Ministry of Housing, Communities and Local Government","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Ministry of Housing, Communities and Local Government","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Ministry of Justice","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Ministry of Justice","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Ministry of Justice","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Ministry of Justice","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
