"Status","Year","Age","Ethnicity","Function_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","60-64","White","Communications","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Communications","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Counter Fraud","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Counter Fraud","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Counter Fraud","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Debt","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Debt","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Debt","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Debt","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Debt","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Digital, Data & Technology","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Digital, Data & Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Digital, Data & Technology","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Digital, Data & Technology","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Digital, Data & Technology","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Digital, Data & Technology","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Digital, Data & Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Digital, Data & Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Finance","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Finance","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Finance","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Finance","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Grants Management","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Human Resources","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Internal Audit","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Internal Audit","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Legal","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Legal","London","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Legal","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Legal","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Legal","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Legal","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Legal","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","No function","East Midlands (England)","15","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","No function","East of England","20","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","No function","London","60","[c]","49530","40120"
"New entrant CS","2021","60-64","White","No function","North East (England)","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","No function","North West (England)","25","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","No function","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","No function","Scotland","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","No function","South East (England)","35","[c]","24060","21540"
"New entrant CS","2021","60-64","White","No function","South West (England)","35","[c]","32870","24920"
"New entrant CS","2021","60-64","White","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","No function","Wales","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","No function","West Midlands (England)","20","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","No function","Yorkshire and The Humber","15","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Project Delivery","South East (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Project Delivery","South West (England)","15","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Property","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Property","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Property","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Property","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Property","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Property","South West (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Property","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Security","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Security","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Security","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Security","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Security","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Security","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Security","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Security","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Unknown","East Midlands (England)","25","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Unknown","East of England","40","[c]","27270","27570"
"New entrant CS","2021","60-64","White","Unknown","London","30","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Unknown","North East (England)","55","[c]","22630","21010"
"New entrant CS","2021","60-64","White","Unknown","North West (England)","85","[c]","25890","21010"
"New entrant CS","2021","60-64","White","Unknown","Scotland","40","[c]","24750","21010"
"New entrant CS","2021","60-64","White","Unknown","South East (England)","110","[c]","26790","27570"
"New entrant CS","2021","60-64","White","Unknown","South West (England)","55","[c]","25300","27570"
"New entrant CS","2021","60-64","White","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Unknown","Wales","20","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Unknown","West Midlands (England)","30","[c]","24980","27570"
"New entrant CS","2021","60-64","White","Unknown","Yorkshire and The Humber","35","[c]","25710","27570"
"New entrant CS","2021","65+","Asian","Analysis","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","Commercial","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","Communications","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","Communications","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","Counter Fraud","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","Counter Fraud","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","Debt","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","Digital, Data & Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","Digital, Data & Technology","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","Digital, Data & Technology","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","Digital, Data & Technology","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","Finance","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","Legal","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","Legal","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","Legal","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","Legal","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","No function","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","No function","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","No function","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","No function","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","No function","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","No function","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","No function","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","No function","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","No function","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","No function","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","No function","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","No function","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","Property","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","Property","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","Property","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","Security","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","Security","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","Security","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","Unknown","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","Unknown","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","Unknown","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","Analysis","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","Commercial","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","Communications","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","Communications","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","Counter Fraud","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","Counter Fraud","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","Debt","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","Digital, Data & Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","Digital, Data & Technology","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","Digital, Data & Technology","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","Digital, Data & Technology","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","Finance","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","Legal","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","Legal","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","Legal","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","Legal","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","No function","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","No function","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","No function","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","No function","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","No function","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","No function","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","No function","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","No function","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","No function","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","No function","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","No function","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","No function","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","Property","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","Property","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","Property","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","Security","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","Security","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","Security","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","Unknown","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","Unknown","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","Unknown","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","Analysis","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","Commercial","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","Communications","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","Communications","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","Counter Fraud","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","Counter Fraud","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","Debt","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","Digital, Data & Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","Digital, Data & Technology","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","Digital, Data & Technology","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","Digital, Data & Technology","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","Finance","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","Legal","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","Legal","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","Legal","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","Legal","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","No function","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","No function","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","No function","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","No function","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","No function","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","No function","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","No function","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","No function","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","No function","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","No function","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","No function","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","No function","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","Property","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","Property","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","Property","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","Security","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","Security","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","Security","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","Unknown","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","Unknown","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","Unknown","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","Analysis","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","Commercial","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","Communications","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","Communications","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","Counter Fraud","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","Counter Fraud","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","Debt","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","Digital, Data & Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","Digital, Data & Technology","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","Digital, Data & Technology","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","Digital, Data & Technology","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","Finance","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","Legal","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","Legal","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","Legal","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","Legal","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","No function","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","No function","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","No function","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","No function","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","No function","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","No function","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","No function","Scotland","[c]","[c]","[c]","[c]"
