"Status","Year","Age","Disability","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","20-29","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","London","Female","180","[c]","31580","31060"
"New entrant CS","2021","20-29","Undeclared","London","Male","165","[c]","32170","31060"
"New entrant CS","2021","20-29","Undeclared","Outside London","Female","225","[c]","25140","25560"
"New entrant CS","2021","20-29","Undeclared","Outside London","Male","175","[c]","24700","23720"
"New entrant CS","2021","20-29","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","London","Female","1900","[c]","30490","28650"
"New entrant CS","2021","20-29","Unknown","London","Male","1320","[c]","31750","30720"
"New entrant CS","2021","20-29","Unknown","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Outside London","Female","3265","[c]","23920","22350"
"New entrant CS","2021","20-29","Unknown","Outside London","Male","2775","[c]","24150","22350"
"New entrant CS","2021","20-29","Unknown","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Unknown","Female","135","[c]","27570","28000"
"New entrant CS","2021","20-29","Unknown","Unknown","Male","90","[c]","28560","28000"
"New entrant CS","2021","30-39","Declared disabled","London","Female","145","[c]","34870","31060"
"New entrant CS","2021","30-39","Declared disabled","London","Male","75","[c]","37360","31660"
"New entrant CS","2021","30-39","Declared disabled","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Outside London","Female","410","[c]","27250","27570"
"New entrant CS","2021","30-39","Declared disabled","Outside London","Male","305","[c]","26480","26550"
"New entrant CS","2021","30-39","Declared disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","London","Female","1055","[c]","36800","31060"
"New entrant CS","2021","30-39","Declared non-disabled","London","Male","820","[c]","39220","32810"
"New entrant CS","2021","30-39","Declared non-disabled","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Outside London","Female","2970","[c]","27800","27570"
"New entrant CS","2021","30-39","Declared non-disabled","Outside London","Male","2435","[c]","28170","27570"
"New entrant CS","2021","30-39","Declared non-disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Unknown","Female","40","[c]","30670","27570"
"New entrant CS","2021","30-39","Declared non-disabled","Unknown","Male","35","[c]","30150","27570"
"New entrant CS","2021","30-39","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","London","Female","90","[c]","42060","36660"
"New entrant CS","2021","30-39","Undeclared","London","Male","70","[c]","40870","35670"
"New entrant CS","2021","30-39","Undeclared","Outside London","Female","160","[c]","28580","27570"
"New entrant CS","2021","30-39","Undeclared","Outside London","Male","125","[c]","27940","26350"
"New entrant CS","2021","30-39","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","London","Female","680","[c]","40260","35050"
"New entrant CS","2021","30-39","Unknown","London","Male","530","[c]","42250","37420"
"New entrant CS","2021","30-39","Unknown","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Outside London","Female","1830","[c]","28440","25000"
"New entrant CS","2021","30-39","Unknown","Outside London","Male","1690","[c]","29290","25560"
"New entrant CS","2021","30-39","Unknown","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Unknown","Female","70","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Unknown","Male","35","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","London","Female","75","[c]","37020","31060"
"New entrant CS","2021","40-49","Declared disabled","London","Male","50","[c]","38660","33040"
"New entrant CS","2021","40-49","Declared disabled","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Outside London","Female","360","[c]","27580","27570"
"New entrant CS","2021","40-49","Declared disabled","Outside London","Male","250","[c]","28870","27570"
"New entrant CS","2021","40-49","Declared disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","London","Female","630","[c]","38430","31060"
"New entrant CS","2021","40-49","Declared non-disabled","London","Male","405","[c]","42700","32330"
"New entrant CS","2021","40-49","Declared non-disabled","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Outside London","Female","2255","[c]","28910","27570"
"New entrant CS","2021","40-49","Declared non-disabled","Outside London","Male","1855","[c]","31160","27570"
"New entrant CS","2021","40-49","Declared non-disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Unknown","Female","30","[c]","32600","27570"
"New entrant CS","2021","40-49","Declared non-disabled","Unknown","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","London","Female","60","[c]","39240","31060"
"New entrant CS","2021","40-49","Undeclared","London","Male","50","[c]","47690","39520"
"New entrant CS","2021","40-49","Undeclared","Outside London","Female","115","[c]","31510","27570"
"New entrant CS","2021","40-49","Undeclared","Outside London","Male","85","[c]","31070","27570"
"New entrant CS","2021","40-49","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","London","Female","390","[c]","44020","38620"
"New entrant CS","2021","40-49","Unknown","London","Male","330","[c]","51490","44000"
"New entrant CS","2021","40-49","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Outside London","Female","1220","[c]","31170","27130"
"New entrant CS","2021","40-49","Unknown","Outside London","Male","1125","[c]","31980","26580"
"New entrant CS","2021","40-49","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Overseas","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Unknown","Female","50","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Unknown","Male","35","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","London","Female","65","[c]","34270","31060"
"New entrant CS","2021","50-59","Declared disabled","London","Male","35","[c]","36120","31060"
"New entrant CS","2021","50-59","Declared disabled","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Outside London","Female","290","[c]","26430","27570"
"New entrant CS","2021","50-59","Declared disabled","Outside London","Male","220","[c]","28390","27570"
"New entrant CS","2021","50-59","Declared disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","London","Female","390","[c]","37190","31060"
"New entrant CS","2021","50-59","Declared non-disabled","London","Male","320","[c]","42580","32350"
"New entrant CS","2021","50-59","Declared non-disabled","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Outside London","Female","1930","[c]","27360","27570"
"New entrant CS","2021","50-59","Declared non-disabled","Outside London","Male","1655","[c]","30250","27570"
"New entrant CS","2021","50-59","Declared non-disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Unknown","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Unknown","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","London","Female","40","[c]","41160","34840"
"New entrant CS","2021","50-59","Undeclared","London","Male","30","[c]","50870","40940"
"New entrant CS","2021","50-59","Undeclared","Outside London","Female","120","[c]","28240","27570"
"New entrant CS","2021","50-59","Undeclared","Outside London","Male","90","[c]","31310","27570"
"New entrant CS","2021","50-59","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","London","Female","220","[c]","43890","34650"
"New entrant CS","2021","50-59","Unknown","London","Male","250","[c]","50060","42710"
"New entrant CS","2021","50-59","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Outside London","Female","900","[c]","28590","24250"
"New entrant CS","2021","50-59","Unknown","Outside London","Male","985","[c]","32620","27240"
"New entrant CS","2021","50-59","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Unknown","Female","50","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Unknown","Male","40","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Outside London","Female","55","[c]","25290","27570"
"New entrant CS","2021","60-64","Declared disabled","Outside London","Male","50","[c]","26260","27570"
"New entrant CS","2021","60-64","Declared disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","London","Female","50","[c]","41380","31060"
"New entrant CS","2021","60-64","Declared non-disabled","London","Male","65","[c]","45410","33060"
"New entrant CS","2021","60-64","Declared non-disabled","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Outside London","Female","325","[c]","26230","24180"
"New entrant CS","2021","60-64","Declared non-disabled","Outside London","Male","340","[c]","27990","25030"
"New entrant CS","2021","60-64","Declared non-disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Outside London","Female","35","[c]","31060","27570"
"New entrant CS","2021","60-64","Undeclared","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","London","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","London","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Outside London","Female","125","[c]","26230","21010"
"New entrant CS","2021","60-64","Unknown","Outside London","Male","165","[c]","32620","27450"
"New entrant CS","2021","60-64","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Unknown","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared disabled","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared disabled","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared disabled","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared disabled","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared disabled","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared disabled","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared non-disabled","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared non-disabled","London","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared non-disabled","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared non-disabled","Outside London","Female","55","[c]","28390","25830"
"New entrant CS","2021","65+","Declared non-disabled","Outside London","Male","70","[c]","33620","27570"
"New entrant CS","2021","65+","Declared non-disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared non-disabled","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared non-disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Undeclared","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Undeclared","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Undeclared","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","65+","Undeclared","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","Outside London","Male","50","[c]","31110","25770"
"New entrant CS","2021","65+","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Declared disabled","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Declared disabled","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Declared disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Declared non-disabled","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Declared non-disabled","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Declared non-disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Outside London","Male","[c]","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","","",""
"Version","Generated on 2023-02-16, with GIT 71a76ea.","","","","","","","",""
"Data column","Description","","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","","",""
"","Five organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Defence Electronics and Components Agency, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","","","",""
"Region_london","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","","","","",""
"","Region_london groups the ITL classifications into ""London"", ""Outside London"": all UK regions excluding London, ""Overseas"", and ""Unknown"".","","","","","","","",""
"Sex","Self reported sex.","","","","","","","",""
"","""Unknown"" accounts for employees who were recorded with an unknown sex.","","","","","","","",""
"Disability","Self reported disability.","","","","","","","",""
"","""Undeclared"" accounts for employees who have actively declared that they do not want to disclose their disability status and ""Unknown"" accounts for employees who have not made an active declaration about their disability status.","","","","","","","",""
"Age","Age in 10 year bands. Age is calculated as at the reference date in each year (31st March), so entrants or leavers may have been up to one year younger at the date of exit or entry.","","","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 5).","","","","","","","",""
"FTE","Total full-time equivalent (FTE) employment numbers (rounded to nearest 5).","","","","","","","",""
"","FTE figures are not shown for entrants or leavers due to data quality concerns for these groups.","","","","","","","",""
"Mean_salary","Average salary (mean, rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","","",""
"Median_salary","Median salary (rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","","",""
