"Status","Year","Ethnicity","Region_london","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Asian","Overseas","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Overseas","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Overseas","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Overseas","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Overseas","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Overseas","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Overseas","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Overseas","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Overseas","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Overseas","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Overseas","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","London","AA","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Black","London","AA","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Black","London","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","London","AO","Female","200","[c]","24530","25110"
"New entrant CS","2021","Black","London","AO","Male","110","[c]","25150","25110"
"New entrant CS","2021","Black","London","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","London","EO","Female","600","[c]","30430","31060"
"New entrant CS","2021","Black","London","EO","Male","205","[c]","30410","31060"
"New entrant CS","2021","Black","London","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","London","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","London","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","London","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","London","G7","Female","35","[c]","54060","52990"
"New entrant CS","2021","Black","London","G7","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Black","London","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","London","HEO","Female","140","[c]","33660","33570"
"New entrant CS","2021","Black","London","HEO","Male","60","[c]","34060","33390"
"New entrant CS","2021","Black","London","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","London","SEO","Female","65","[c]","42070","40600"
"New entrant CS","2021","Black","London","SEO","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","Black","London","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","London","Unknown","Female","55","[c]","25420","26810"
"New entrant CS","2021","Black","London","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Black","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Outside London","AA","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Black","Outside London","AA","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Black","Outside London","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Outside London","AO","Female","155","[c]","21270","21010"
"New entrant CS","2021","Black","Outside London","AO","Male","120","[c]","21990","21010"
"New entrant CS","2021","Black","Outside London","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Outside London","EO","Female","340","[c]","27680","27570"
"New entrant CS","2021","Black","Outside London","EO","Male","185","[c]","27390","27570"
"New entrant CS","2021","Black","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Outside London","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Outside London","G7","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Black","Outside London","G7","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Black","Outside London","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Outside London","HEO","Female","65","[c]","31330","31370"
"New entrant CS","2021","Black","Outside London","HEO","Male","35","[c]","30330","30360"
"New entrant CS","2021","Black","Outside London","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Outside London","SEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Black","Outside London","SEO","Male","35","[c]","38220","38630"
"New entrant CS","2021","Black","Outside London","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Outside London","Unknown","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Black","Outside London","Unknown","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Black","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Overseas","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Overseas","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Overseas","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Overseas","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Overseas","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Overseas","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Overseas","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Overseas","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Overseas","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Overseas","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Overseas","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Overseas","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Unknown","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Unknown","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Unknown","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Unknown","AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Black","Unknown","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Unknown","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Unknown","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Black","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Unknown","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Unknown","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Unknown","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Unknown","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Unknown","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Unknown","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Unknown","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Unknown","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","London","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","London","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","London","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","London","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","London","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","London","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","London","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","London","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","London","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","London","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","London","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","London","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","London","G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","London","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","London","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","London","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","London","HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","London","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","London","SEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","London","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","London","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","London","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","London","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Outside London","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Outside London","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Outside London","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Outside London","AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Outside London","AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Outside London","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Outside London","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Outside London","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Outside London","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Outside London","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Outside London","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Outside London","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Outside London","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Outside London","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Outside London","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Outside London","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Outside London","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Outside London","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Overseas","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Overseas","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Overseas","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Overseas","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Overseas","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Overseas","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Overseas","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Overseas","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Overseas","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Overseas","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Overseas","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Overseas","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","London","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","London","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","London","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","London","AO","Female","80","[c]","24770","25110"
"New entrant CS","2021","Mixed","London","AO","Male","35","[c]","25960","25110"
"New entrant CS","2021","Mixed","London","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","London","EO","Female","185","[c]","29790","31060"
"New entrant CS","2021","Mixed","London","EO","Male","80","[c]","29600","31060"
"New entrant CS","2021","Mixed","London","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","London","G6","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","London","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","London","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","London","G7","Female","30","[c]","54240","53400"
"New entrant CS","2021","Mixed","London","G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","London","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","London","HEO","Female","70","[c]","32980","32790"
"New entrant CS","2021","Mixed","London","HEO","Male","55","[c]","34410","33730"
"New entrant CS","2021","Mixed","London","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","London","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","London","SEO","Female","30","[c]","40860","40450"
"New entrant CS","2021","Mixed","London","SEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","London","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","London","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","London","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Outside London","AA","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Outside London","AA","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Outside London","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Outside London","AO","Female","190","[c]","21410","21010"
"New entrant CS","2021","Mixed","Outside London","AO","Male","130","[c]","21810","21010"
"New entrant CS","2021","Mixed","Outside London","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Outside London","EO","Female","220","[c]","27440","27570"
"New entrant CS","2021","Mixed","Outside London","EO","Male","140","[c]","27560","27570"
"New entrant CS","2021","Mixed","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Outside London","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Outside London","G7","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Outside London","G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Outside London","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Outside London","HEO","Female","45","[c]","30930","30730"
"New entrant CS","2021","Mixed","Outside London","HEO","Male","30","[c]","31370","31810"
"New entrant CS","2021","Mixed","Outside London","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Outside London","SEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Outside London","SEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Outside London","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Outside London","Unknown","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Outside London","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Overseas","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Overseas","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Overseas","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Overseas","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Overseas","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Overseas","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Overseas","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Overseas","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Overseas","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Overseas","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Overseas","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Overseas","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
