"Status","Year","Profession_of_post","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Finance","Male","Unknown","105","[c]","34090","31810"
"New entrant CS","2021","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Female","Heterosexual / straight","355","[c]","32910","29360"
"New entrant CS","2021","Human Resources","Female","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Female","Unknown","125","[c]","34060","28500"
"New entrant CS","2021","Human Resources","Male","Heterosexual / straight","115","[c]","35340","28840"
"New entrant CS","2021","Human Resources","Male","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Male","Unknown","50","[c]","34320","31480"
"New entrant CS","2021","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inspector of Education and Training","Female","Heterosexual / straight","50","[c]","62100","70500"
"New entrant CS","2021","Inspector of Education and Training","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Inspector of Education and Training","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inspector of Education and Training","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inspector of Education and Training","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Inspector of Education and Training","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Inspector of Education and Training","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inspector of Education and Training","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inspector of Education and Training","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inspector of Education and Training","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","Female","Unknown","35","[c]","44750","49530"
"New entrant CS","2021","Intelligence Analysis","Male","Heterosexual / straight","35","[c]","32550","28700"
"New entrant CS","2021","Intelligence Analysis","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","Male","Unknown","55","[c]","40280","32790"
"New entrant CS","2021","Intelligence Analysis","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","Female","Heterosexual / straight","45","[c]","35820","31920"
"New entrant CS","2021","International Trade","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","Female","Unknown","35","[c]","28880","31800"
"New entrant CS","2021","International Trade","Male","Heterosexual / straight","40","[c]","34700","31800"
"New entrant CS","2021","International Trade","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","Male","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Female","Heterosexual / straight","60","[c]","29350","28200"
"New entrant CS","2021","Knowledge and Information Management","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Female","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Male","Heterosexual / straight","60","[c]","34440","32000"
"New entrant CS","2021","Knowledge and Information Management","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Male","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Female","Heterosexual / straight","400","[c]","43240","43920"
"New entrant CS","2021","Legal","Female","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Female","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Female","Unknown","135","[c]","38880","30990"
"New entrant CS","2021","Legal","Male","Heterosexual / straight","225","[c]","44000","48080"
"New entrant CS","2021","Legal","Male","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Male","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Male","Unknown","80","[c]","37600","30850"
"New entrant CS","2021","Legal","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Female","Heterosexual / straight","185","[c]","46540","37890"
"New entrant CS","2021","Medicine","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Female","Unknown","75","[c]","47210","37890"
"New entrant CS","2021","Medicine","Male","Heterosexual / straight","70","[c]","61360","63860"
"New entrant CS","2021","Medicine","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Male","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Male","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Female","Heterosexual / straight","5025","[c]","25750","22920"
"New entrant CS","2021","Operational Delivery","Female","LGBO","495","[c]","24860","22920"
"New entrant CS","2021","Operational Delivery","Female","Undeclared","475","[c]","27130","23140"
"New entrant CS","2021","Operational Delivery","Female","Unknown","3210","[c]","23600","22350"
"New entrant CS","2021","Operational Delivery","Male","Heterosexual / straight","3470","[c]","27340","24120"
"New entrant CS","2021","Operational Delivery","Male","LGBO","345","[c]","25550","22850"
"New entrant CS","2021","Operational Delivery","Male","Undeclared","255","[c]","29330","24880"
"New entrant CS","2021","Operational Delivery","Male","Unknown","2735","[c]","24660","22850"
"New entrant CS","2021","Operational Delivery","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Female","Heterosexual / straight","30","[c]","33010","32170"
"New entrant CS","2021","Operational Research","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Male","Heterosexual / straight","40","[c]","32890","32770"
"New entrant CS","2021","Operational Research","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Male","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Female","Heterosexual / straight","635","[c]","26280","21030"
"New entrant CS","2021","Other","Female","LGBO","40","[c]","27580","25570"
"New entrant CS","2021","Other","Female","Undeclared","40","[c]","25880","22300"
"New entrant CS","2021","Other","Female","Unknown","225","[c]","29790","28650"
"New entrant CS","2021","Other","Male","Heterosexual / straight","550","[c]","29230","26350"
"New entrant CS","2021","Other","Male","LGBO","45","[c]","26340","25690"
"New entrant CS","2021","Other","Male","Undeclared","45","[c]","33540","26050"
"New entrant CS","2021","Other","Male","Unknown","245","[c]","30590","26250"
"New entrant CS","2021","Other","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Planning","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Planning","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning Inspectors","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning Inspectors","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning Inspectors","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning Inspectors","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning Inspectors","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning Inspectors","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning Inspectors","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning Inspectors","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning Inspectors","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning Inspectors","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Female","Heterosexual / straight","935","[c]","35970","33570"
"New entrant CS","2021","Policy","Female","LGBO","150","[c]","34690","32790"
"New entrant CS","2021","Policy","Female","Undeclared","120","[c]","36050","33210"
"New entrant CS","2021","Policy","Female","Unknown","660","[c]","37520","32790"
"New entrant CS","2021","Policy","Male","Heterosexual / straight","765","[c]","37950","33570"
"New entrant CS","2021","Policy","Male","LGBO","125","[c]","36780","33570"
"New entrant CS","2021","Policy","Male","Undeclared","95","[c]","37580","33570"
"New entrant CS","2021","Policy","Male","Unknown","480","[c]","40420","34710"
"New entrant CS","2021","Policy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Female","Heterosexual / straight","375","[c]","35720","33210"
"New entrant CS","2021","Project Delivery","Female","LGBO","45","[c]","33340","31920"
"New entrant CS","2021","Project Delivery","Female","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Female","Unknown","140","[c]","36980","34750"
"New entrant CS","2021","Project Delivery","Male","Heterosexual / straight","405","[c]","39630","36740"
"New entrant CS","2021","Project Delivery","Male","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Male","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Male","Unknown","150","[c]","38600","35900"
"New entrant CS","2021","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Female","Heterosexual / straight","120","[c]","31240","29360"
"New entrant CS","2021","Property","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Property","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","Female","Unknown","45","[c]","30650","27880"
"New entrant CS","2021","Property","Male","Heterosexual / straight","215","[c]","35590","33000"
"New entrant CS","2021","Property","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Property","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Property","Male","Unknown","75","[c]","35700","28730"
"New entrant CS","2021","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Female","Heterosexual / straight","60","[c]","26350","24620"
"New entrant CS","2021","Psychology","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Female","Unknown","40","[c]","27540","25850"
"New entrant CS","2021","Psychology","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Female","Heterosexual / straight","455","[c]","32450","30460"
"New entrant CS","2021","Science and Engineering","Female","LGBO","55","[c]","27920","27540"
"New entrant CS","2021","Science and Engineering","Female","Undeclared","60","[c]","32420","31370"
"New entrant CS","2021","Science and Engineering","Female","Unknown","65","[c]","34740","29270"
"New entrant CS","2021","Science and Engineering","Male","Heterosexual / straight","430","[c]","32530","29350"
"New entrant CS","2021","Science and Engineering","Male","LGBO","40","[c]","28360","26880"
"New entrant CS","2021","Science and Engineering","Male","Undeclared","40","[c]","31030","31560"
"New entrant CS","2021","Science and Engineering","Male","Unknown","165","[c]","27040","24660"
"New entrant CS","2021","Science and Engineering","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Female","Heterosexual / straight","95","[c]","25530","23540"
"New entrant CS","2021","Security","Female","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Security","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Security","Female","Unknown","50","[c]","28940","24620"
"New entrant CS","2021","Security","Male","Heterosexual / straight","340","[c]","26790","23540"
"New entrant CS","2021","Security","Male","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Security","Male","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Security","Male","Unknown","205","[c]","29030","25540"
"New entrant CS","2021","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","Female","Heterosexual / straight","100","[c]","33100","32540"
"New entrant CS","2021","Social Research","Female","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","Female","Unknown","35","[c]","35300","32540"
"New entrant CS","2021","Social Research","Male","Heterosexual / straight","35","[c]","33060","32540"
"New entrant CS","2021","Social Research","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","Male","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Female","Heterosexual / straight","115","[c]","34500","31810"
"New entrant CS","2021","Statistics","Female","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Female","Unknown","40","[c]","31810","30180"
"New entrant CS","2021","Statistics","Male","Heterosexual / straight","90","[c]","34220","31810"
"New entrant CS","2021","Statistics","Male","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Male","Unknown","50","[c]","31920","30100"
"New entrant CS","2021","Statistics","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Tax","Female","Heterosexual / straight","490","[c]","22900","20140"
"New entrant CS","2021","Tax","Female","LGBO","40","[c]","23260","20140"
"New entrant CS","2021","Tax","Female","Undeclared","30","[c]","23650","20140"
"New entrant CS","2021","Tax","Female","Unknown","1065","[c]","22010","20140"
"New entrant CS","2021","Tax","Male","Heterosexual / straight","455","[c]","23380","20140"
"New entrant CS","2021","Tax","Male","LGBO","65","[c]","22290","20140"
"New entrant CS","2021","Tax","Male","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Tax","Male","Unknown","1085","[c]","22540","20140"
"New entrant CS","2021","Tax","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Female","Heterosexual / straight","8680","[c]","27390","27570"
"New entrant CS","2021","Unknown","Female","LGBO","755","[c]","27120","27570"
"New entrant CS","2021","Unknown","Female","Undeclared","510","[c]","28180","27570"
"New entrant CS","2021","Unknown","Female","Unknown","2535","[c]","31840","28000"
"New entrant CS","2021","Unknown","Male","Heterosexual / straight","5900","[c]","27650","27570"
"New entrant CS","2021","Unknown","Male","LGBO","800","[c]","27130","27570"
"New entrant CS","2021","Unknown","Male","Undeclared","395","[c]","28620","27570"
"New entrant CS","2021","Unknown","Male","Unknown","1870","[c]","34170","28000"
"New entrant CS","2021","Unknown","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","",""
"Version","Generated on 2023-02-14, with GIT 71a76ea.","","","","","","",""
"Data column","Description","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","",""
"","Five organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Defence Electronics and Components Agency, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","","",""
"Profession_of_post","Professions relate to the post occupied by the person and are not dependent on qualifications the individual may have.","","","","","","",""
"","The Department for Work and Pensions provided aggregated professions data for 2021, which are available in the Civil Service Statistics publication. However, figures in this browser are derived from individual level data and so are not available for this department in 2021.","","","","","","",""
"","Of the 20 bodies under the Scottish Government, 16 did not report any professions information for their employees.","","","","","","",""
"Sex","Self reported sex.","","","","","","",""
"","""Unknown"" accounts for employees who were recorded with an unknown sex.","","","","","","",""
"Sexual_orientation","Self reported sexual orientation.","","","","","","",""
"","""Undeclared"" accounts for employees who have actively declared that they do not want to disclose their sexual orientation and ""Unknown"" accounts for employees who have not made an active declaration about their sexual orientation.","","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 5).","","","","","","",""
"FTE","Total full-time equivalent (FTE) employment numbers (rounded to nearest 5).","","","","","","",""
"","FTE figures are not shown for entrants or leavers due to data quality concerns for these groups.","","","","","","",""
"Mean_salary","Average salary (mean, rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","",""
"Median_salary","Median salary (rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","",""
