"Status","Year","Age","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","30-39","North West (England)","Merseyside","305","[c]","26720","24880"
"New entrant CS","2021","30-39","Northern Ireland","Northern Ireland","115","[c]","25680","20140"
"New entrant CS","2021","30-39","Overseas","Overseas","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Scotland","Eastern Scotland","540","[c]","30220","27570"
"New entrant CS","2021","30-39","Scotland","Highlands and Islands","45","[c]","24980","25140"
"New entrant CS","2021","30-39","Scotland","North Eastern Scotland","65","[c]","28720","27570"
"New entrant CS","2021","30-39","Scotland","Southern Scotland","115","[c]","24130","21010"
"New entrant CS","2021","30-39","Scotland","West Central Scotland","405","[c]","28440","25980"
"New entrant CS","2021","30-39","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","285","[c]","29430","27570"
"New entrant CS","2021","30-39","South East (England)","Hampshire and Isle of Wight","450","[c]","30350","27570"
"New entrant CS","2021","30-39","South East (England)","Kent","260","[c]","27390","27850"
"New entrant CS","2021","30-39","South East (England)","Surrey, East and West Sussex","290","[c]","27610","27570"
"New entrant CS","2021","30-39","South West (England)","Cornwall and Isles of Scilly","40","[c]","28390","27570"
"New entrant CS","2021","30-39","South West (England)","Devon","285","[c]","26460","23560"
"New entrant CS","2021","30-39","South West (England)","Dorset and Somerset","115","[c]","26830","26740"
"New entrant CS","2021","30-39","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","760","[c]","32230","29000"
"New entrant CS","2021","30-39","Unknown","Unknown","190","[c]","33450","27570"
"New entrant CS","2021","30-39","Wales","East Wales","540","[c]","28620","25030"
"New entrant CS","2021","30-39","Wales","West Wales and The Valleys","245","[c]","25170","22350"
"New entrant CS","2021","30-39","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","95","[c]","25890","25380"
"New entrant CS","2021","30-39","West Midlands (England)","Shropshire and Staffordshire","245","[c]","25920","24620"
"New entrant CS","2021","30-39","West Midlands (England)","West Midlands","525","[c]","29940","27570"
"New entrant CS","2021","30-39","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","105","[c]","25640","24880"
"New entrant CS","2021","30-39","Yorkshire and The Humber","North Yorkshire","115","[c]","31110","27570"
"New entrant CS","2021","30-39","Yorkshire and The Humber","South Yorkshire","255","[c]","29040","27570"
"New entrant CS","2021","30-39","Yorkshire and The Humber","West Yorkshire","550","[c]","28890","27570"
"New entrant CS","2021","40-49","East Midlands (England)","Derbyshire and Nottinghamshire","235","[c]","30390","27570"
"New entrant CS","2021","40-49","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","140","[c]","26190","27570"
"New entrant CS","2021","40-49","East Midlands (England)","Lincolnshire","55","[c]","31870","27570"
"New entrant CS","2021","40-49","East of England","Bedfordshire and Hertfordshire","145","[c]","28050","27850"
"New entrant CS","2021","40-49","East of England","East Anglia","275","[c]","28220","27570"
"New entrant CS","2021","40-49","East of England","Essex","155","[c]","28460","29290"
"New entrant CS","2021","40-49","London","Inner London - East","545","[c]","40290","32330"
"New entrant CS","2021","40-49","London","Inner London - West","920","[c]","49950","43260"
"New entrant CS","2021","40-49","London","Outer London - East and North East","140","[c]","29650","31060"
"New entrant CS","2021","40-49","London","Outer London - South","165","[c]","37780","31060"
"New entrant CS","2021","40-49","London","Outer London - West and North West","230","[c]","31480","31060"
"New entrant CS","2021","40-49","North East (England)","Northumberland and Tyne and Wear","430","[c]","26910","23920"
"New entrant CS","2021","40-49","North East (England)","Tees Valley and Durham","105","[c]","25300","22350"
"New entrant CS","2021","40-49","North West (England)","Cheshire","115","[c]","29800","27570"
"New entrant CS","2021","40-49","North West (England)","Cumbria","25","[c]","33200","29940"
"New entrant CS","2021","40-49","North West (England)","Greater Manchester","465","[c]","32030","27570"
"New entrant CS","2021","40-49","North West (England)","Lancashire","210","[c]","24410","21010"
"New entrant CS","2021","40-49","North West (England)","Merseyside","215","[c]","30670","27570"
"New entrant CS","2021","40-49","Northern Ireland","Northern Ireland","60","[c]","23960","20610"
"New entrant CS","2021","40-49","Overseas","Overseas","10","[c]","38040","33150"
"New entrant CS","2021","40-49","Scotland","Eastern Scotland","405","[c]","32490","27570"
"New entrant CS","2021","40-49","Scotland","Highlands and Islands","50","[c]","27960","26140"
"New entrant CS","2021","40-49","Scotland","North Eastern Scotland","35","[c]","30540","27570"
"New entrant CS","2021","40-49","Scotland","Southern Scotland","90","[c]","24410","23230"
"New entrant CS","2021","40-49","Scotland","West Central Scotland","275","[c]","30040","26160"
"New entrant CS","2021","40-49","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","220","[c]","32700","27570"
"New entrant CS","2021","40-49","South East (England)","Hampshire and Isle of Wight","355","[c]","31690","27570"
"New entrant CS","2021","40-49","South East (England)","Kent","190","[c]","28170","29290"
"New entrant CS","2021","40-49","South East (England)","Surrey, East and West Sussex","240","[c]","28150","27570"
"New entrant CS","2021","40-49","South West (England)","Cornwall and Isles of Scilly","35","[c]","32590","27570"
"New entrant CS","2021","40-49","South West (England)","Devon","195","[c]","30200","27130"
"New entrant CS","2021","40-49","South West (England)","Dorset and Somerset","100","[c]","28050","27570"
"New entrant CS","2021","40-49","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","600","[c]","35020","30000"
"New entrant CS","2021","40-49","Unknown","Unknown","150","[c]","37330","27780"
"New entrant CS","2021","40-49","Wales","East Wales","275","[c]","30850","27570"
"New entrant CS","2021","40-49","Wales","West Wales and The Valleys","150","[c]","26940","24240"
"New entrant CS","2021","40-49","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","65","[c]","28280","27570"
"New entrant CS","2021","40-49","West Midlands (England)","Shropshire and Staffordshire","185","[c]","28120","27570"
"New entrant CS","2021","40-49","West Midlands (England)","West Midlands","390","[c]","33230","27570"
"New entrant CS","2021","40-49","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","75","[c]","25570","26350"
"New entrant CS","2021","40-49","Yorkshire and The Humber","North Yorkshire","115","[c]","34830","27570"
"New entrant CS","2021","40-49","Yorkshire and The Humber","South Yorkshire","160","[c]","31680","27570"
"New entrant CS","2021","40-49","Yorkshire and The Humber","West Yorkshire","415","[c]","32330","27570"
"New entrant CS","2021","50-59","East Midlands (England)","Derbyshire and Nottinghamshire","210","[c]","28590","27570"
"New entrant CS","2021","50-59","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","125","[c]","25540","27570"
"New entrant CS","2021","50-59","East Midlands (England)","Lincolnshire","85","[c]","27480","27570"
"New entrant CS","2021","50-59","East of England","Bedfordshire and Hertfordshire","145","[c]","28010","27570"
"New entrant CS","2021","50-59","East of England","East Anglia","275","[c]","28420","27570"
"New entrant CS","2021","50-59","East of England","Essex","125","[c]","27970","29290"
"New entrant CS","2021","50-59","London","Inner London - East","345","[c]","42170","36200"
"New entrant CS","2021","50-59","London","Inner London - West","580","[c]","49050","42270"
"New entrant CS","2021","50-59","London","Outer London - East and North East","90","[c]","29010","31060"
"New entrant CS","2021","50-59","London","Outer London - South","165","[c]","36290","31060"
"New entrant CS","2021","50-59","London","Outer London - West and North West","170","[c]","31420","31060"
"New entrant CS","2021","50-59","North East (England)","Northumberland and Tyne and Wear","325","[c]","25360","21010"
"New entrant CS","2021","50-59","North East (England)","Tees Valley and Durham","90","[c]","24210","21010"
"New entrant CS","2021","50-59","North West (England)","Cheshire","110","[c]","30160","27570"
"New entrant CS","2021","50-59","North West (England)","Cumbria","35","[c]","30910","26680"
"New entrant CS","2021","50-59","North West (England)","Greater Manchester","305","[c]","29880","27570"
"New entrant CS","2021","50-59","North West (England)","Lancashire","210","[c]","24630","21010"
"New entrant CS","2021","50-59","North West (England)","Merseyside","160","[c]","27790","22850"
"New entrant CS","2021","50-59","Northern Ireland","Northern Ireland","45","[c]","25570","21250"
"New entrant CS","2021","50-59","Overseas","Overseas","15","[c]","42380","33000"
"New entrant CS","2021","50-59","Scotland","Eastern Scotland","300","[c]","32070","27570"
"New entrant CS","2021","50-59","Scotland","Highlands and Islands","45","[c]","25290","25140"
"New entrant CS","2021","50-59","Scotland","North Eastern Scotland","35","[c]","29010","27570"
"New entrant CS","2021","50-59","Scotland","Southern Scotland","85","[c]","25060","21010"
"New entrant CS","2021","50-59","Scotland","West Central Scotland","225","[c]","29630","26160"
"New entrant CS","2021","50-59","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","225","[c]","30740","27570"
"New entrant CS","2021","50-59","South East (England)","Hampshire and Isle of Wight","375","[c]","30190","27570"
"New entrant CS","2021","50-59","South East (England)","Kent","205","[c]","28570","29290"
"New entrant CS","2021","50-59","South East (England)","Surrey, East and West Sussex","270","[c]","28160","27570"
"New entrant CS","2021","50-59","South West (England)","Cornwall and Isles of Scilly","40","[c]","26170","27570"
"New entrant CS","2021","50-59","South West (England)","Devon","175","[c]","27450","24880"
"New entrant CS","2021","50-59","South West (England)","Dorset and Somerset","100","[c]","26790","27570"
"New entrant CS","2021","50-59","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","455","[c]","35080","28790"
"New entrant CS","2021","50-59","Unknown","Unknown","155","[c]","39340","27570"
"New entrant CS","2021","50-59","Wales","East Wales","180","[c]","29220","25680"
"New entrant CS","2021","50-59","Wales","West Wales and The Valleys","130","[c]","26540","22350"
"New entrant CS","2021","50-59","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","65","[c]","29250","27570"
"New entrant CS","2021","50-59","West Midlands (England)","Shropshire and Staffordshire","175","[c]","27560","27570"
"New entrant CS","2021","50-59","West Midlands (England)","West Midlands","235","[c]","33470","27570"
"New entrant CS","2021","50-59","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","70","[c]","25930","26350"
"New entrant CS","2021","50-59","Yorkshire and The Humber","North Yorkshire","115","[c]","31280","27570"
"New entrant CS","2021","50-59","Yorkshire and The Humber","South Yorkshire","145","[c]","27570","22850"
"New entrant CS","2021","50-59","Yorkshire and The Humber","West Yorkshire","285","[c]","32930","27570"
"New entrant CS","2021","60-64","East Midlands (England)","Derbyshire and Nottinghamshire","30","[c]","27920","27570"
"New entrant CS","2021","60-64","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","25","[c]","25360","24580"
"New entrant CS","2021","60-64","East Midlands (England)","Lincolnshire","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","East of England","Bedfordshire and Hertfordshire","25","[c]","27560","27570"
"New entrant CS","2021","60-64","East of England","East Anglia","45","[c]","26350","26470"
"New entrant CS","2021","60-64","East of England","Essex","25","[c]","30290","29290"
"New entrant CS","2021","60-64","London","Inner London - East","65","[c]","44320","36330"
"New entrant CS","2021","60-64","London","Inner London - West","80","[c]","51930","46140"
"New entrant CS","2021","60-64","London","Outer London - East and North East","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","London","Outer London - South","25","[c]","32340","31060"
"New entrant CS","2021","60-64","London","Outer London - West and North West","20","[c]","31500","31060"
"New entrant CS","2021","60-64","North East (England)","Northumberland and Tyne and Wear","65","[c]","26290","21010"
"New entrant CS","2021","60-64","North East (England)","Tees Valley and Durham","25","[c]","23060","21010"
"New entrant CS","2021","60-64","North West (England)","Cheshire","25","[c]","26760","27570"
"New entrant CS","2021","60-64","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","North West (England)","Greater Manchester","45","[c]","30310","24880"
"New entrant CS","2021","60-64","North West (England)","Lancashire","70","[c]","22170","21010"
"New entrant CS","2021","60-64","North West (England)","Merseyside","25","[c]","30590","21220"
"New entrant CS","2021","60-64","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Scotland","Eastern Scotland","40","[c]","33710","27570"
"New entrant CS","2021","60-64","Scotland","Highlands and Islands","10","[c]","23730","23360"
"New entrant CS","2021","60-64","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Scotland","Southern Scotland","10","[c]","22270","20140"
"New entrant CS","2021","60-64","Scotland","West Central Scotland","30","[c]","25750","21010"
"New entrant CS","2021","60-64","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","50","[c]","27830","27570"
"New entrant CS","2021","60-64","South East (England)","Hampshire and Isle of Wight","65","[c]","26330","22680"
"New entrant CS","2021","60-64","South East (England)","Kent","50","[c]","26860","29290"
"New entrant CS","2021","60-64","South East (England)","Surrey, East and West Sussex","55","[c]","26300","27570"
"New entrant CS","2021","60-64","South West (England)","Cornwall and Isles of Scilly","10","[c]","25970","27570"
"New entrant CS","2021","60-64","South West (England)","Devon","35","[c]","24620","22980"
"New entrant CS","2021","60-64","South West (England)","Dorset and Somerset","20","[c]","22300","21010"
"New entrant CS","2021","60-64","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","90","[c]","36030","29080"
"New entrant CS","2021","60-64","Unknown","Unknown","45","[c]","35880","27570"
"New entrant CS","2021","60-64","Wales","East Wales","30","[c]","26570","24900"
"New entrant CS","2021","60-64","Wales","West Wales and The Valleys","30","[c]","27110","21030"
"New entrant CS","2021","60-64","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","15","[c]","24450","21010"
"New entrant CS","2021","60-64","West Midlands (England)","Shropshire and Staffordshire","40","[c]","24340","21590"
"New entrant CS","2021","60-64","West Midlands (England)","West Midlands","30","[c]","35670","27570"
"New entrant CS","2021","60-64","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Yorkshire and The Humber","North Yorkshire","20","[c]","31140","27570"
"New entrant CS","2021","60-64","Yorkshire and The Humber","South Yorkshire","15","[c]","24470","21010"
"New entrant CS","2021","60-64","Yorkshire and The Humber","West Yorkshire","50","[c]","31140","27570"
"New entrant CS","2021","65+","East Midlands (England)","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"New entrant CS","2021","65+","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","East of England","East Anglia","10","[c]","48120","27570"
"New entrant CS","2021","65+","East of England","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","London","Inner London - East","25","[c]","40700","31060"
"New entrant CS","2021","65+","London","Inner London - West","20","[c]","47090","40480"
"New entrant CS","2021","65+","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","London","Outer London - South","5","[c]","[c]","[c]"
"New entrant CS","2021","65+","London","Outer London - West and North West","5","[c]","[c]","[c]"
"New entrant CS","2021","65+","North East (England)","Northumberland and Tyne and Wear","10","[c]","26070","21010"
"New entrant CS","2021","65+","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","North West (England)","Greater Manchester","10","[c]","44580","32240"
"New entrant CS","2021","65+","North West (England)","Lancashire","10","[c]","[c]","[c]"
"New entrant CS","2021","65+","North West (England)","Merseyside","5","[c]","[c]","[c]"
"New entrant CS","2021","65+","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Scotland","Eastern Scotland","5","[c]","[c]","[c]"
"New entrant CS","2021","65+","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Scotland","West Central Scotland","5","[c]","[c]","[c]"
"New entrant CS","2021","65+","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","20","[c]","31800","30460"
"New entrant CS","2021","65+","South East (England)","Hampshire and Isle of Wight","20","[c]","26230","21010"
"New entrant CS","2021","65+","South East (England)","Kent","5","[c]","[c]","[c]"
"New entrant CS","2021","65+","South East (England)","Surrey, East and West Sussex","10","[c]","[c]","[c]"
"New entrant CS","2021","65+","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","South West (England)","Devon","5","[c]","[c]","[c]"
"New entrant CS","2021","65+","South West (England)","Dorset and Somerset","5","[c]","[c]","[c]"
"New entrant CS","2021","65+","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","20","[c]","35860","28590"
"New entrant CS","2021","65+","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","65+","Wales","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","West Midlands (England)","West Midlands","10","[c]","[c]","[c]"
"New entrant CS","2021","65+","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Yorkshire and The Humber","West Yorkshire","15","[c]","40050","24980"
"New entrant CS","2021","Unknown","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Wales","East Wales","[c]","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","",""
"Version","Generated on 2023-02-14, with GIT 71a76ea.","","","","","","",""
"Data column","Description","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","",""
"","Five organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Defence Electronics and Components Agency, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","","",""
"Region_ITL1","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","","","",""
"","Following the UK's withdrawal from the EU, a new UK-managed international statistical geography - International Territorial Levels (ITL) - was introduced from 1st January 2021, replacing the former NUTS classification. They align with international standards, enabling comparability both over time and internationally. To ensure continued alignment, the ITLs mirror the NUTS system. They also follow a similar review timetable - every three years.","","","","","","",""
"","ITL 1 divides into Wales, Scotland, Northern Ireland, and the 9 statistical regions of England.","","","","","","",""
"Region_ITL2","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","","","",""
"","Following the UK's withdrawal from the EU, a new UK-managed international statistical geography - International Territorial Levels (ITL) - was introduced from 1st January 2021, replacing the former NUTS classification. They align with international standards, enabling comparability both over time and internationally. To ensure continued alignment, the ITLs mirror the NUTS system. They also follow a similar review timetable - every three years.","","","","","","",""
"","ITL 2 divides into Northern Ireland, counties in England (most grouped), groups of districts in Greater London, groups of unitary authorities in Wales, groups of council areas in Scotland.","","","","","","",""
"Age","Age in 10 year bands. Age is calculated as at the reference date in each year (31st March), so entrants or leavers may have been up to one year younger at the date of exit or entry.","","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 5).","","","","","","",""
"FTE","Total full-time equivalent (FTE) employment numbers (rounded to nearest 5).","","","","","","",""
"","FTE figures are not shown for entrants or leavers due to data quality concerns for these groups.","","","","","","",""
"Mean_salary","Average salary (mean, rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","",""
"Median_salary","Median salary (rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","",""
