"Status","Year","Ethnicity","Organisation","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Asian","Northern Ireland Office","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northern Ireland Office","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northern Ireland Office","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office for Budget Responsibility","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office for Budget Responsibility","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office for Budget Responsibility","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office for Budget Responsibility","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office for Budget Responsibility","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office for Standards in Education, Children's Services and Skills","AA/AO","15","15","[c]","[c]"
"In post","2021","Asian","Office for Standards in Education, Children's Services and Skills","EO","15","15","[c]","[c]"
"In post","2021","Asian","Office for Standards in Education, Children's Services and Skills","G6/G7","20","15","[c]","[c]"
"In post","2021","Asian","Office for Standards in Education, Children's Services and Skills","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office for Standards in Education, Children's Services and Skills","SEO/HEO","50","45","40390","39850"
"In post","2021","Asian","Office of Gas and Electricity Markets","AA/AO","5","5","[c]","[c]"
"In post","2021","Asian","Office of Gas and Electricity Markets","EO","20","20","[c]","[c]"
"In post","2021","Asian","Office of Gas and Electricity Markets","G6/G7","35","35","61100","58460"
"In post","2021","Asian","Office of Gas and Electricity Markets","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Gas and Electricity Markets","SEO/HEO","35","35","37800","37150"
"In post","2021","Asian","Office of Qualifications and Examinations Regulation","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Qualifications and Examinations Regulation","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Qualifications and Examinations Regulation","G6/G7","5","5","[c]","[c]"
"In post","2021","Asian","Office of Qualifications and Examinations Regulation","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Qualifications and Examinations Regulation","SEO/HEO","15","15","[c]","[c]"
"In post","2021","Asian","Office of Rail and Road","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Rail and Road","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Rail and Road","G6/G7","10","5","[c]","[c]"
"In post","2021","Asian","Office of Rail and Road","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Rail and Road","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Asian","Office of the Public Guardian","AA/AO","300","275","19940","19930"
"In post","2021","Asian","Office of the Public Guardian","EO","95","90","22650","22570"
"In post","2021","Asian","Office of the Public Guardian","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of the Public Guardian","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of the Public Guardian","SEO/HEO","20","20","[c]","[c]"
"In post","2021","Asian","Office of the Scottish Charity Regulator","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of the Scottish Charity Regulator","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of the Scottish Charity Regulator","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of the Scottish Charity Regulator","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of the Scottish Charity Regulator","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Planning Inspectorate","AA/AO","5","5","[c]","[c]"
"In post","2021","Asian","Planning Inspectorate","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Planning Inspectorate","G6/G7","5","5","[c]","[c]"
"In post","2021","Asian","Planning Inspectorate","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Planning Inspectorate","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Public Health England","AA/AO","130","115","21910","22100"
"In post","2021","Asian","Public Health England","EO","120","115","26360","26880"
"In post","2021","Asian","Public Health England","G6/G7","115","110","57780","54290"
"In post","2021","Asian","Public Health England","SCS level","70","65","109860","103660"
"In post","2021","Asian","Public Health England","SEO/HEO","280","265","36030","35300"
"In post","2021","Asian","Queen Elizabeth II Centre","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Queen Elizabeth II Centre","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Queen Elizabeth II Centre","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Queen Elizabeth II Centre","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Queen Elizabeth II Centre","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Registers of Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Registers of Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Registers of Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Registers of Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Registers of Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Revenue Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Revenue Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Revenue Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Revenue Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Revenue Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Royal Fleet Auxiliary","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Rural Payments Agency","AA/AO","20","15","[c]","[c]"
"In post","2021","Asian","Rural Payments Agency","EO","5","5","[c]","[c]"
"In post","2021","Asian","Rural Payments Agency","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Rural Payments Agency","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Rural Payments Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Scotland Office (incl. Office of the Advocate General for Scotland)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Scotland Office (incl. Office of the Advocate General for Scotland)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Scotland Office (incl. Office of the Advocate General for Scotland)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Scotland Office (incl. Office of the Advocate General for Scotland)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Scotland Office (incl. Office of the Advocate General for Scotland)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Scottish Courts and Tribunals Service","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Scottish Courts and Tribunals Service","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Scottish Courts and Tribunals Service","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Scottish Courts and Tribunals Service","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Scottish Courts and Tribunals Service","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Scottish Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Scottish Fiscal Commission","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Scottish Fiscal Commission","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Scottish Fiscal Commission","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Scottish Fiscal Commission","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Scottish Forestry","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Scottish Forestry","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Scottish Forestry","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Scottish Forestry","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Scottish Forestry","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Scottish Government (excl. agencies)","AA/AO","10","10","[c]","[c]"
"In post","2021","Asian","Scottish Government (excl. agencies)","EO","10","10","[c]","[c]"
"In post","2021","Asian","Scottish Government (excl. agencies)","G6/G7","15","15","[c]","[c]"
"In post","2021","Asian","Scottish Government (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Scottish Government (excl. agencies)","SEO/HEO","40","40","38120","38540"
"In post","2021","Asian","Scottish Housing Regulator","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Scottish Housing Regulator","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Scottish Housing Regulator","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Scottish Housing Regulator","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Scottish Housing Regulator","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Scottish Prison Service","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Scottish Prison Service","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Scottish Prison Service","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Scottish Prison Service","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Scottish Prison Service","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Scottish Public Pensions Agency","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Scottish Public Pensions Agency","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Scottish Public Pensions Agency","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Scottish Public Pensions Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Serious Fraud Office","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Serious Fraud Office","EO","10","10","[c]","[c]"
"In post","2021","Asian","Serious Fraud Office","G6/G7","15","15","[c]","[c]"
"In post","2021","Asian","Serious Fraud Office","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Serious Fraud Office","SEO/HEO","15","15","[c]","[c]"
"In post","2021","Asian","Serious Fraud Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Social Security Scotland","AA/AO","10","10","[c]","[c]"
"In post","2021","Asian","Social Security Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Social Security Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Social Security Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Social Security Scotland","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Asian","Standards and Testing Agency","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Standards and Testing Agency","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Standards and Testing Agency","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Standards and Testing Agency","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Asian","Student Awards Agency for Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Student Awards Agency for Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Student Awards Agency for Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Student Awards Agency for Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Student Awards Agency for Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Submarine Delivery Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Submarine Delivery Agency","Unknown","45","45","37800","33740"
"In post","2021","Asian","Teaching Regulation Agency","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Teaching Regulation Agency","EO","10","10","[c]","[c]"
"In post","2021","Asian","Teaching Regulation Agency","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Teaching Regulation Agency","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Teaching Regulation Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","The National Archives","AA/AO","15","10","[c]","[c]"
"In post","2021","Asian","The National Archives","EO","5","5","[c]","[c]"
"In post","2021","Asian","The National Archives","G6/G7","5","5","[c]","[c]"
"In post","2021","Asian","The National Archives","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","The National Archives","SEO/HEO","20","20","[c]","[c]"
"In post","2021","Asian","Transport Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Transport Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Transport Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Transport Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Transport Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","UK Export Finance","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","UK Export Finance","EO","15","15","[c]","[c]"
"In post","2021","Asian","UK Export Finance","G6/G7","15","15","[c]","[c]"
"In post","2021","Asian","UK Export Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","UK Export Finance","SEO/HEO","30","30","42020","41480"
"In post","2021","Asian","UK Hydrographic Office","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","UK Hydrographic Office","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","UK Hydrographic Office","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","UK Hydrographic Office","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","UK Hydrographic Office","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","UK Intellectual Property Office","AA/AO","5","5","[c]","[c]"
"In post","2021","Asian","UK Intellectual Property Office","EO","10","10","[c]","[c]"
"In post","2021","Asian","UK Intellectual Property Office","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","UK Intellectual Property Office","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","UK Intellectual Property Office","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Asian","UK Space Agency","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","UK Space Agency","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","UK Space Agency","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","UK Space Agency","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","UK Space Agency","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Asian","UK Supreme Court","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","UK Supreme Court","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","UK Supreme Court","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","UK Supreme Court","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","UK Supreme Court","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","United Kingdom Statistics Authority","AA/AO","40","30","21600","22130"
"In post","2021","Asian","United Kingdom Statistics Authority","EO","20","20","[c]","[c]"
"In post","2021","Asian","United Kingdom Statistics Authority","G6/G7","15","15","[c]","[c]"
