"Status","Year","Region_ITL1","Region_ITL2","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","London","Outer London - West and North West","Ealing","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Outer London - West and North West","Harrow and Hillingdon","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Outer London - West and North West","Harrow and Hillingdon","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Outer London - West and North West","Hounslow and Richmond upon Thames","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Outer London - West and North West","Hounslow and Richmond upon Thames","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Northumberland and Tyne and Wear","Northumberland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Northumberland and Tyne and Wear","Northumberland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Northumberland and Tyne and Wear","Sunderland","Female","60","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Northumberland and Tyne and Wear","Sunderland","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Northumberland and Tyne and Wear","Tyneside","Female","210","[c]","27320","23850"
"Leaver Dept.","2021","North East (England)","Northumberland and Tyne and Wear","Tyneside","Male","155","[c]","29580","27570"
"Leaver Dept.","2021","North East (England)","Tees Valley and Durham","Darlington","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Tees Valley and Durham","Darlington","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Tees Valley and Durham","Durham CC","Female","65","[c]","24510","21430"
"Leaver Dept.","2021","North East (England)","Tees Valley and Durham","Durham CC","Male","45","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Tees Valley and Durham","South Teesside","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Tees Valley and Durham","South Teesside","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Cheshire","Cheshire East","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Cheshire","Cheshire East","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Cheshire","Cheshire West and Chester","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Cheshire","Cheshire West and Chester","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Cheshire","Warrington","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Cheshire","Warrington","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Cumbria","East Cumbria","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Cumbria","East Cumbria","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Cumbria","West Cumbria","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Cumbria","West Cumbria","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Greater Manchester","Greater Manchester North East","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Greater Manchester","Greater Manchester North East","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Greater Manchester","Greater Manchester North West","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Greater Manchester","Greater Manchester North West","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Greater Manchester","Greater Manchester South East","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Greater Manchester","Greater Manchester South East","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Greater Manchester","Greater Manchester South West","Female","85","[c]","27100","24880"
"Leaver Dept.","2021","North West (England)","Greater Manchester","Greater Manchester South West","Male","95","[c]","29080","27230"
"Leaver Dept.","2021","North West (England)","Greater Manchester","Manchester","Female","115","[c]","32320","29700"
"Leaver Dept.","2021","North West (England)","Greater Manchester","Manchester","Male","90","[c]","31930","27570"
"Leaver Dept.","2021","North West (England)","Lancashire","Blackburn with Darwen","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Lancashire","Blackburn with Darwen","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Lancashire","Blackpool","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Lancashire","Blackpool","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Lancashire","Chorley and West Lancashire","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Lancashire","Chorley and West Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Lancashire","East Lancashire","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Lancashire","East Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Lancashire","Lancaster and Wyre","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Lancashire","Lancaster and Wyre","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Lancashire","Mid Lancashire","Female","50","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Lancashire","Mid Lancashire","Male","65","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Merseyside","East Merseyside","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Merseyside","East Merseyside","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Merseyside","Liverpool","Female","115","[c]","29470","24890"
"Leaver Dept.","2021","North West (England)","Merseyside","Liverpool","Male","75","[c]","27090","24310"
"Leaver Dept.","2021","North West (England)","Merseyside","Sefton","Female","70","[c]","30580","27570"
"Leaver Dept.","2021","North West (England)","Merseyside","Sefton","Male","55","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Merseyside","Wirral","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Merseyside","Wirral","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Northern Ireland","Belfast","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Northern Ireland","Belfast","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Northern Ireland","Causeway Coast and Glens","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Northern Ireland","Causeway Coast and Glens","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Northern Ireland","Lisburn and Castlereagh","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Northern Ireland","Lisburn and Castlereagh","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Northern Ireland","Newry, Mourne and Down","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Northern Ireland","Newry, Mourne and Down","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Overseas","Overseas","Female","55","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Overseas","Overseas","Male","65","[c]","52710","53400"
"Leaver Dept.","2021","Scotland","Eastern Scotland","Angus and Dundee City","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Eastern Scotland","Angus and Dundee City","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Eastern Scotland","City of Edinburgh","Female","75","[c]","34330","29190"
"Leaver Dept.","2021","Scotland","Eastern Scotland","City of Edinburgh","Male","50","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Eastern Scotland","Clackmannanshire and Fife","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Eastern Scotland","Clackmannanshire and Fife","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Eastern Scotland","East Lothian and Midlothian","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Eastern Scotland","East Lothian and Midlothian","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Eastern Scotland","Falkirk","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Eastern Scotland","Falkirk","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Eastern Scotland","Perth and Kinross and Stirling","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Eastern Scotland","Perth and Kinross and Stirling","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Eastern Scotland","West Lothian","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Eastern Scotland","West Lothian","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Highlands and Islands","Caithness and Sutherland and Ross and Cromarty","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Highlands and Islands","Caithness and Sutherland and Ross and Cromarty","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Highlands and Islands","Na h-Eileanan Siar","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Highlands and Islands","Na h-Eileanan Siar","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Highlands and Islands","Shetland Islands","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Highlands and Islands","Shetland Islands","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","North Eastern Scotland","Aberdeen City and Aberdeenshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","North Eastern Scotland","Aberdeen City and Aberdeenshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Southern Scotland","Dumfries and Galloway","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Southern Scotland","Dumfries and Galloway","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Southern Scotland","East Ayrshire and North Ayrshire mainland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Southern Scotland","East Ayrshire and North Ayrshire mainland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Southern Scotland","Scottish Borders","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Southern Scotland","Scottish Borders","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Southern Scotland","South Ayrshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Southern Scotland","South Ayrshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Southern Scotland","South Lanarkshire","Female","45","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Southern Scotland","South Lanarkshire","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","West Central Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","West Central Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","West Central Scotland","Glasgow City","Female","135","[c]","27690","26210"
"Leaver Dept.","2021","Scotland","West Central Scotland","Glasgow City","Male","105","[c]","28190","26890"
"Leaver Dept.","2021","Scotland","West Central Scotland","Inverclyde, East Renfrewshire and Renfrewshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","West Central Scotland","Inverclyde, East Renfrewshire and Renfrewshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","West Central Scotland","North Lanarkshire","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","West Central Scotland","North Lanarkshire","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Hampshire and Isle of Wight","Central Hampshire","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Hampshire and Isle of Wight","Central Hampshire","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Hampshire and Isle of Wight","Isle of Wight","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Hampshire and Isle of Wight","Isle of Wight","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Hampshire and Isle of Wight","North Hampshire","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Hampshire and Isle of Wight","North Hampshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Hampshire and Isle of Wight","Portsmouth","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Hampshire and Isle of Wight","Portsmouth","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Hampshire and Isle of Wight","South Hampshire","Female","35","[c]","31110","29540"
"Leaver Dept.","2021","South East (England)","Hampshire and Isle of Wight","South Hampshire","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Hampshire and Isle of Wight","Southampton","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Hampshire and Isle of Wight","Southampton","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Kent","East Kent","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Kent","East Kent","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Kent","Kent Thames Gateway","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Kent","Kent Thames Gateway","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Kent","Medway","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Kent","Medway","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Kent","Mid Kent","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Kent","Mid Kent","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Kent","West Kent","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Kent","West Kent","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Surrey, East and West Sussex","Brighton and Hove","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Surrey, East and West Sussex","Brighton and Hove","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Surrey, East and West Sussex","East Surrey","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Surrey, East and West Sussex","East Surrey","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Surrey, East and West Sussex","East Sussex CC","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Surrey, East and West Sussex","East Sussex CC","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Surrey, East and West Sussex","West Surrey","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Surrey, East and West Sussex","West Surrey","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Surrey, East and West Sussex","West Sussex (North East)","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Surrey, East and West Sussex","West Sussex (North East)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Surrey, East and West Sussex","West Sussex (South West)","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Surrey, East and West Sussex","West Sussex (South West)","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Devon","Devon CC","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Devon","Devon CC","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Devon","Plymouth","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Devon","Plymouth","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Dorset and Somerset","Bournemouth and Poole","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Dorset and Somerset","Bournemouth and Poole","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Dorset and Somerset","Dorset CC","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Dorset and Somerset","Dorset CC","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Dorset and Somerset","Somerset","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Dorset and Somerset","Somerset","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","190","[c]","34880","32000"
"Leaver Dept.","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","240","[c]","35500","32550"
"Leaver Dept.","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Female","90","[c]","34770","30210"
"Leaver Dept.","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Male","65","[c]","35430","30440"
"Leaver Dept.","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Female","35","[c]","37760","33300"
"Leaver Dept.","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","Female","385","[c]","34820","32000"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","Male","320","[c]","36500","32000"
"Leaver Dept.","2021","Wales","East Wales","Cardiff and Vale of Glamorgan","Female","130","[c]","29510","27570"
"Leaver Dept.","2021","Wales","East Wales","Cardiff and Vale of Glamorgan","Male","110","[c]","36880","30970"
"Leaver Dept.","2021","Wales","East Wales","Flintshire and Wrexham","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","East Wales","Flintshire and Wrexham","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","East Wales","Monmouthshire and Newport","Female","70","[c]","36010","30790"
"Leaver Dept.","2021","Wales","East Wales","Monmouthshire and Newport","Male","70","[c]","37750","36360"
"Leaver Dept.","2021","Wales","East Wales","Monmouthshire and Newport","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","East Wales","Powys","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","East Wales","Powys","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","West Wales and The Valleys","Bridgend and Neath Port Talbot","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","West Wales and The Valleys","Bridgend and Neath Port Talbot","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","West Wales and The Valleys","Central Valleys","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","West Wales and The Valleys","Central Valleys","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","West Wales and The Valleys","Conwy and Denbighshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","West Wales and The Valleys","Conwy and Denbighshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","West Wales and The Valleys","Gwent Valleys","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","West Wales and The Valleys","Gwent Valleys","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","West Wales and The Valleys","Gwynedd","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","West Wales and The Valleys","Gwynedd","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","West Wales and The Valleys","Isle of Anglesey","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","West Wales and The Valleys","Isle of Anglesey","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","West Wales and The Valleys","South West Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","West Wales and The Valleys","South West Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","West Wales and The Valleys","Swansea","Female","80","[c]","26470","21590"
"Leaver Dept.","2021","Wales","West Wales and The Valleys","Swansea","Male","65","[c]","29120","21950"
"Leaver Dept.","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Warwickshire","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Warwickshire","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Worcestershire","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Worcestershire","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Shropshire and Staffordshire","Shropshire CC","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Shropshire and Staffordshire","Shropshire CC","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Shropshire and Staffordshire","Staffordshire CC","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Shropshire and Staffordshire","Staffordshire CC","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Shropshire and Staffordshire","Stoke-on-Trent","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Shropshire and Staffordshire","Stoke-on-Trent","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Shropshire and Staffordshire","Telford and Wrekin","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Shropshire and Staffordshire","Telford and Wrekin","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","West Midlands","Birmingham","Female","150","[c]","26730","22570"
"Leaver Dept.","2021","West Midlands (England)","West Midlands","Birmingham","Male","135","[c]","28870","23900"
"Leaver Dept.","2021","West Midlands (England)","West Midlands","Coventry","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","West Midlands","Coventry","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","West Midlands","Dudley","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","West Midlands","Dudley","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","West Midlands","Sandwell","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","West Midlands","Sandwell","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","West Midlands","Solihull","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","West Midlands","Solihull","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","West Midlands","Walsall","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","West Midlands","Walsall","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","West Midlands","Wolverhampton","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","West Midlands","Wolverhampton","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","North Yorkshire","North Yorkshire CC","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","North Yorkshire","North Yorkshire CC","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","North Yorkshire","York","Female","55","[c]","37690","35900"
