"Status","Year","Region_ITL3","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","East Surrey","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Surrey","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","East Surrey","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Surrey","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","East Sussex CC","AA/AO","AA","20","[c]","19910","20600"
"New entrant CS","2021","East Sussex CC","AA/AO","AO","195","[c]","22160","21010"
"New entrant CS","2021","East Sussex CC","EO","EO","115","[c]","27280","27570"
"New entrant CS","2021","East Sussex CC","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Sussex CC","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Sussex CC","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Sussex CC","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Enfield","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Enfield","AA/AO","AO","15","[c]","24780","25110"
"New entrant CS","2021","Enfield","EO","EO","110","[c]","31060","31060"
"New entrant CS","2021","Enfield","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Enfield","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Essex Haven Gateway","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex Haven Gateway","AA/AO","AO","35","[c]","23790","24180"
"New entrant CS","2021","Essex Haven Gateway","EO","EO","70","[c]","28330","29290"
"New entrant CS","2021","Essex Haven Gateway","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex Haven Gateway","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex Haven Gateway","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex Haven Gateway","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex Haven Gateway","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Essex Thames Gateway","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex Thames Gateway","AA/AO","AO","50","[c]","23820","24180"
"New entrant CS","2021","Essex Thames Gateway","EO","EO","80","[c]","29210","29290"
"New entrant CS","2021","Essex Thames Gateway","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex Thames Gateway","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex Thames Gateway","Unknown","Unknown","30","[c]","21370","22920"
"New entrant CS","2021","Falkirk","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Falkirk","AA/AO","AO","130","[c]","21020","21010"
"New entrant CS","2021","Falkirk","EO","EO","15","[c]","27430","27570"
"New entrant CS","2021","Falkirk","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Falkirk","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Fermanagh and Omagh","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Flintshire and Wrexham","AA/AO","AA","25","[c]","19850","20600"
"New entrant CS","2021","Flintshire and Wrexham","AA/AO","AO","140","[c]","22190","22850"
"New entrant CS","2021","Flintshire and Wrexham","EO","EO","10","[c]","28430","27570"
"New entrant CS","2021","Flintshire and Wrexham","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Flintshire and Wrexham","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Flintshire and Wrexham","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Glasgow City","AA/AO","AA","255","[c]","20080","20060"
"New entrant CS","2021","Glasgow City","AA/AO","AO","275","[c]","20750","21010"
"New entrant CS","2021","Glasgow City","EO","EO","335","[c]","25850","26160"
"New entrant CS","2021","Glasgow City","G6/G7","G6","15","[c]","67860","66290"
"New entrant CS","2021","Glasgow City","G6/G7","G7","65","[c]","52650","52090"
"New entrant CS","2021","Glasgow City","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Glasgow City","SEO/HEO","HEO","140","[c]","31100","30650"
"New entrant CS","2021","Glasgow City","SEO/HEO","SEO","100","[c]","39450","38540"
"New entrant CS","2021","Glasgow City","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire","AA/AO","AA","10","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire","AA/AO","AO","55","[c]","22350","22350"
"New entrant CS","2021","Gloucestershire","EO","EO","95","[c]","27370","27570"
"New entrant CS","2021","Gloucestershire","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester North East","AA/AO","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester North East","AA/AO","AO","35","[c]","21350","21010"
"New entrant CS","2021","Greater Manchester North East","EO","EO","195","[c]","27540","27570"
"New entrant CS","2021","Greater Manchester North East","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester North East","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester North West","AA/AO","AA","10","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester North West","AA/AO","AO","115","[c]","21210","21010"
"New entrant CS","2021","Greater Manchester North West","EO","EO","65","[c]","27470","27570"
"New entrant CS","2021","Greater Manchester North West","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester North West","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester North West","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester South East","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester South East","AA/AO","AO","160","[c]","21010","21010"
"New entrant CS","2021","Greater Manchester South East","EO","EO","55","[c]","27370","27570"
"New entrant CS","2021","Greater Manchester South East","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester South East","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester South West","AA/AO","AA","10","[c]","16840","16840"
"New entrant CS","2021","Greater Manchester South West","AA/AO","AO","350","[c]","20260","20140"
"New entrant CS","2021","Greater Manchester South West","EO","EO","245","[c]","25910","25560"
"New entrant CS","2021","Greater Manchester South West","G6/G7","G6","10","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester South West","G6/G7","G7","30","[c]","54270","52580"
"New entrant CS","2021","Greater Manchester South West","SCS level","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester South West","SEO/HEO","HEO","85","[c]","31410","31810"
"New entrant CS","2021","Greater Manchester South West","SEO/HEO","SEO","35","[c]","39550","38630"
"New entrant CS","2021","Greater Manchester South West","Unknown","Unknown","20","[c]","22400","22920"
"New entrant CS","2021","Gwent Valleys","AA/AO","AO","20","[c]","20640","21010"
"New entrant CS","2021","Gwent Valleys","EO","EO","40","[c]","27570","27570"
"New entrant CS","2021","Gwent Valleys","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gwent Valleys","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gwent Valleys","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Gwynedd","AA/AO","AO","60","[c]","20930","21010"
"New entrant CS","2021","Gwynedd","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gwynedd","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gwynedd","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hackney and Newham","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hackney and Newham","AA/AO","AO","65","[c]","24950","25110"
"New entrant CS","2021","Hackney and Newham","EO","EO","245","[c]","30900","31060"
"New entrant CS","2021","Hackney and Newham","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hackney and Newham","SEO/HEO","HEO","20","[c]","35820","36160"
"New entrant CS","2021","Hackney and Newham","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hackney and Newham","Unknown","Unknown","35","[c]","25240","26810"
"New entrant CS","2021","Haringey and Islington","AA/AO","AA","30","[c]","21340","18370"
"New entrant CS","2021","Haringey and Islington","AA/AO","AO","155","[c]","26090","25110"
"New entrant CS","2021","Haringey and Islington","EO","EO","195","[c]","30600","31060"
"New entrant CS","2021","Haringey and Islington","SEO/HEO","HEO","10","[c]","31950","30850"
"New entrant CS","2021","Haringey and Islington","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Haringey and Islington","Unknown","Unknown","25","[c]","27780","26810"
"New entrant CS","2021","Harrow and Hillingdon","AA/AO","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","Harrow and Hillingdon","AA/AO","AO","50","[c]","24950","25110"
"New entrant CS","2021","Harrow and Hillingdon","EO","EO","275","[c]","30000","31060"
"New entrant CS","2021","Harrow and Hillingdon","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Harrow and Hillingdon","SEO/HEO","HEO","15","[c]","29500","28600"
"New entrant CS","2021","Harrow and Hillingdon","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Harrow and Hillingdon","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Hartlepool and Stockton-on-Tees","AA/AO","AA","10","[c]","[c]","[c]"
"New entrant CS","2021","Hartlepool and Stockton-on-Tees","AA/AO","AO","70","[c]","21780","21010"
"New entrant CS","2021","Hartlepool and Stockton-on-Tees","EO","EO","30","[c]","27210","27570"
"New entrant CS","2021","Hartlepool and Stockton-on-Tees","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hartlepool and Stockton-on-Tees","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Heart of Essex","AA/AO","AA","25","[c]","19660","20600"
"New entrant CS","2021","Heart of Essex","AA/AO","AO","65","[c]","23880","25850"
"New entrant CS","2021","Heart of Essex","EO","EO","100","[c]","28510","29290"
"New entrant CS","2021","Heart of Essex","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Heart of Essex","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heart of Essex","SEO/HEO","HEO","25","[c]","33420","31660"
"New entrant CS","2021","Heart of Essex","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heart of Essex","Unknown","Unknown","10","[c]","20140","18460"
"New entrant CS","2021","Herefordshire, County of","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, County of","AA/AO","AO","20","[c]","26840","20920"
"New entrant CS","2021","Herefordshire, County of","EO","EO","20","[c]","26990","27570"
"New entrant CS","2021","Herefordshire, County of","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, County of","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, County of","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, County of","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Hertfordshire","AA/AO","AA","30","[c]","20060","21500"
"New entrant CS","2021","Hertfordshire","AA/AO","AO","145","[c]","24630","24180"
"New entrant CS","2021","Hertfordshire","EO","EO","240","[c]","29080","29290"
"New entrant CS","2021","Hertfordshire","G6/G7","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Hertfordshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hertfordshire","SEO/HEO","HEO","40","[c]","34130","34000"
"New entrant CS","2021","Hertfordshire","SEO/HEO","SEO","15","[c]","39670","40450"
"New entrant CS","2021","Hertfordshire","Unknown","Unknown","25","[c]","22700","22920"
"New entrant CS","2021","Hounslow and Richmond upon Thames","AA/AO","AA","35","[c]","20330","20120"
"New entrant CS","2021","Hounslow and Richmond upon Thames","AA/AO","AO","110","[c]","26040","25630"
"New entrant CS","2021","Hounslow and Richmond upon Thames","EO","EO","160","[c]","30240","31060"
"New entrant CS","2021","Hounslow and Richmond upon Thames","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hounslow and Richmond upon Thames","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Hounslow and Richmond upon Thames","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hounslow and Richmond upon Thames","SEO/HEO","HEO","25","[c]","31550","30000"
"New entrant CS","2021","Hounslow and Richmond upon Thames","SEO/HEO","SEO","20","[c]","38800","38500"
"New entrant CS","2021","Hounslow and Richmond upon Thames","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Inverclyde, East Renfrewshire and Renfrewshire","AA/AO","AO","30","[c]","21320","20850"
"New entrant CS","2021","Inverclyde, East Renfrewshire and Renfrewshire","EO","EO","25","[c]","29010","27570"
"New entrant CS","2021","Inverclyde, East Renfrewshire and Renfrewshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inverclyde, East Renfrewshire and Renfrewshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inverclyde, East Renfrewshire and Renfrewshire","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","AA/AO","AA","35","[c]","19370","19560"
"New entrant CS","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","AA/AO","AO","35","[c]","21030","20970"
"New entrant CS","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","EO","EO","45","[c]","27370","27570"
"New entrant CS","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Isle of Anglesey","AA/AO","AO","10","[c]","21150","21010"
"New entrant CS","2021","Isle of Anglesey","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Isle of Anglesey","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Isle of Wight","AA/AO","AA","10","[c]","20600","20600"
"New entrant CS","2021","Isle of Wight","AA/AO","AO","40","[c]","22590","22850"
"New entrant CS","2021","Isle of Wight","EO","EO","35","[c]","27390","27570"
"New entrant CS","2021","Kensington & Chelsea and Hammersmith & Fulham","AA/AO","AA","25","[c]","25080","25450"
"New entrant CS","2021","Kensington & Chelsea and Hammersmith & Fulham","AA/AO","AO","75","[c]","28460","30220"
"New entrant CS","2021","Kensington & Chelsea and Hammersmith & Fulham","EO","EO","95","[c]","31050","31060"
"New entrant CS","2021","Kensington & Chelsea and Hammersmith & Fulham","Unknown","Unknown","15","[c]","27320","26810"
"New entrant CS","2021","Kent Thames Gateway","AA/AO","AA","50","[c]","20910","21500"
"New entrant CS","2021","Kent Thames Gateway","AA/AO","AO","125","[c]","27070","27850"
"New entrant CS","2021","Kent Thames Gateway","EO","EO","90","[c]","29230","29290"
"New entrant CS","2021","Kent Thames Gateway","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kingston upon Hull, City of","AA/AO","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","Kingston upon Hull, City of","AA/AO","AO","70","[c]","22060","22350"
"New entrant CS","2021","Kingston upon Hull, City of","EO","EO","75","[c]","27070","27570"
"New entrant CS","2021","Kingston upon Hull, City of","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kingston upon Hull, City of","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Kingston upon Hull, City of","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kingston upon Hull, City of","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Lambeth","AA/AO","AA","25","[c]","24160","25450"
"New entrant CS","2021","Lambeth","AA/AO","AO","140","[c]","25310","25110"
"New entrant CS","2021","Lambeth","EO","EO","460","[c]","30100","31060"
"New entrant CS","2021","Lambeth","G6/G7","G6","40","[c]","66730","65310"
"New entrant CS","2021","Lambeth","G6/G7","G7","110","[c]","55200","53120"
"New entrant CS","2021","Lambeth","SCS level","SCS level","35","[c]","91450","88900"
"New entrant CS","2021","Lambeth","SEO/HEO","HEO","245","[c]","34980","32330"
"New entrant CS","2021","Lambeth","SEO/HEO","SEO","205","[c]","41060","40070"
"New entrant CS","2021","Lambeth","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Lancaster and Wyre","AA/AO","AA","25","[c]","19680","19560"
"New entrant CS","2021","Lancaster and Wyre","AA/AO","AO","110","[c]","21380","21010"
"New entrant CS","2021","Lancaster and Wyre","EO","EO","30","[c]","27340","27570"
"New entrant CS","2021","Lancaster and Wyre","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancaster and Wyre","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leeds","AA/AO","AA","60","[c]","19960","20600"
"New entrant CS","2021","Leeds","AA/AO","AO","590","[c]","20650","20140"
"New entrant CS","2021","Leeds","EO","EO","590","[c]","26180","27570"
"New entrant CS","2021","Leeds","G6/G7","G6","35","[c]","63890","62400"
"New entrant CS","2021","Leeds","G6/G7","G7","130","[c]","50660","49530"
"New entrant CS","2021","Leeds","SCS level","SCS level","20","[c]","86770","74000"
"New entrant CS","2021","Leeds","SEO/HEO","HEO","300","[c]","30150","28970"
"New entrant CS","2021","Leeds","SEO/HEO","SEO","135","[c]","37320","36820"
"New entrant CS","2021","Leeds","Unknown","Unknown","25","[c]","23400","22920"
"New entrant CS","2021","Leicester","AA/AO","AA","10","[c]","17970","16840"
"New entrant CS","2021","Leicester","AA/AO","AO","220","[c]","21040","21010"
"New entrant CS","2021","Leicester","EO","EO","135","[c]","27420","27570"
"New entrant CS","2021","Leicester","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Leicester","SEO/HEO","HEO","20","[c]","31740","31810"
"New entrant CS","2021","Leicester","Unknown","Unknown","15","[c]","21980","22920"
"New entrant CS","2021","Leicestershire CC and Rutland","AA/AO","AA","50","[c]","19430","18760"
"New entrant CS","2021","Leicestershire CC and Rutland","AA/AO","AO","75","[c]","22060","22850"
"New entrant CS","2021","Leicestershire CC and Rutland","EO","EO","40","[c]","26310","26710"
"New entrant CS","2021","Leicestershire CC and Rutland","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire CC and Rutland","SEO/HEO","HEO","15","[c]","34240","33180"
"New entrant CS","2021","Leicestershire CC and Rutland","SEO/HEO","SEO","10","[c]","41990","43690"
"New entrant CS","2021","Leicestershire CC and Rutland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lewisham and Southwark","AA/AO","AA","15","[c]","19060","19060"
"New entrant CS","2021","Lewisham and Southwark","AA/AO","AO","55","[c]","24240","25110"
"New entrant CS","2021","Lewisham and Southwark","EO","EO","170","[c]","30690","31060"
"New entrant CS","2021","Lewisham and Southwark","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lewisham and Southwark","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lewisham and Southwark","SCS level","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Lewisham and Southwark","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Lewisham and Southwark","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lewisham and Southwark","Unknown","Unknown","50","[c]","27590","26810"
"New entrant CS","2021","Lincolnshire","AA/AO","AA","65","[c]","19450","19560"
"New entrant CS","2021","Lincolnshire","AA/AO","AO","60","[c]","21490","20920"
"New entrant CS","2021","Lincolnshire","EO","EO","95","[c]","27120","27570"
"New entrant CS","2021","Lincolnshire","G6/G7","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","SEO/HEO","HEO","20","[c]","31240","32700"
"New entrant CS","2021","Lincolnshire","SEO/HEO","SEO","20","[c]","40090","40580"
"New entrant CS","2021","Lincolnshire","Unknown","Unknown","15","[c]","24240","22920"
"New entrant CS","2021","Lisburn and Castlereagh","AA/AO","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","Lisburn and Castlereagh","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lisburn and Castlereagh","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lisburn and Castlereagh","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lisburn and Castlereagh","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Liverpool","AA/AO","AA","25","[c]","17870","16840"
"New entrant CS","2021","Liverpool","AA/AO","AO","295","[c]","20480","20140"
"New entrant CS","2021","Liverpool","EO","EO","100","[c]","24940","24880"
"New entrant CS","2021","Liverpool","G6/G7","G6","10","[c]","[c]","[c]"
"New entrant CS","2021","Liverpool","G6/G7","G7","35","[c]","51480","51450"
"New entrant CS","2021","Liverpool","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Liverpool","SEO/HEO","HEO","70","[c]","31020","30820"
"New entrant CS","2021","Liverpool","SEO/HEO","SEO","35","[c]","37110","37450"
"New entrant CS","2021","Liverpool","Unknown","Unknown","20","[c]","20950","18650"
"New entrant CS","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","AA/AO","AA","10","[c]","[c]","[c]"
"New entrant CS","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","AA/AO","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","EO","EO","10","[c]","27500","27570"
"New entrant CS","2021","Luton","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Luton","AA/AO","AO","30","[c]","21090","21010"
"New entrant CS","2021","Luton","EO","EO","65","[c]","27340","27570"
"New entrant CS","2021","Luton","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Luton","Unknown","Unknown","25","[c]","21420","22920"
"New entrant CS","2021","Manchester","AA/AO","AA","30","[c]","17970","16840"
"New entrant CS","2021","Manchester","AA/AO","AO","255","[c]","20630","20140"
"New entrant CS","2021","Manchester","EO","EO","425","[c]","26320","27570"
"New entrant CS","2021","Manchester","G6/G7","G6","30","[c]","65840","65000"
"New entrant CS","2021","Manchester","G6/G7","G7","110","[c]","53460","51730"
"New entrant CS","2021","Manchester","SCS level","SCS level","10","[c]","95580","98480"
"New entrant CS","2021","Manchester","SEO/HEO","HEO","225","[c]","31260","31810"
"New entrant CS","2021","Manchester","SEO/HEO","SEO","115","[c]","37910","36500"
"New entrant CS","2021","Manchester","Unknown","Unknown","15","[c]","25170","18460"
"New entrant CS","2021","Medway","AA/AO","AA","25","[c]","19860","20600"
"New entrant CS","2021","Medway","AA/AO","AO","65","[c]","24050","25850"
"New entrant CS","2021","Medway","EO","EO","75","[c]","29790","29290"
"New entrant CS","2021","Medway","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medway","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Medway","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merton, Kingston upon Thames and Sutton","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merton, Kingston upon Thames and Sutton","AA/AO","AO","35","[c]","23740","25110"
"New entrant CS","2021","Merton, Kingston upon Thames and Sutton","EO","EO","155","[c]","31220","31060"
"New entrant CS","2021","Merton, Kingston upon Thames and Sutton","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Merton, Kingston upon Thames and Sutton","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Mid Kent","AA/AO","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","Mid Kent","AA/AO","AO","35","[c]","22410","22850"
"New entrant CS","2021","Mid Kent","EO","EO","70","[c]","29270","29290"
"New entrant CS","2021","Mid Kent","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mid Kent","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Mid Kent","SEO/HEO","HEO","10","[c]","30410","30460"
"New entrant CS","2021","Mid Kent","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Mid Kent","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Mid Lancashire","AA/AO","AA","30","[c]","19320","20600"
"New entrant CS","2021","Mid Lancashire","AA/AO","AO","140","[c]","21510","21010"
"New entrant CS","2021","Mid Lancashire","EO","EO","40","[c]","26780","27570"
"New entrant CS","2021","Mid Lancashire","G6/G7","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Mid Lancashire","SEO/HEO","HEO","20","[c]","33050","33180"
"New entrant CS","2021","Mid Lancashire","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Mid Lancashire","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Milton Keynes","AA/AO","AA","15","[c]","20110","21500"
"New entrant CS","2021","Milton Keynes","AA/AO","AO","75","[c]","23750","21010"
"New entrant CS","2021","Milton Keynes","EO","EO","50","[c]","27480","27570"
"New entrant CS","2021","Milton Keynes","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Milton Keynes","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Milton Keynes","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Milton Keynes","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Monmouthshire and Newport","AA/AO","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","Monmouthshire and Newport","AA/AO","AO","170","[c]","19790","19130"
"New entrant CS","2021","Monmouthshire and Newport","EO","EO","280","[c]","24960","23320"
"New entrant CS","2021","Monmouthshire and Newport","G6/G7","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","Monmouthshire and Newport","G6/G7","G7","55","[c]","52150","49100"
"New entrant CS","2021","Monmouthshire and Newport","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Monmouthshire and Newport","SEO/HEO","HEO","165","[c]","29510","29540"
"New entrant CS","2021","Monmouthshire and Newport","SEO/HEO","SEO","120","[c]","38060","37020"
"New entrant CS","2021","Monmouthshire and Newport","Unknown","Unknown","10","[c]","[c]","[c]"
