"Status","Year","Function_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Unknown","Coventry","25","[c]","35150","30230"
"Leaver Dept.","2021","Unknown","Croydon","200","[c]","40190","34550"
"Leaver Dept.","2021","Unknown","Darlington","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Derby","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Devon CC","30","[c]","25280","26490"
"Leaver Dept.","2021","Unknown","Dorset CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Dudley","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Durham CC","85","[c]","24140","21430"
"Leaver Dept.","2021","Unknown","Ealing","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Ayrshire and North Ayrshire mainland","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Kent","20","[c]","26460","24210"
"Leaver Dept.","2021","Unknown","East Lancashire","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Merseyside","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Sussex CC","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Enfield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Essex Thames Gateway","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Falkirk","15","[c]","25450","21010"
"Leaver Dept.","2021","Unknown","Flintshire and Wrexham","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Glasgow City","165","[c]","26650","26890"
"Leaver Dept.","2021","Unknown","Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Greater Manchester North East","10","[c]","28490","27570"
"Leaver Dept.","2021","Unknown","Greater Manchester North West","20","[c]","24460","21010"
"Leaver Dept.","2021","Unknown","Greater Manchester South East","20","[c]","25470","27570"
"Leaver Dept.","2021","Unknown","Greater Manchester South West","150","[c]","26940","26100"
"Leaver Dept.","2021","Unknown","Gwent Valleys","15","[c]","31050","27570"
"Leaver Dept.","2021","Unknown","Gwynedd","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Hackney and Newham","15","[c]","32280","31060"
"Leaver Dept.","2021","Unknown","Haringey and Islington","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Harrow and Hillingdon","35","[c]","30400","29080"
"Leaver Dept.","2021","Unknown","Hartlepool and Stockton-on-Tees","20","[c]","27490","27570"
"Leaver Dept.","2021","Unknown","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Hertfordshire","15","[c]","36360","33300"
"Leaver Dept.","2021","Unknown","Hounslow and Richmond upon Thames","25","[c]","29970","28900"
"Leaver Dept.","2021","Unknown","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Kensington & Chelsea and Hammersmith & Fulham","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Kingston upon Hull, City of","10","[c]","29240","27570"
"Leaver Dept.","2021","Unknown","Lambeth","25","[c]","36770","35860"
"Leaver Dept.","2021","Unknown","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Leeds","190","[c]","34140","29750"
"Leaver Dept.","2021","Unknown","Leicester","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Lewisham and Southwark","15","[c]","33910","31060"
"Leaver Dept.","2021","Unknown","Lincolnshire","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Liverpool","160","[c]","27230","24310"
"Leaver Dept.","2021","Unknown","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Luton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Manchester","140","[c]","32730","27570"
"Leaver Dept.","2021","Unknown","Merton, Kingston upon Thames and Sutton","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mid Lancashire","105","[c]","25570","27570"
"Leaver Dept.","2021","Unknown","Milton Keynes","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Monmouthshire and Newport","20","[c]","25230","21430"
"Leaver Dept.","2021","Unknown","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North Hampshire","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North Lanarkshire","50","[c]","24450","26840"
"Leaver Dept.","2021","Unknown","North Northamptonshire","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North Yorkshire CC","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Northumberland","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Nottingham","70","[c]","28990","27570"
"Leaver Dept.","2021","Unknown","Overseas","60","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Peterborough","15","[c]","25160","24890"
"Leaver Dept.","2021","Unknown","Plymouth","15","[c]","30260","27570"
"Leaver Dept.","2021","Unknown","Portsmouth","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Powys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Redbridge and Waltham Forest","15","[c]","28840","25110"
"Leaver Dept.","2021","Unknown","Sandwell","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Sefton","100","[c]","26670","27230"
"Leaver Dept.","2021","Unknown","Sheffield","130","[c]","34000","31990"
"Leaver Dept.","2021","Unknown","Shetland Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Shropshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Solihull","25","[c]","25200","24870"
"Leaver Dept.","2021","Unknown","Somerset","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South Lanarkshire","45","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South Teesside","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Southampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Southend-on-Sea","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Staffordshire CC","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Stoke-on-Trent","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Suffolk","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Sunderland","85","[c]","25510","27570"
"Leaver Dept.","2021","Unknown","Swansea","20","[c]","25560","25640"
"Leaver Dept.","2021","Unknown","Swindon","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Telford and Wrekin","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Thurrock","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Tower Hamlets","100","[c]","42490","33090"
"Leaver Dept.","2021","Unknown","Tyneside","255","[c]","27410","27570"
"Leaver Dept.","2021","Unknown","Unknown","35","[c]","36140","31070"
"Leaver Dept.","2021","Unknown","Wakefield","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Walsall","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Warrington","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Warwickshire","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Essex","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Lothian","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Sussex (North East)","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Sussex (South West)","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Westminster","1455","[c]","46000","41140"
"Leaver Dept.","2021","Unknown","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Wirral","20","[c]","25900","27570"
"Leaver Dept.","2021","Unknown","Wolverhampton","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Worcestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","York","10","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Bath and North East Somerset, North Somerset and South Gloucestershire","10","[c]","29020","27850"
"New entrant CS","2021","Analysis","Berkshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Birmingham","10","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Bristol, City of","10","[c]","41400","40720"
"New entrant CS","2021","Analysis","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Camden and City of London","35","[c]","43300","36160"
"New entrant CS","2021","Analysis","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Central Hampshire","15","[c]","29780","26410"
"New entrant CS","2021","Analysis","City of Edinburgh","5","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Croydon","5","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Dorset CC","10","[c]","24780","21050"
"New entrant CS","2021","Analysis","East Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","East Sussex CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Glasgow City","5","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Leeds","35","[c]","29470","28240"
"New entrant CS","2021","Analysis","Liverpool","10","[c]","30880","31810"
"New entrant CS","2021","Analysis","Manchester","45","[c]","32370","31810"
"New entrant CS","2021","Analysis","Monmouthshire and Newport","195","[c]","28950","29540"
"New entrant CS","2021","Analysis","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Portsmouth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Sheffield","10","[c]","31520","32870"
"New entrant CS","2021","Analysis","South Hampshire","75","[c]","28770","29540"
"New entrant CS","2021","Analysis","Southampton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Southend-on-Sea","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Suffolk","10","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Swansea","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Tower Hamlets","100","[c]","37880","36000"
"New entrant CS","2021","Analysis","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","West Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Westminster","580","[c]","35810","32540"
"New entrant CS","2021","Analysis","Wiltshire","10","[c]","30190","27570"
"New entrant CS","2021","Analysis","York","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Barnet","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Bath and North East Somerset, North Somerset and South Gloucestershire","45","[c]","41640","36200"
"New entrant CS","2021","Commercial","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Birmingham","20","[c]","45020","34800"
"New entrant CS","2021","Commercial","Blackpool","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Bristol, City of","10","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Buckinghamshire CC","20","[c]","43510","38500"
"New entrant CS","2021","Commercial","Cambridgeshire CC","10","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Central Hampshire","15","[c]","27480","20920"
"New entrant CS","2021","Commercial","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","City of Edinburgh","10","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Croydon","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Devon CC","10","[c]","39440","37420"
"New entrant CS","2021","Commercial","Dorset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","East Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Glasgow City","15","[c]","33420","33000"
"New entrant CS","2021","Commercial","Greater Manchester South West","10","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Herefordshire, County of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Lambeth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Leeds","60","[c]","39890","36660"
"New entrant CS","2021","Commercial","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Lewisham and Southwark","10","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Liverpool","25","[c]","37800","32400"
"New entrant CS","2021","Commercial","Manchester","15","[c]","43290","35260"
"New entrant CS","2021","Commercial","Monmouthshire and Newport","10","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","North Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","North Yorkshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Norwich and East Norfolk","15","[c]","34110","31000"
"New entrant CS","2021","Commercial","Nottingham","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Portsmouth","15","[c]","39340","26670"
"New entrant CS","2021","Commercial","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Sheffield","10","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","South and West Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","South Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Staffordshire CC","10","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Swansea","10","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Swindon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Telford and Wrekin","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Tower Hamlets","35","[c]","45660","45030"
"New entrant CS","2021","Commercial","Tyneside","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Unknown","25","[c]","77000","71000"
"New entrant CS","2021","Commercial","Wakefield","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Walsall","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Wandsworth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Warrington","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","West Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","West Surrey","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Westminster","255","[c]","61900","63000"
"New entrant CS","2021","Commercial","Wiltshire","30","[c]","29570","20920"
"New entrant CS","2021","Commercial","Worcestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","York","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Barnet","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Belfast","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Birmingham","25","[c]","29700","25560"
"New entrant CS","2021","Communications","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Bristol, City of","15","[c]","31980","30190"
"New entrant CS","2021","Communications","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Cardiff and Vale of Glamorgan","35","[c]","29220","25560"
"New entrant CS","2021","Communications","Central Bedfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Central Hampshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","City of Edinburgh","10","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Dorset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","East Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Greater Manchester South West","170","[c]","26870","25560"
"New entrant CS","2021","Communications","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Harrow and Hillingdon","15","[c]","22270","19520"
"New entrant CS","2021","Communications","Hertfordshire","10","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Lambeth","15","[c]","43550","44310"
"New entrant CS","2021","Communications","Leeds","90","[c]","29800","25560"
"New entrant CS","2021","Communications","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Manchester","15","[c]","26820","25560"
"New entrant CS","2021","Communications","Monmouthshire and Newport","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","North Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","North Yorkshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Nottingham","135","[c]","26600","25560"
"New entrant CS","2021","Communications","Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Portsmouth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Sheffield","10","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","South Hampshire","10","[c]","[c]","[c]"
"New entrant CS","2021","Communications","South Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Southampton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Staffordshire CC","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Suffolk","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Swansea","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Telford and Wrekin","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Tower Hamlets","15","[c]","42980","36480"
"New entrant CS","2021","Communications","Tyneside","330","[c]","26420","25560"
"New entrant CS","2021","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Warrington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","West Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Westminster","325","[c]","37630","34550"
"New entrant CS","2021","Communications","Wiltshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","York","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Belfast","10","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Berkshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Birmingham","10","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Bristol, City of","5","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Camden and City of London","5","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","City of Edinburgh","20","[c]","28840","25560"
"New entrant CS","2021","Counter Fraud","Croydon","15","[c]","33520","36160"
"New entrant CS","2021","Counter Fraud","East Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Greater Manchester North East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Greater Manchester South West","5","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Leeds","15","[c]","29100","31810"
"New entrant CS","2021","Counter Fraud","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Manchester","10","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Medway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","North Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Nottingham","10","[c]","26790","25560"
"New entrant CS","2021","Counter Fraud","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Solihull","5","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Suffolk","5","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Swansea","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Tyneside","5","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Westminster","40","[c]","35210","30540"
"New entrant CS","2021","Counter Fraud","York","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt","Birmingham","95","[c]","20140","20140"
"New entrant CS","2021","Debt","Bradford","55","[c]","20140","20140"
"New entrant CS","2021","Debt","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt","City of Edinburgh","265","[c]","20380","20140"
"New entrant CS","2021","Debt","Croydon","45","[c]","24120","24120"
"New entrant CS","2021","Debt","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt","Liverpool","40","[c]","20140","20140"
"New entrant CS","2021","Debt","North Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt","Nottingham","40","[c]","20280","20140"
"New entrant CS","2021","Debt","South Lanarkshire","105","[c]","20140","20140"
"New entrant CS","2021","Debt","Tyneside","320","[c]","20380","20140"
"New entrant CS","2021","Digital, Data & Technology","Barnet","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Bath and North East Somerset, North Somerset and South Gloucestershire","25","[c]","35760","28920"
"New entrant CS","2021","Digital, Data & Technology","Belfast","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Berkshire","30","[c]","42310","38630"
"New entrant CS","2021","Digital, Data & Technology","Birmingham","45","[c]","40430","36540"
"New entrant CS","2021","Digital, Data & Technology","Bradford","15","[c]","39900","38630"
"New entrant CS","2021","Digital, Data & Technology","Brighton and Hove","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Bristol, City of","105","[c]","37440","36500"
"New entrant CS","2021","Digital, Data & Technology","Buckinghamshire CC","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Camden and City of London","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Cardiff and Vale of Glamorgan","35","[c]","35490","34310"
"New entrant CS","2021","Digital, Data & Technology","Central Bedfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Central Hampshire","5","[c]","[c]","[c]"
