"Status","Year","Age","Disability","Ethnicity","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","60-64","Undeclared","Chinese","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Chinese","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Chinese","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Chinese","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Chinese","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Chinese","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Chinese","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Chinese","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Chinese","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Chinese","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Chinese","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Chinese","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Chinese","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Mixed","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Mixed","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Mixed","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Mixed","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Mixed","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Mixed","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Mixed","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Mixed","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Mixed","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Mixed","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Mixed","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Mixed","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Mixed","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Mixed","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Mixed","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Mixed","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Mixed","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Mixed","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Mixed","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Mixed","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Mixed","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Mixed","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Mixed","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Other ethnicity","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Other ethnicity","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Other ethnicity","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Other ethnicity","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Other ethnicity","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Other ethnicity","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Other ethnicity","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Other ethnicity","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Other ethnicity","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Other ethnicity","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Other ethnicity","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Other ethnicity","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Other ethnicity","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Other ethnicity","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Other ethnicity","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Undeclared","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Unknown","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Unknown","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","White","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","White","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","White","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","White","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","White","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","White","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","White","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","White","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","White","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","White","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","White","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","White","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","White","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","White","Operational Delivery","20","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","White","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","White","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","White","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","White","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","White","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","White","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","White","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","White","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","White","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","White","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","White","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Asian","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Asian","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Asian","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Asian","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Asian","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Asian","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Asian","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Asian","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Asian","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Asian","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Asian","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Asian","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Asian","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Asian","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Asian","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Asian","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Asian","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Asian","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Asian","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Asian","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Asian","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Asian","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Asian","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Asian","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Black","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Black","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Black","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Black","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Black","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Black","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Black","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Black","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Black","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Black","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Black","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Black","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Black","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Black","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Black","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Black","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Black","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Black","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Black","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Black","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Black","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Black","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Black","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Black","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Chinese","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Chinese","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Chinese","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Chinese","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Chinese","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Chinese","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Chinese","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Chinese","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Chinese","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Chinese","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Chinese","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Chinese","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Chinese","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Chinese","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Chinese","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Chinese","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Chinese","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Chinese","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Chinese","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Chinese","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Chinese","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Chinese","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Chinese","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Chinese","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Chinese","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Mixed","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Mixed","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Mixed","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Mixed","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Mixed","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Mixed","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Mixed","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Mixed","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Mixed","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Mixed","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Mixed","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Mixed","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Mixed","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Mixed","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Mixed","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Mixed","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Mixed","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Mixed","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Mixed","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Mixed","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Mixed","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Mixed","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Mixed","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Other ethnicity","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Other ethnicity","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Other ethnicity","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Other ethnicity","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Other ethnicity","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Other ethnicity","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Other ethnicity","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Other ethnicity","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Other ethnicity","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Other ethnicity","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Other ethnicity","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Other ethnicity","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Other ethnicity","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Other ethnicity","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Other ethnicity","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Undeclared","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Unknown","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Unknown","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Unknown","Digital, Data and Technology","15","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Unknown","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Unknown","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Unknown","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Unknown","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Unknown","Operational Delivery","100","[c]","25380","20830"
"New entrant CS","2021","60-64","Unknown","Unknown","Other","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Unknown","Policy","20","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Unknown","Project Delivery","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Unknown","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Unknown","Security","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Unknown","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Unknown","Tax","25","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Unknown","Unknown","105","[c]","31520","27570"
"New entrant CS","2021","60-64","Unknown","White","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","White","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","White","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","White","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","White","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","White","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","White","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","White","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","White","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","White","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","White","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","White","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","White","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","White","Operational Delivery","25","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","White","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","White","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","White","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","White","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","White","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","White","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","White","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","White","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","White","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","White","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","White","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared disabled","Asian","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared disabled","Asian","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared disabled","Asian","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared disabled","Asian","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared disabled","Asian","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared disabled","Asian","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared disabled","Asian","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared disabled","Asian","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared disabled","Asian","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared disabled","Asian","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared disabled","Asian","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared disabled","Asian","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared disabled","Asian","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared disabled","Asian","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared disabled","Asian","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared disabled","Asian","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared disabled","Asian","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared disabled","Asian","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared disabled","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared disabled","Asian","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared disabled","Black","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared disabled","Black","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared disabled","Black","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared disabled","Black","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared disabled","Black","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared disabled","Black","Intelligence Analysis","[c]","[c]","[c]","[c]"
