"Status","Year","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","International Trade","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Berkshire, Buckinghamshire and Oxfordshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Derbyshire and Nottinghamshire","15","[c]","39740","40830"
"New entrant CS","2021","Knowledge and Information Management","East Anglia","10","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","East Wales","10","[c]","26690","25030"
"New entrant CS","2021","Knowledge and Information Management","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","45","[c]","29800","28500"
"New entrant CS","2021","Knowledge and Information Management","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Hampshire and Isle of Wight","10","[c]","24640","20920"
"New entrant CS","2021","Knowledge and Information Management","Inner London - East","15","[c]","37050","36590"
"New entrant CS","2021","Knowledge and Information Management","Inner London - West","25","[c]","35600","32170"
"New entrant CS","2021","Knowledge and Information Management","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Outer London - West and North West","5","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Bedfordshire and Hertfordshire","10","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Berkshire, Buckinghamshire and Oxfordshire","15","[c]","38990","40000"
"New entrant CS","2021","Legal","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Derbyshire and Nottinghamshire","30","[c]","38110","43040"
"New entrant CS","2021","Legal","Devon","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","East Anglia","15","[c]","35830","30990"
"New entrant CS","2021","Legal","East Wales","25","[c]","40270","48080"
"New entrant CS","2021","Legal","East Yorkshire and Northern Lincolnshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Eastern Scotland","20","[c]","38310","33550"
"New entrant CS","2021","Legal","Essex","25","[c]","36950","40000"
"New entrant CS","2021","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","35","[c]","39440","38000"
"New entrant CS","2021","Legal","Greater Manchester","35","[c]","42700","48080"
"New entrant CS","2021","Legal","Hampshire and Isle of Wight","20","[c]","48380","50520"
"New entrant CS","2021","Legal","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Inner London - East","55","[c]","47920","52670"
"New entrant CS","2021","Legal","Inner London - West","330","[c]","46600","50500"
"New entrant CS","2021","Legal","Kent","20","[c]","35370","26970"
"New entrant CS","2021","Legal","Lancashire","15","[c]","43500","48080"
"New entrant CS","2021","Legal","Leicestershire, Rutland and Northamptonshire","15","[c]","39870","38000"
"New entrant CS","2021","Legal","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Merseyside","25","[c]","38590","38000"
"New entrant CS","2021","Legal","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Northumberland and Tyne and Wear","20","[c]","35460","38000"
"New entrant CS","2021","Legal","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Outer London - South","10","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Outer London - West and North West","10","[c]","31530","30850"
"New entrant CS","2021","Legal","Shropshire and Staffordshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","South Yorkshire","15","[c]","31050","25480"
"New entrant CS","2021","Legal","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Surrey, East and West Sussex","15","[c]","42130","40000"
"New entrant CS","2021","Legal","Tees Valley and Durham","10","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","West Central Scotland","15","[c]","35530","33550"
"New entrant CS","2021","Legal","West Midlands","60","[c]","40090","38000"
"New entrant CS","2021","Legal","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","West Yorkshire","40","[c]","37080","38000"
"New entrant CS","2021","Medicine","Bedfordshire and Hertfordshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Berkshire, Buckinghamshire and Oxfordshire","25","[c]","55030","37890"
"New entrant CS","2021","Medicine","Cornwall and Isles of Scilly","5","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Devon","15","[c]","42540","40000"
"New entrant CS","2021","Medicine","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","East Anglia","15","[c]","54750","36370"
"New entrant CS","2021","Medicine","East Wales","10","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Eastern Scotland","5","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Essex","10","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Gloucestershire, Wiltshire and Bath/Bristol area","45","[c]","45000","36370"
"New entrant CS","2021","Medicine","Greater Manchester","10","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Hampshire and Isle of Wight","50","[c]","41290","33480"
"New entrant CS","2021","Medicine","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Inner London - East","35","[c]","77140","82100"
"New entrant CS","2021","Medicine","Inner London - West","10","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Lancashire","10","[c]","43280","36750"
"New entrant CS","2021","Medicine","Leicestershire, Rutland and Northamptonshire","20","[c]","33880","30990"
"New entrant CS","2021","Medicine","Lincolnshire","10","[c]","51470","48710"
"New entrant CS","2021","Medicine","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","North Yorkshire","25","[c]","42050","35300"
"New entrant CS","2021","Medicine","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Northumberland and Tyne and Wear","5","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Overseas","5","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Shropshire and Staffordshire","20","[c]","44210","37890"
"New entrant CS","2021","Medicine","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Surrey, East and West Sussex","10","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","West Wales and The Valleys","10","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Bedfordshire and Hertfordshire","295","[c]","24500","22920"
"New entrant CS","2021","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","385","[c]","25710","24020"
"New entrant CS","2021","Operational Delivery","Cheshire","315","[c]","27890","24830"
"New entrant CS","2021","Operational Delivery","Cornwall and Isles of Scilly","15","[c]","22730","22430"
"New entrant CS","2021","Operational Delivery","Cumbria","45","[c]","23230","21050"
"New entrant CS","2021","Operational Delivery","Derbyshire and Nottinghamshire","520","[c]","23380","22350"
"New entrant CS","2021","Operational Delivery","Devon","375","[c]","23160","22350"
"New entrant CS","2021","Operational Delivery","Dorset and Somerset","195","[c]","23550","22350"
"New entrant CS","2021","Operational Delivery","East Anglia","615","[c]","23940","22430"
"New entrant CS","2021","Operational Delivery","East Wales","740","[c]","23620","22850"
"New entrant CS","2021","Operational Delivery","East Yorkshire and Northern Lincolnshire","260","[c]","22910","22350"
"New entrant CS","2021","Operational Delivery","Eastern Scotland","275","[c]","22930","20810"
"New entrant CS","2021","Operational Delivery","Essex","270","[c]","24230","22920"
"New entrant CS","2021","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","765","[c]","26490","22890"
"New entrant CS","2021","Operational Delivery","Greater Manchester","560","[c]","23370","21920"
"New entrant CS","2021","Operational Delivery","Hampshire and Isle of Wight","580","[c]","25420","23970"
"New entrant CS","2021","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","190","[c]","22070","22850"
"New entrant CS","2021","Operational Delivery","Highlands and Islands","30","[c]","22620","20810"
"New entrant CS","2021","Operational Delivery","Inner London - East","1285","[c]","33250","30220"
"New entrant CS","2021","Operational Delivery","Inner London - West","1255","[c]","30870","27850"
"New entrant CS","2021","Operational Delivery","Kent","555","[c]","24800","24880"
"New entrant CS","2021","Operational Delivery","Lancashire","280","[c]","22390","22350"
"New entrant CS","2021","Operational Delivery","Leicestershire, Rutland and Northamptonshire","335","[c]","21860","22350"
"New entrant CS","2021","Operational Delivery","Lincolnshire","95","[c]","24230","22850"
"New entrant CS","2021","Operational Delivery","Merseyside","400","[c]","24440","21430"
"New entrant CS","2021","Operational Delivery","North Eastern Scotland","50","[c]","24140","20810"
"New entrant CS","2021","Operational Delivery","North Yorkshire","105","[c]","23930","22190"
"New entrant CS","2021","Operational Delivery","Northern Ireland","145","[c]","23640","20140"
"New entrant CS","2021","Operational Delivery","Northumberland and Tyne and Wear","240","[c]","24720","22920"
"New entrant CS","2021","Operational Delivery","Outer London - East and North East","235","[c]","26210","26810"
"New entrant CS","2021","Operational Delivery","Outer London - South","250","[c]","26630","25060"
"New entrant CS","2021","Operational Delivery","Outer London - West and North West","460","[c]","28220","28040"
"New entrant CS","2021","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Shropshire and Staffordshire","540","[c]","21730","21590"
"New entrant CS","2021","Operational Delivery","South Yorkshire","330","[c]","23130","21430"
"New entrant CS","2021","Operational Delivery","Southern Scotland","125","[c]","20610","20140"
"New entrant CS","2021","Operational Delivery","Surrey, East and West Sussex","475","[c]","24880","24370"
"New entrant CS","2021","Operational Delivery","Tees Valley and Durham","380","[c]","22090","22350"
"New entrant CS","2021","Operational Delivery","Unknown","30","[c]","30090","24880"
"New entrant CS","2021","Operational Delivery","West Central Scotland","245","[c]","23790","20810"
"New entrant CS","2021","Operational Delivery","West Midlands","720","[c]","27090","22920"
"New entrant CS","2021","Operational Delivery","West Wales and The Valleys","510","[c]","21600","21590"
"New entrant CS","2021","Operational Delivery","West Yorkshire","545","[c]","24510","22850"
"New entrant CS","2021","Operational Research","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Inner London - East","20","[c]","35230","36160"
"New entrant CS","2021","Operational Research","Inner London - West","50","[c]","34820","34710"
"New entrant CS","2021","Operational Research","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Outer London - South","10","[c]","37380","36160"
"New entrant CS","2021","Operational Research","South Yorkshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Bedfordshire and Hertfordshire","15","[c]","23830","25390"
"New entrant CS","2021","Other","Berkshire, Buckinghamshire and Oxfordshire","80","[c]","24990","20920"
"New entrant CS","2021","Other","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Cornwall and Isles of Scilly","15","[c]","24410","20920"
"New entrant CS","2021","Other","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Other","Devon","25","[c]","23160","20920"
"New entrant CS","2021","Other","Dorset and Somerset","35","[c]","24110","20920"
"New entrant CS","2021","Other","East Anglia","55","[c]","22670","20920"
"New entrant CS","2021","Other","East Wales","20","[c]","23440","20500"
"New entrant CS","2021","Other","East Yorkshire and Northern Lincolnshire","25","[c]","23940","26350"
"New entrant CS","2021","Other","Eastern Scotland","50","[c]","27450","20920"
"New entrant CS","2021","Other","Essex","10","[c]","20980","20920"
"New entrant CS","2021","Other","Gloucestershire, Wiltshire and Bath/Bristol area","225","[c]","27360","20920"
"New entrant CS","2021","Other","Greater Manchester","30","[c]","34140","30820"
"New entrant CS","2021","Other","Hampshire and Isle of Wight","135","[c]","26960","21590"
"New entrant CS","2021","Other","Herefordshire, Worcestershire and Warwickshire","15","[c]","21540","20920"
"New entrant CS","2021","Other","Highlands and Islands","15","[c]","19760","19560"
"New entrant CS","2021","Other","Inner London - East","100","[c]","35720","27140"
"New entrant CS","2021","Other","Inner London - West","335","[c]","32760","28650"
"New entrant CS","2021","Other","Kent","10","[c]","24130","24880"
"New entrant CS","2021","Other","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Leicestershire, Rutland and Northamptonshire","10","[c]","21290","20920"
"New entrant CS","2021","Other","Lincolnshire","30","[c]","23980","20500"
"New entrant CS","2021","Other","Merseyside","20","[c]","25840","24660"
"New entrant CS","2021","Other","North Eastern Scotland","5","[c]","[c]","[c]"
"New entrant CS","2021","Other","North Yorkshire","50","[c]","20940","20920"
"New entrant CS","2021","Other","Northern Ireland","10","[c]","22230","21430"
"New entrant CS","2021","Other","Northumberland and Tyne and Wear","5","[c]","[c]","[c]"
"New entrant CS","2021","Other","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Outer London - South","115","[c]","37400","30600"
"New entrant CS","2021","Other","Outer London - West and North West","50","[c]","30710","26000"
"New entrant CS","2021","Other","Overseas","20","[c]","36070","33000"
"New entrant CS","2021","Other","Shropshire and Staffordshire","45","[c]","25600","27570"
"New entrant CS","2021","Other","South Yorkshire","10","[c]","[c]","[c]"
"New entrant CS","2021","Other","Southern Scotland","10","[c]","22110","23230"
"New entrant CS","2021","Other","Surrey, East and West Sussex","15","[c]","22910","20920"
"New entrant CS","2021","Other","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","West Central Scotland","165","[c]","25520","23450"
"New entrant CS","2021","Other","West Midlands","25","[c]","24790","20920"
"New entrant CS","2021","Other","West Wales and The Valleys","10","[c]","[c]","[c]"
"New entrant CS","2021","Other","West Yorkshire","10","[c]","28730","24880"
"New entrant CS","2021","Planning","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","Inner London - West","15","[c]","38100","30540"
"New entrant CS","2021","Planning","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning Inspectors","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Berkshire, Buckinghamshire and Oxfordshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Cheshire","10","[c]","44310","38870"
"New entrant CS","2021","Policy","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Cumbria","5","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Derbyshire and Nottinghamshire","20","[c]","34710","30190"
"New entrant CS","2021","Policy","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","East Anglia","20","[c]","30600","29180"
"New entrant CS","2021","Policy","East Wales","40","[c]","31430","29540"
"New entrant CS","2021","Policy","Eastern Scotland","10","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","115","[c]","33780","30190"
"New entrant CS","2021","Policy","Greater Manchester","90","[c]","34260","31420"
"New entrant CS","2021","Policy","Hampshire and Isle of Wight","40","[c]","36850","38650"
"New entrant CS","2021","Policy","Herefordshire, Worcestershire and Warwickshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Inner London - East","35","[c]","39890","33400"
"New entrant CS","2021","Policy","Inner London - West","2450","[c]","38210","33570"
"New entrant CS","2021","Policy","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Merseyside","5","[c]","[c]","[c]"
"New entrant CS","2021","Policy","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","North Yorkshire","60","[c]","32250","29180"
"New entrant CS","2021","Policy","Northern Ireland","10","[c]","36700","36450"
"New entrant CS","2021","Policy","Northumberland and Tyne and Wear","15","[c]","38480","36220"
"New entrant CS","2021","Policy","Outer London - South","25","[c]","30150","24530"
"New entrant CS","2021","Policy","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","South Yorkshire","50","[c]","33500","29360"
"New entrant CS","2021","Policy","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Tees Valley and Durham","15","[c]","31440","29360"
"New entrant CS","2021","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","West Central Scotland","20","[c]","29210","25910"
"New entrant CS","2021","Policy","West Midlands","60","[c]","35150","30730"
"New entrant CS","2021","Policy","West Wales and The Valleys","10","[c]","25130","20500"
"New entrant CS","2021","Policy","West Yorkshire","195","[c]","38330","32790"
"New entrant CS","2021","Project Delivery","Bedfordshire and Hertfordshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","40","[c]","31420","27510"
"New entrant CS","2021","Project Delivery","Cheshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Cumbria","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Devon","50","[c]","38520","38550"
"New entrant CS","2021","Project Delivery","Dorset and Somerset","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","East Anglia","25","[c]","34590","33300"
"New entrant CS","2021","Project Delivery","East Wales","40","[c]","38520","37580"
"New entrant CS","2021","Project Delivery","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Eastern Scotland","15","[c]","35100","33000"
"New entrant CS","2021","Project Delivery","Essex","10","[c]","29220","25560"
"New entrant CS","2021","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","270","[c]","36230","33000"
"New entrant CS","2021","Project Delivery","Greater Manchester","40","[c]","37410","34020"
"New entrant CS","2021","Project Delivery","Hampshire and Isle of Wight","120","[c]","35490","33000"
"New entrant CS","2021","Project Delivery","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Inner London - East","55","[c]","44070","36800"
"New entrant CS","2021","Project Delivery","Inner London - West","220","[c]","42500","37000"
"New entrant CS","2021","Project Delivery","Lancashire","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Lincolnshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Merseyside","30","[c]","34720","30820"
"New entrant CS","2021","Project Delivery","North Yorkshire","10","[c]","35100","35900"
"New entrant CS","2021","Project Delivery","Northern Ireland","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Northumberland and Tyne and Wear","25","[c]","38740","35900"
"New entrant CS","2021","Project Delivery","Outer London - South","30","[c]","37960","35050"
"New entrant CS","2021","Project Delivery","Shropshire and Staffordshire","35","[c]","34800","31810"
"New entrant CS","2021","Project Delivery","South Yorkshire","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","West Central Scotland","15","[c]","38160","33000"
"New entrant CS","2021","Project Delivery","West Midlands","50","[c]","38870","38630"
"New entrant CS","2021","Project Delivery","West Wales and The Valleys","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","West Yorkshire","35","[c]","33550","30730"
"New entrant CS","2021","Property","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Berkshire, Buckinghamshire and Oxfordshire","10","[c]","35140","34000"
"New entrant CS","2021","Property","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Derbyshire and Nottinghamshire","15","[c]","32380","30000"
"New entrant CS","2021","Property","Devon","20","[c]","28250","26350"
"New entrant CS","2021","Property","Dorset and Somerset","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","East Anglia","30","[c]","31300","33000"
"New entrant CS","2021","Property","East Wales","15","[c]","31300","30000"
"New entrant CS","2021","Property","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Eastern Scotland","10","[c]","41610","33000"
"New entrant CS","2021","Property","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Gloucestershire, Wiltshire and Bath/Bristol area","40","[c]","35500","33000"
"New entrant CS","2021","Property","Greater Manchester","30","[c]","35010","29360"
"New entrant CS","2021","Property","Hampshire and Isle of Wight","40","[c]","32100","33000"
"New entrant CS","2021","Property","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Highlands and Islands","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","Inner London - East","10","[c]","[c]","[c]"
"New entrant CS","2021","Property","Inner London - West","25","[c]","47830","42890"
"New entrant CS","2021","Property","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Leicestershire, Rutland and Northamptonshire","20","[c]","19510","18760"
"New entrant CS","2021","Property","Lincolnshire","10","[c]","26210","24960"
"New entrant CS","2021","Property","Merseyside","10","[c]","27500","26450"
"New entrant CS","2021","Property","North Yorkshire","20","[c]","31000","33000"
"New entrant CS","2021","Property","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Northumberland and Tyne and Wear","25","[c]","31450","30000"
"New entrant CS","2021","Property","Outer London - South","15","[c]","34660","30600"
"New entrant CS","2021","Property","Outer London - West and North West","10","[c]","31080","27880"
"New entrant CS","2021","Property","Overseas","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","Shropshire and Staffordshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","South Yorkshire","10","[c]","36780","36500"
"New entrant CS","2021","Property","Southern Scotland","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","Surrey, East and West Sussex","10","[c]","61880","59000"
"New entrant CS","2021","Property","Tees Valley and Durham","15","[c]","29760","24750"
"New entrant CS","2021","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","West Midlands","20","[c]","39760","26550"
"New entrant CS","2021","Property","West Wales and The Valleys","10","[c]","[c]","[c]"
"New entrant CS","2021","Property","West Yorkshire","15","[c]","38390","30000"
"New entrant CS","2021","Psychology","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Berkshire, Buckinghamshire and Oxfordshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","East Anglia","10","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
