"Status","Year","Disability","Function_of_post","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Debt","AA/AO","Female","145","[c]","20390","20140"
"New entrant CS","2021","Declared non-disabled","Debt","AA/AO","Male","105","[c]","20400","20140"
"New entrant CS","2021","Declared non-disabled","Debt","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Debt","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Debt","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Debt","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Debt","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Debt","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Debt","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","AA/AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","AA/AO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","EO","Female","55","[c]","25590","25560"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","EO","Male","100","[c]","26000","25590"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","G6/G7","Female","75","[c]","55980","54700"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","G6/G7","Male","155","[c]","57270","54700"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","SCS level","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","SEO/HEO","Female","160","[c]","35470","34550"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","SEO/HEO","Male","215","[c]","36870","36070"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","AA/AO","Female","35","[c]","20910","20920"
"New entrant CS","2021","Declared non-disabled","Finance","AA/AO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","EO","Female","60","[c]","24960","26350"
"New entrant CS","2021","Declared non-disabled","Finance","EO","Male","35","[c]","24640","25000"
"New entrant CS","2021","Declared non-disabled","Finance","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","G6/G7","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","G6/G7","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","SEO/HEO","Female","105","[c]","36490","35900"
"New entrant CS","2021","Declared non-disabled","Finance","SEO/HEO","Male","75","[c]","37090","36800"
"New entrant CS","2021","Declared non-disabled","Finance","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Grants Management","AA/AO","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Grants Management","AA/AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Grants Management","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Grants Management","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Grants Management","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Grants Management","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Grants Management","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Grants Management","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Grants Management","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Grants Management","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Grants Management","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Grants Management","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","AA/AO","Female","90","[c]","20950","20920"
"New entrant CS","2021","Declared non-disabled","Human Resources","AA/AO","Male","45","[c]","20470","20800"
"New entrant CS","2021","Declared non-disabled","Human Resources","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","EO","Female","65","[c]","25730","26410"
"New entrant CS","2021","Declared non-disabled","Human Resources","EO","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","G6/G7","Female","40","[c]","56890","55000"
"New entrant CS","2021","Declared non-disabled","Human Resources","G6/G7","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","SEO/HEO","Female","130","[c]","34340","34000"
"New entrant CS","2021","Declared non-disabled","Human Resources","SEO/HEO","Male","45","[c]","33600","33000"
"New entrant CS","2021","Declared non-disabled","Human Resources","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","Unknown","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","AA/AO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","EO","Female","50","[c]","27200","26950"
"New entrant CS","2021","Declared non-disabled","Legal","EO","Male","30","[c]","27880","26950"
"New entrant CS","2021","Declared non-disabled","Legal","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","G6/G7","Female","85","[c]","55550","51810"
"New entrant CS","2021","Declared non-disabled","Legal","G6/G7","Male","50","[c]","55790","50910"
"New entrant CS","2021","Declared non-disabled","Legal","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","SEO/HEO","Female","115","[c]","35040","33550"
"New entrant CS","2021","Declared non-disabled","Legal","SEO/HEO","Male","55","[c]","33980","33550"
"New entrant CS","2021","Declared non-disabled","Legal","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","AA/AO","Female","2340","[c]","21350","20600"
"New entrant CS","2021","Declared non-disabled","No function","AA/AO","Male","2015","[c]","22510","22100"
"New entrant CS","2021","Declared non-disabled","No function","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","EO","Female","855","[c]","25730","25560"
"New entrant CS","2021","Declared non-disabled","No function","EO","Male","540","[c]","26130","26130"
"New entrant CS","2021","Declared non-disabled","No function","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","G6/G7","Female","310","[c]","57330","53380"
"New entrant CS","2021","Declared non-disabled","No function","G6/G7","Male","305","[c]","58250","54700"
"New entrant CS","2021","Declared non-disabled","No function","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","SCS level","Female","45","[c]","91200","87000"
"New entrant CS","2021","Declared non-disabled","No function","SCS level","Male","55","[c]","96040","89450"
"New entrant CS","2021","Declared non-disabled","No function","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","SEO/HEO","Female","1460","[c]","34510","33570"
"New entrant CS","2021","Declared non-disabled","No function","SEO/HEO","Male","975","[c]","34550","33570"
"New entrant CS","2021","Declared non-disabled","No function","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Unknown","Female","690","[c]","22910","22920"
"New entrant CS","2021","Declared non-disabled","No function","Unknown","Male","185","[c]","23650","22920"
"New entrant CS","2021","Declared non-disabled","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","AA/AO","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","EO","Female","125","[c]","24900","26180"
"New entrant CS","2021","Declared non-disabled","Project Delivery","EO","Male","125","[c]","24460","26350"
"New entrant CS","2021","Declared non-disabled","Project Delivery","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","G6/G7","Female","65","[c]","54840","54000"
"New entrant CS","2021","Declared non-disabled","Project Delivery","G6/G7","Male","100","[c]","57030","55000"
"New entrant CS","2021","Declared non-disabled","Project Delivery","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","SCS level","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","SEO/HEO","Female","250","[c]","35190","34020"
"New entrant CS","2021","Declared non-disabled","Project Delivery","SEO/HEO","Male","360","[c]","36340","35180"
"New entrant CS","2021","Declared non-disabled","Project Delivery","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Unknown","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Unknown","Male","85","[c]","39310","39000"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","AA/AO","Female","65","[c]","20680","20880"
"New entrant CS","2021","Declared non-disabled","Property","AA/AO","Male","65","[c]","21300","20880"
"New entrant CS","2021","Declared non-disabled","Property","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","EO","Female","45","[c]","25270","26350"
"New entrant CS","2021","Declared non-disabled","Property","EO","Male","55","[c]","26320","26350"
"New entrant CS","2021","Declared non-disabled","Property","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","G6/G7","Male","35","[c]","55530","54170"
"New entrant CS","2021","Declared non-disabled","Property","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","SEO/HEO","Female","55","[c]","35550","35000"
"New entrant CS","2021","Declared non-disabled","Property","SEO/HEO","Male","125","[c]","34630","33300"
"New entrant CS","2021","Declared non-disabled","Property","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","AA/AO","Female","65","[c]","21070","19560"
"New entrant CS","2021","Declared non-disabled","Security","AA/AO","Male","245","[c]","24410","21150"
"New entrant CS","2021","Declared non-disabled","Security","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","EO","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","EO","Male","40","[c]","27400","25430"
"New entrant CS","2021","Declared non-disabled","Security","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","SEO/HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","SEO/HEO","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","AA/AO","Female","2825","[c]","21560","21010"
"New entrant CS","2021","Declared non-disabled","Unknown","AA/AO","Male","2300","[c]","21430","21010"
"New entrant CS","2021","Declared non-disabled","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","EO","Female","5120","[c]","28540","27570"
"New entrant CS","2021","Declared non-disabled","Unknown","EO","Male","3280","[c]","28410","27570"
"New entrant CS","2021","Declared non-disabled","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","G6/G7","Female","145","[c]","58970","55650"
"New entrant CS","2021","Declared non-disabled","Unknown","G6/G7","Male","165","[c]","60390","57460"
"New entrant CS","2021","Declared non-disabled","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","SCS level","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","SEO/HEO","Female","450","[c]","35420","35050"
"New entrant CS","2021","Declared non-disabled","Unknown","SEO/HEO","Male","380","[c]","35860","35110"
"New entrant CS","2021","Declared non-disabled","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","SEO/HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Counter Fraud","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Counter Fraud","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Counter Fraud","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Counter Fraud","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Counter Fraud","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Counter Fraud","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Counter Fraud","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Counter Fraud","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Counter Fraud","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Counter Fraud","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Debt","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Debt","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Debt","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Debt","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Debt","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Debt","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data & Technology","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data & Technology","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data & Technology","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data & Technology","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data & Technology","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data & Technology","G6/G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data & Technology","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data & Technology","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data & Technology","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data & Technology","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data & Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data & Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Grants Management","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Grants Management","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Grants Management","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Grants Management","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Grants Management","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Grants Management","G6/G7","Male","[c]","[c]","[c]","[c]"
