"Status","Year","Disability","Parent_department","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Declared disabled","Department for Work and Pensions","London","310","[c]","31090","31060"
"New entrant CS","2021","Declared disabled","Department for Work and Pensions","Outside London","1660","[c]","25840","27570"
"New entrant CS","2021","Declared disabled","Department for Work and Pensions","Unknown","40","[c]","29090","27570"
"New entrant CS","2021","Declared disabled","Department of Health and Social Care","London","75","[c]","34280","32330"
"New entrant CS","2021","Declared disabled","Department of Health and Social Care","Outside London","90","[c]","30950","28590"
"New entrant CS","2021","Declared disabled","ESTYN","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Land Registry","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Land Registry","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Revenue and Customs","London","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Revenue and Customs","Outside London","130","[c]","25150","20140"
"New entrant CS","2021","Declared disabled","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Treasury","London","35","[c]","31780","28500"
"New entrant CS","2021","Declared disabled","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Home Office","London","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Home Office","Outside London","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Home Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Defence","London","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Defence","Outside London","205","[c]","26990","25000"
"New entrant CS","2021","Declared disabled","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Housing, Communities and Local Government","London","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Housing, Communities and Local Government","Outside London","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Justice","London","125","[c]","30080","26810"
"New entrant CS","2021","Declared disabled","Ministry of Justice","Outside London","395","[c]","23340","22710"
"New entrant CS","2021","Declared disabled","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","National Crime Agency","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","National Crime Agency","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office for Standards in Education","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office for Standards in Education","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office of Gas and Electricity Markets","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office of Gas and Electricity Markets","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other Cabinet Office Agencies","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other Cabinet Office Agencies","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scotland Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scotland Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scottish Government","Outside London","140","[c]","28430","26160"
"New entrant CS","2021","Declared disabled","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","The National Archives","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","UK Export Finance","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","United Kingdom Statistics Authority","London","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","United Kingdom Statistics Authority","Outside London","55","[c]","29870","29540"
"New entrant CS","2021","Declared disabled","Wales Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Wales Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Welsh Government","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Attorney General's Departments","London","230","[c]","42020","43920"
"New entrant CS","2021","Declared non-disabled","Attorney General's Departments","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Cabinet Office","London","445","[c]","39720","34550"
"New entrant CS","2021","Declared non-disabled","Cabinet Office","Outside London","70","[c]","30850","25930"
"New entrant CS","2021","Declared non-disabled","Cabinet Office","Unknown","50","[c]","36290","34550"
"New entrant CS","2021","Declared non-disabled","Chancellor's other departments","London","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chancellor's other departments","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Charity Commission","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Charity Commission","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Competition and Markets Authority","London","65","[c]","49870","53530"
"New entrant CS","2021","Declared non-disabled","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy","London","425","[c]","38750","33570"
"New entrant CS","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Outside London","300","[c]","32230","30360"
"New entrant CS","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Digital, Culture, Media and Sport","London","265","[c]","38990","34020"
"New entrant CS","2021","Declared non-disabled","Department for Digital, Culture, Media and Sport","Outside London","35","[c]","39410","34020"
"New entrant CS","2021","Declared non-disabled","Department for Education","London","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Education","Outside London","40","[c]","38420","36570"
"New entrant CS","2021","Declared non-disabled","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","London","310","[c]","36800","32560"
"New entrant CS","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","Outside London","745","[c]","30390","25230"
"New entrant CS","2021","Declared non-disabled","Department for International Trade","London","135","[c]","35760","31800"
"New entrant CS","2021","Declared non-disabled","Department for International Trade","Outside London","30","[c]","35550","31800"
"New entrant CS","2021","Declared non-disabled","Department for Transport","London","270","[c]","37230","34710"
"New entrant CS","2021","Declared non-disabled","Department for Transport","Outside London","420","[c]","28860","26130"
"New entrant CS","2021","Declared non-disabled","Department for Work and Pensions","London","2410","[c]","30390","31060"
"New entrant CS","2021","Declared non-disabled","Department for Work and Pensions","Outside London","9990","[c]","25830","27570"
"New entrant CS","2021","Declared non-disabled","Department for Work and Pensions","Unknown","215","[c]","28210","27570"
"New entrant CS","2021","Declared non-disabled","Department of Health and Social Care","London","835","[c]","37770","32640"
"New entrant CS","2021","Declared non-disabled","Department of Health and Social Care","Outside London","880","[c]","31860","28590"
"New entrant CS","2021","Declared non-disabled","ESTYN","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Food Standards Agency","London","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Food Standards Agency","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Land Registry","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Land Registry","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Revenue and Customs","London","135","[c]","33360","29570"
"New entrant CS","2021","Declared non-disabled","HM Revenue and Customs","Outside London","1550","[c]","24980","20140"
"New entrant CS","2021","Declared non-disabled","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Treasury","London","265","[c]","33080","28500"
"New entrant CS","2021","Declared non-disabled","HM Treasury","Outside London","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Home Office","London","165","[c]","40600","35070"
"New entrant CS","2021","Declared non-disabled","Home Office","Outside London","235","[c]","25490","24880"
"New entrant CS","2021","Declared non-disabled","Home Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Ministry of Defence","London","175","[c]","33180","30200"
"New entrant CS","2021","Declared non-disabled","Ministry of Defence","Outside London","2665","[c]","30220","26350"
"New entrant CS","2021","Declared non-disabled","Ministry of Defence","Overseas","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","London","135","[c]","40750","33210"
"New entrant CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","Outside London","125","[c]","34600","30190"
"New entrant CS","2021","Declared non-disabled","Ministry of Justice","London","900","[c]","30250","26810"
"New entrant CS","2021","Declared non-disabled","Ministry of Justice","Outside London","3595","[c]","23380","22850"
"New entrant CS","2021","Declared non-disabled","Ministry of Justice","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","National Crime Agency","London","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","National Crime Agency","Outside London","45","[c]","35340","34140"
"New entrant CS","2021","Declared non-disabled","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Northern Ireland Office","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Office for Standards in Education","London","45","[c]","48670","46360"
"New entrant CS","2021","Declared non-disabled","Office for Standards in Education","Outside London","105","[c]","50550","46360"
"New entrant CS","2021","Declared non-disabled","Office of Gas and Electricity Markets","London","120","[c]","40980","34000"
"New entrant CS","2021","Declared non-disabled","Office of Gas and Electricity Markets","Outside London","135","[c]","29560","23450"
"New entrant CS","2021","Declared non-disabled","Office of Qualifications and Examinations Regulation","Outside London","30","[c]","36470","31500"
"New entrant CS","2021","Declared non-disabled","Office of Rail and Road","London","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Office of Rail and Road","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other Cabinet Office Agencies","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other Cabinet Office Agencies","Outside London","45","[c]","41630","38750"
"New entrant CS","2021","Declared non-disabled","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Scotland Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Scotland Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Scottish Government","Outside London","830","[c]","29600","26160"
"New entrant CS","2021","Declared non-disabled","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","The National Archives","London","50","[c]","33690","33000"
"New entrant CS","2021","Declared non-disabled","UK Export Finance","London","85","[c]","46370","44080"
"New entrant CS","2021","Declared non-disabled","UK Supreme Court","London","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","United Kingdom Statistics Authority","London","90","[c]","39240","32540"
"New entrant CS","2021","Declared non-disabled","United Kingdom Statistics Authority","Outside London","270","[c]","30470","29540"
"New entrant CS","2021","Declared non-disabled","Wales Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Wales Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Water Services Regulation Authority","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Welsh Government","Outside London","145","[c]","27890","25030"
"New entrant CS","2021","Undeclared","Attorney General's Departments","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Attorney General's Departments","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Cabinet Office","London","25","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Cabinet Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Cabinet Office","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Business, Energy and Industrial Strategy","London","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Digital, Culture, Media and Sport","London","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Digital, Culture, Media and Sport","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Education","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Education","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Environment, Food and Rural Affairs","London","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Environment, Food and Rural Affairs","Outside London","35","[c]","32210","29180"
"New entrant CS","2021","Undeclared","Department for International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Transport","London","155","[c]","38360","34710"
"New entrant CS","2021","Undeclared","Department for Transport","Outside London","60","[c]","32120","26130"
"New entrant CS","2021","Undeclared","Department for Work and Pensions","London","125","[c]","30500","31060"
"New entrant CS","2021","Undeclared","Department for Work and Pensions","Outside London","505","[c]","25870","27570"
"New entrant CS","2021","Undeclared","Department for Work and Pensions","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department of Health and Social Care","London","115","[c]","45110","40070"
"New entrant CS","2021","Undeclared","Department of Health and Social Care","Outside London","135","[c]","34660","29670"
"New entrant CS","2021","Undeclared","Food Standards Agency","London","25","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Food Standards Agency","Outside London","40","[c]","34900","37350"
"New entrant CS","2021","Undeclared","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Revenue and Customs","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Revenue and Customs","Outside London","70","[c]","25940","25560"
"New entrant CS","2021","Undeclared","HM Treasury","London","105","[c]","37070","32320"
"New entrant CS","2021","Undeclared","HM Treasury","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Home Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Home Office","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Defence","London","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Defence","Outside London","120","[c]","29340","26030"
"New entrant CS","2021","Undeclared","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Housing, Communities and Local Government","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Housing, Communities and Local Government","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Justice","London","45","[c]","31290","26810"
"New entrant CS","2021","Undeclared","Ministry of Justice","Outside London","135","[c]","22280","20600"
"New entrant CS","2021","Undeclared","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other Cabinet Office Agencies","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other Cabinet Office Agencies","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scottish Government","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","United Kingdom Statistics Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","United Kingdom Statistics Authority","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Attorney General's Departments","London","205","[c]","35670","26970"
"New entrant CS","2021","Unknown","Attorney General's Departments","Outside London","520","[c]","32970","26970"
"New entrant CS","2021","Unknown","Cabinet Office","London","675","[c]","42580","28000"
"New entrant CS","2021","Unknown","Cabinet Office","Outside London","230","[c]","37980","28000"
"New entrant CS","2021","Unknown","Cabinet Office","Unknown","150","[c]","37420","28000"
"New entrant CS","2021","Unknown","Chancellor's other departments","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Charity Commission","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Charity Commission","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","London","240","[c]","37100","33570"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","Outside London","425","[c]","26280","23320"
"New entrant CS","2021","Unknown","Department for Digital, Culture, Media and Sport","London","50","[c]","41000","34020"
"New entrant CS","2021","Unknown","Department for Digital, Culture, Media and Sport","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Education","London","215","[c]","39280","32940"
"New entrant CS","2021","Unknown","Department for Education","Outside London","460","[c]","34020","29360"
"New entrant CS","2021","Unknown","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Environment, Food and Rural Affairs","London","170","[c]","38310","32690"
"New entrant CS","2021","Unknown","Department for Environment, Food and Rural Affairs","Outside London","180","[c]","30010","25210"
"New entrant CS","2021","Unknown","Department for International Trade","London","180","[c]","33410","31800"
"New entrant CS","2021","Unknown","Department for International Trade","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Transport","London","30","[c]","35200","33080"
"New entrant CS","2021","Unknown","Department for Transport","Outside London","430","[c]","27220","26130"
"New entrant CS","2021","Unknown","Department for Work and Pensions","London","415","[c]","31960","31060"
"New entrant CS","2021","Unknown","Department for Work and Pensions","Outside London","1435","[c]","26430","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions","Unknown","50","[c]","31880","27570"
"New entrant CS","2021","Unknown","Department of Health and Social Care","London","855","[c]","40800","32790"
"New entrant CS","2021","Unknown","Department of Health and Social Care","Outside London","330","[c]","38560","32790"
"New entrant CS","2021","Unknown","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Land Registry","London","45","[c]","33020","25850"
"New entrant CS","2021","Unknown","HM Land Registry","Outside London","620","[c]","25540","22350"
"New entrant CS","2021","Unknown","HM Revenue and Customs","London","195","[c]","35990","36160"
"New entrant CS","2021","Unknown","HM Revenue and Customs","Outside London","2985","[c]","23470","20140"
"New entrant CS","2021","Unknown","HM Revenue and Customs","Unknown","320","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Treasury","London","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","London","740","[c]","38810","35050"
"New entrant CS","2021","Unknown","Home Office","Outside London","955","[c]","26280","24880"
"New entrant CS","2021","Unknown","Home Office","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","London","65","[c]","32190","29370"
"New entrant CS","2021","Unknown","Ministry of Defence","Outside London","910","[c]","29590","25540"
"New entrant CS","2021","Unknown","Ministry of Defence","Overseas","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Housing, Communities and Local Government","London","45","[c]","39700","33210"
"New entrant CS","2021","Unknown","Ministry of Housing, Communities and Local Government","Outside London","55","[c]","33830","32780"
"New entrant CS","2021","Unknown","Ministry of Justice","London","1060","[c]","28970","26410"
"New entrant CS","2021","Unknown","Ministry of Justice","Outside London","2520","[c]","22430","21170"
"New entrant CS","2021","Unknown","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","National Crime Agency","London","320","[c]","37820","36200"
"New entrant CS","2021","Unknown","National Crime Agency","Outside London","650","[c]","32160","32770"
"New entrant CS","2021","Unknown","National Crime Agency","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Northern Ireland Office","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Northern Ireland Office","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Office for Standards in Education","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Office for Standards in Education","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Office of Gas and Electricity Markets","London","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Office of Gas and Electricity Markets","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Office of Qualifications and Examinations Regulation","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other Cabinet Office Agencies","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other Cabinet Office Agencies","Outside London","125","[c]","34040","28390"
"New entrant CS","2021","Unknown","Scotland Office","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Scotland Office","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Scottish Government","Outside London","1075","[c]","31300","26160"
"New entrant CS","2021","Unknown","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","The National Archives","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","United Kingdom Statistics Authority","London","150","[c]","36930","32540"
"New entrant CS","2021","Unknown","United Kingdom Statistics Authority","Outside London","465","[c]","29520","29540"
"New entrant CS","2021","Unknown","Wales Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Water Services Regulation Authority","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Water Services Regulation Authority","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Welsh Government","Outside London","40","[c]","27450","20500"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","",""
"Version","Generated on 2023-02-14, with GIT 71a76ea.","","","","","","",""
"Data column","Description","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","",""
"","Five organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Defence Electronics and Components Agency, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","","",""
"Parent_department","Government Department, total figures for both Ministerial and Non-Ministerial Departments include all of their Executive Agencies.","","","","","","",""
"Region_london","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","","","",""
"","Region_london groups the ITL classifications into ""London"", ""Outside London"": all UK regions excluding London, ""Overseas"", and ""Unknown"".","","","","","","",""
"Disability","Self reported disability.","","","","","","",""
"","""Undeclared"" accounts for employees who have actively declared that they do not want to disclose their disability status and ""Unknown"" accounts for employees who have not made an active declaration about their disability status.","","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 5).","","","","","","",""
"FTE","Total full-time equivalent (FTE) employment numbers (rounded to nearest 5).","","","","","","",""
"","FTE figures are not shown for entrants or leavers due to data quality concerns for these groups.","","","","","","",""
"Mean_salary","Average salary (mean, rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","",""
"Median_salary","Median salary (rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","",""
