"Status","Year","Organisation","Region_ITL1","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Animal and Plant Health Agency","North West (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","North West (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","North West (England)","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","North West (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","North West (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","North West (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","North West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","North West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Scotland","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Scotland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","South East (England)","Female","Heterosexual / straight","50","[c]","26610","24920"
"New entrant CS","2021","Animal and Plant Health Agency","South East (England)","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","South East (England)","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","South East (England)","Female","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","South East (England)","Male","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","South East (England)","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","South East (England)","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","South East (England)","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","South East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","South East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","South West (England)","Female","Heterosexual / straight","40","[c]","22560","21050"
"New entrant CS","2021","Animal and Plant Health Agency","South West (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","South West (England)","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","South West (England)","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","South West (England)","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","South West (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","South West (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","South West (England)","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","South West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","South West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Wales","Female","Heterosexual / straight","35","[c]","21970","21050"
"New entrant CS","2021","Animal and Plant Health Agency","Wales","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Wales","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Wales","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Wales","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Wales","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Wales","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Wales","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Wales","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","West Midlands (England)","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","West Midlands (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","West Midlands (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","West Midlands (England)","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","West Midlands (England)","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","West Midlands (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","West Midlands (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","West Midlands (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","West Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","West Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Yorkshire and The Humber","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Yorkshire and The Humber","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Yorkshire and The Humber","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Yorkshire and The Humber","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Yorkshire and The Humber","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Yorkshire and The Humber","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Yorkshire and The Humber","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Yorkshire and The Humber","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Yorkshire and The Humber","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Yorkshire and The Humber","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Office","London","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Office","London","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Office","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Office","London","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Office","London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Office","London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Office","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Office","London","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Office","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Office","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","East Midlands (England)","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","East Midlands (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","East Midlands (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","East Midlands (England)","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","East Midlands (England)","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","East Midlands (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","East Midlands (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","East Midlands (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","East Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","East Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","East of England","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","East of England","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","East of England","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","East of England","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","East of England","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","East of England","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","East of England","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","East of England","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","East of England","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","East of England","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","London","Female","Heterosexual / straight","245","[c]","37290","34550"
"New entrant CS","2021","Cabinet Office (excl. agencies)","London","Female","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","London","Female","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","London","Female","Unknown","385","[c]","38980","28000"
"New entrant CS","2021","Cabinet Office (excl. agencies)","London","Male","Heterosexual / straight","180","[c]","43790","35760"
"New entrant CS","2021","Cabinet Office (excl. agencies)","London","Male","LGBO","40","[c]","38430","34550"
"New entrant CS","2021","Cabinet Office (excl. agencies)","London","Male","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","London","Male","Unknown","285","[c]","47370","28000"
"New entrant CS","2021","Cabinet Office (excl. agencies)","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","North East (England)","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","North East (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","North East (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","North East (England)","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","North East (England)","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","North East (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","North East (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","North East (England)","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","North East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","North East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","North West (England)","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","North West (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","North West (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","North West (England)","Female","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","North West (England)","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","North West (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","North West (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","North West (England)","Male","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","North West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","North West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Northern Ireland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Northern Ireland","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Northern Ireland","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Northern Ireland","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Northern Ireland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Northern Ireland","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Northern Ireland","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Northern Ireland","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Northern Ireland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Northern Ireland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Scotland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Scotland","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Scotland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","South East (England)","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","South East (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","South East (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","South East (England)","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","South East (England)","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","South East (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","South East (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","South East (England)","Male","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","South East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","South East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","South West (England)","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","South West (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","South West (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","South West (England)","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","South West (England)","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","South West (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","South West (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","South West (England)","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","South West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","South West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Unknown","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Unknown","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Unknown","Female","Unknown","80","[c]","35360","28000"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Unknown","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Unknown","Male","Unknown","65","[c]","39960","28000"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Wales","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Wales","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Wales","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Wales","Female","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Wales","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Wales","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Wales","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Wales","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Wales","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","West Midlands (England)","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","West Midlands (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","West Midlands (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","West Midlands (England)","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","West Midlands (England)","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","West Midlands (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","West Midlands (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","West Midlands (England)","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","West Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","West Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Yorkshire and The Humber","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Yorkshire and The Humber","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Yorkshire and The Humber","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Yorkshire and The Humber","Female","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Yorkshire and The Humber","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Yorkshire and The Humber","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Yorkshire and The Humber","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Yorkshire and The Humber","Male","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Yorkshire and The Humber","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Yorkshire and The Humber","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Centre for Environment, Fisheries and Aquaculture Science","East of England","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Centre for Environment, Fisheries and Aquaculture Science","East of England","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Centre for Environment, Fisheries and Aquaculture Science","East of England","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Centre for Environment, Fisheries and Aquaculture Science","East of England","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Centre for Environment, Fisheries and Aquaculture Science","East of England","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Centre for Environment, Fisheries and Aquaculture Science","East of England","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Centre for Environment, Fisheries and Aquaculture Science","East of England","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Centre for Environment, Fisheries and Aquaculture Science","East of England","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Centre for Environment, Fisheries and Aquaculture Science","East of England","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Centre for Environment, Fisheries and Aquaculture Science","East of England","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Centre for Environment, Fisheries and Aquaculture Science","South West (England)","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Centre for Environment, Fisheries and Aquaculture Science","South West (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Centre for Environment, Fisheries and Aquaculture Science","South West (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Centre for Environment, Fisheries and Aquaculture Science","South West (England)","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Centre for Environment, Fisheries and Aquaculture Science","South West (England)","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Centre for Environment, Fisheries and Aquaculture Science","South West (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Centre for Environment, Fisheries and Aquaculture Science","South West (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Centre for Environment, Fisheries and Aquaculture Science","South West (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Centre for Environment, Fisheries and Aquaculture Science","South West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Centre for Environment, Fisheries and Aquaculture Science","South West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","London","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","London","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","London","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","London","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
