"Status","Year","Parent_department","Profession_of_post","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Office of Gas and Electricity Markets","Digital, Data and Technology","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Digital, Data and Technology","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Economics","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Economics","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Finance","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Finance","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Finance","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Finance","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Human Resources","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Human Resources","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Human Resources","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Human Resources","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Legal","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Legal","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Legal","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Legal","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Operational Delivery","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Operational Delivery","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Operational Delivery","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Operational Delivery","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Other","London","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Other","London","Male","45","[c]","36080","25750"
"New entrant CS","2021","Office of Gas and Electricity Markets","Other","Outside London","Female","70","[c]","25690","23450"
"New entrant CS","2021","Office of Gas and Electricity Markets","Other","Outside London","Male","60","[c]","26530","23450"
"New entrant CS","2021","Office of Gas and Electricity Markets","Policy","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Policy","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Policy","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Policy","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Project Delivery","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Project Delivery","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Project Delivery","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Project Delivery","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Property","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Property","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Science and Engineering","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Science and Engineering","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Science and Engineering","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Science and Engineering","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","Communications","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","Communications","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","Economics","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","Economics","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","Finance","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","Finance","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","Operational Delivery","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","Operational Delivery","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","Operational Research","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","Operational Research","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","Policy","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","Policy","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","Project Delivery","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","Project Delivery","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Communications","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Communications","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Digital, Data and Technology","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Digital, Data and Technology","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Economics","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Economics","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Economics","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Economics","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Finance","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Finance","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Human Resources","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Human Resources","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Legal","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Legal","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Operational Delivery","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Operational Delivery","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Operational Delivery","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Operational Delivery","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Policy","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Policy","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Policy","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Policy","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Science and Engineering","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Science and Engineering","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Statistics","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Statistics","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","Commercial","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","Commercial","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","Commercial","Outside London","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","Commercial","Outside London","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","Digital, Data and Technology","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","Digital, Data and Technology","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","Digital, Data and Technology","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","Digital, Data and Technology","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","Finance","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","Finance","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","Human Resources","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","Human Resources","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","Operational Delivery","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","Operational Delivery","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","Operational Delivery","Outside London","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","Operational Delivery","Outside London","Male","30","[c]","35510","27770"
"New entrant CS","2021","Other Cabinet Office Agencies","Operational Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","Operational Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","Other","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","Other","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","Other","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","Other","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","Planning","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","Planning","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","Planning","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","Planning","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","Project Delivery","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","Project Delivery","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","Project Delivery","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","Project Delivery","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","Science and Engineering","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","Science and Engineering","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","Unknown","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","Unknown","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office","Communications","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office","Communications","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office","Operational Delivery","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office","Operational Delivery","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office","Operational Delivery","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office","Operational Delivery","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office","Project Delivery","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office","Project Delivery","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office","Unknown","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office","Unknown","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office","Unknown","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office","Unknown","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","Commercial","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","Commercial","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","Communications","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","Communications","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","Digital, Data and Technology","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","Digital, Data and Technology","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","Finance","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","Finance","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","Human Resources","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","Human Resources","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","Legal","Outside London","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","Legal","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","Operational Delivery","Outside London","Female","220","[c]","21660","20810"
"New entrant CS","2021","Scottish Government","Operational Delivery","Outside London","Male","180","[c]","22260","20810"
"New entrant CS","2021","Scottish Government","Other","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","Other","Outside London","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","Policy","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","Policy","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","Psychology","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","Psychology","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","Statistics","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","Statistics","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","Unknown","Outside London","Female","890","[c]","32710","30650"
"New entrant CS","2021","Scottish Government","Unknown","Outside London","Male","635","[c]","32800","30160"
"New entrant CS","2021","Scottish Government","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","Commercial","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","Commercial","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","Communications","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","Communications","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","Digital, Data and Technology","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","Digital, Data and Technology","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","Finance","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","Finance","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","Human Resources","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","Human Resources","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","Knowledge and Information Management","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","Knowledge and Information Management","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","Operational Delivery","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","Operational Delivery","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","Other","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","Other","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","Communications","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","Communications","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","Digital, Data and Technology","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","Digital, Data and Technology","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","Finance","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","Finance","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","Human Resources","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","Human Resources","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","Knowledge and Information Management","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","Knowledge and Information Management","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","Legal","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","Legal","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","Operational Delivery","London","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","Operational Delivery","London","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","Project Delivery","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","Project Delivery","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","Communications","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","Communications","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","Digital, Data and Technology","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","Digital, Data and Technology","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","Legal","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","Legal","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","Operational Delivery","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","Operational Delivery","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Commercial","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Commercial","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Communications","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Communications","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Communications","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Communications","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Digital, Data and Technology","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Digital, Data and Technology","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Digital, Data and Technology","Outside London","Female","35","[c]","35670","29540"
"New entrant CS","2021","United Kingdom Statistics Authority","Digital, Data and Technology","Outside London","Male","70","[c]","35520","36030"
"New entrant CS","2021","United Kingdom Statistics Authority","Digital, Data and Technology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Economics","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Economics","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Economics","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Economics","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Economics","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Finance","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Finance","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Human Resources","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Human Resources","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Human Resources","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Human Resources","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Internal Audit","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Internal Audit","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Knowledge and Information Management","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Knowledge and Information Management","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Operational Delivery","London","Female","35","[c]","34100","32540"
"New entrant CS","2021","United Kingdom Statistics Authority","Operational Delivery","London","Male","30","[c]","35200","32540"
"New entrant CS","2021","United Kingdom Statistics Authority","Operational Delivery","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Operational Delivery","Outside London","Female","200","[c]","26440","23050"
"New entrant CS","2021","United Kingdom Statistics Authority","Operational Delivery","Outside London","Male","160","[c]","27490","29540"
"New entrant CS","2021","United Kingdom Statistics Authority","Operational Delivery","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Operational Research","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Operational Research","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Operational Research","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Operational Research","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Operational Research","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Operational Research","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Policy","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Policy","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Policy","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Policy","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Project Delivery","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Project Delivery","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Project Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Project Delivery","Outside London","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Project Delivery","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Property","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Property","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Security","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Security","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Security","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Security","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Security","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Social Research","London","Female","40","[c]","33820","32540"
"New entrant CS","2021","United Kingdom Statistics Authority","Social Research","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Social Research","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Social Research","Outside London","Female","55","[c]","30820","29540"
"New entrant CS","2021","United Kingdom Statistics Authority","Social Research","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Social Research","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Statistics","London","Female","35","[c]","39260","32540"
"New entrant CS","2021","United Kingdom Statistics Authority","Statistics","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Statistics","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Statistics","Outside London","Female","45","[c]","30860","29540"
"New entrant CS","2021","United Kingdom Statistics Authority","Statistics","Outside London","Male","30","[c]","31530","29540"
"New entrant CS","2021","United Kingdom Statistics Authority","Statistics","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Wales Office","Communications","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales Office","Communications","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales Office","Human Resources","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales Office","Human Resources","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales Office","Operational Delivery","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales Office","Operational Delivery","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales Office","Operational Delivery","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales Office","Operational Delivery","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales Office","Policy","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales Office","Policy","London","Male","[c]","[c]","[c]","[c]"
