"Status","Year","Organisation","Region_ITL1","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","West Midlands (England)","West Midlands","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","West Midlands (England)","West Midlands","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Yorkshire and The Humber","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Yorkshire and The Humber","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Yorkshire and The Humber","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Yorkshire and The Humber","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","East Midlands (England)","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","East Midlands (England)","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","East of England","East Anglia","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","East of England","East Anglia","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","East of England","Essex","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","East of England","Essex","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","London","Inner London - East","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","London","Inner London - East","Male","35","[c]","44920","38630"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","London","Inner London - West","Female","145","[c]","41260","36800"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","London","Inner London - West","Male","75","[c]","46030","41000"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","London","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","London","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","London","Outer London - South","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","London","Outer London - South","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","North East (England)","Northumberland and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","North East (England)","Northumberland and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","North East (England)","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","North East (England)","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","North West (England)","Cheshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","North West (England)","Cheshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","North West (England)","Cumbria","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","North West (England)","Cumbria","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","North West (England)","Greater Manchester","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","North West (England)","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","North West (England)","Lancashire","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","North West (England)","Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","North West (England)","Merseyside","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","North West (England)","Merseyside","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","Scotland","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","Scotland","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","South East (England)","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","South East (England)","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","South East (England)","Kent","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","South East (England)","Kent","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","South East (England)","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","South East (England)","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","South West (England)","Devon","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","South West (England)","Devon","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","South West (England)","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","South West (England)","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","Wales","East Wales","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","Wales","East Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","Wales","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","Wales","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","West Midlands (England)","Shropshire and Staffordshire","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","West Midlands (England)","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","West Midlands (England)","West Midlands","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","West Midlands (England)","West Midlands","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","West Yorkshire","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","West Yorkshire","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","London","Inner London - East","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","London","Inner London - East","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","North West (England)","Cheshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","North West (England)","Cheshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","Northern Ireland","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","Northern Ireland","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","Scotland","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","Scotland","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","South East (England)","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","South East (England)","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","South East (England)","Kent","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","South East (England)","Kent","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","National Infrastructure Commission","London","Inner London - West","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Infrastructure Commission","London","Inner London - West","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","National Records of Scotland","Scotland","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Records of Scotland","Scotland","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Savings and Investments","London","Inner London - West","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Savings and Investments","London","Inner London - West","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland Office","London","Inner London - West","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland Office","London","Inner London - West","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland Office","Northern Ireland","Northern Ireland","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland Office","Northern Ireland","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Budget Responsibility","London","Inner London - West","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Budget Responsibility","London","Inner London - West","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education, Children's Services and Skills","East of England","East Anglia","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education, Children's Services and Skills","East of England","East Anglia","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education, Children's Services and Skills","London","Inner London - West","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education, Children's Services and Skills","London","Inner London - West","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education, Children's Services and Skills","North West (England)","Greater Manchester","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education, Children's Services and Skills","North West (England)","Greater Manchester","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education, Children's Services and Skills","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education, Children's Services and Skills","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","West Midlands","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","West Midlands","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","London","Inner London - East","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","London","Inner London - East","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","Scotland","West Central Scotland","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","Scotland","West Central Scotland","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Qualifications and Examinations Regulation","West Midlands (England)","West Midlands","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Qualifications and Examinations Regulation","West Midlands (England)","West Midlands","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Rail and Road","London","Inner London - East","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Rail and Road","London","Inner London - East","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Rail and Road","West Midlands (England)","West Midlands","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Rail and Road","West Midlands (England)","West Midlands","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of the Public Guardian","East Midlands (England)","Derbyshire and Nottinghamshire","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of the Public Guardian","East Midlands (England)","Derbyshire and Nottinghamshire","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of the Public Guardian","West Midlands (England)","West Midlands","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of the Public Guardian","West Midlands (England)","West Midlands","Male","35","[c]","22760","22570"
"Leaver Dept.","2021","Planning Inspectorate","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning Inspectorate","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Public Health England","East of England","East Anglia","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Public Health England","East of England","East Anglia","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Public Health England","East of England","Essex","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Public Health England","East of England","Essex","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Public Health England","London","Inner London - East","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Public Health England","London","Inner London - East","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Public Health England","London","Inner London - West","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Public Health England","London","Inner London - West","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Public Health England","London","Outer London - West and North West","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Public Health England","London","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Public Health England","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Public Health England","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Public Health England","South East (England)","Kent","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Public Health England","South East (England)","Kent","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Public Health England","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Public Health England","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Public Health England","West Midlands (England)","West Midlands","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Public Health England","West Midlands (England)","West Midlands","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Public Health England","Yorkshire and The Humber","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Public Health England","Yorkshire and The Humber","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Queen Elizabeth II Centre","London","Inner London - West","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Queen Elizabeth II Centre","London","Inner London - West","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Registers of Scotland","Scotland","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Registers of Scotland","Scotland","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Revenue Scotland","Scotland","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Revenue Scotland","Scotland","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Royal Fleet Auxiliary","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Royal Fleet Auxiliary","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","East of England","East Anglia","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","East of England","East Anglia","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","North East (England)","Northumberland and Tyne and Wear","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","North East (England)","Northumberland and Tyne and Wear","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","North West (England)","Cheshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","North West (England)","Cheshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","North West (England)","Cumbria","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","North West (England)","Cumbria","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","South West (England)","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","South West (England)","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","South West (England)","Devon","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","South West (England)","Devon","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Yorkshire and The Humber","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Yorkshire and The Humber","North Yorkshire","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Yorkshire and The Humber","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Yorkshire and The Humber","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","London","Inner London - West","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","London","Inner London - West","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Courts and Tribunals Service","Scotland","Eastern Scotland","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Courts and Tribunals Service","Scotland","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Courts and Tribunals Service","Scotland","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Courts and Tribunals Service","Scotland","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Courts and Tribunals Service","Scotland","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Courts and Tribunals Service","Scotland","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Forestry","Scotland","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Forestry","Scotland","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Forestry","Scotland","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Forestry","Scotland","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government (excl. agencies)","Scotland","Eastern Scotland","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government (excl. agencies)","Scotland","Eastern Scotland","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government (excl. agencies)","Scotland","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government (excl. agencies)","Scotland","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government (excl. agencies)","Scotland","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government (excl. agencies)","Scotland","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Serious Fraud Office","London","Inner London - West","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Serious Fraud Office","London","Inner London - West","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Social Security Scotland","Scotland","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Social Security Scotland","Scotland","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Standards and Testing Agency","London","Inner London - West","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Standards and Testing Agency","London","Inner London - West","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Standards and Testing Agency","West Midlands (England)","West Midlands","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Standards and Testing Agency","West Midlands (England)","West Midlands","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Submarine Delivery Agency","North West (England)","Cumbria","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Submarine Delivery Agency","North West (England)","Cumbria","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Submarine Delivery Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Submarine Delivery Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Teaching Regulation Agency","London","Inner London - West","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Teaching Regulation Agency","London","Inner London - West","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","The National Archives","London","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","The National Archives","London","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","London","Inner London - West","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","London","Inner London - West","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Hydrographic Office","South West (England)","Dorset and Somerset","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Hydrographic Office","South West (England)","Dorset and Somerset","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Intellectual Property Office","London","Inner London - West","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Intellectual Property Office","London","Inner London - West","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Intellectual Property Office","Wales","East Wales","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Intellectual Property Office","Wales","East Wales","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Space Agency","London","Inner London - West","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Space Agency","London","Inner London - West","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Space Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Space Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
