"Status","Year","Disability","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Declared disabled","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","International Trade","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","International Trade","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","International Trade","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Knowledge and Information Management","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Legal","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Legal","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Medicine","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Medicine","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Operational Delivery","Heterosexual / straight","125","[c]","28450","24470"
"Leaver Dept.","2021","Declared disabled","Operational Delivery","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Operational Delivery","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Operational Delivery","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Operational Research","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Planning","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Planning","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Planning","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Planning Inspectors","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Planning Inspectors","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Policy","Heterosexual / straight","70","[c]","41510","36800"
"Leaver Dept.","2021","Declared disabled","Policy","LGBO","35","[c]","42410","40430"
"Leaver Dept.","2021","Declared disabled","Policy","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Project Delivery","Heterosexual / straight","35","[c]","41640","33310"
"Leaver Dept.","2021","Declared disabled","Project Delivery","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Property","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Property","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Psychology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Psychology","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Psychology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Psychology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Science and Engineering","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Security","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Social Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Social Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Social Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Statistics","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Tax","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Tax","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Tax","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Tax","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Heterosexual / straight","240","[c]","34720","32000"
"Leaver Dept.","2021","Declared disabled","Unknown","LGBO","35","[c]","39220","32000"
"Leaver Dept.","2021","Declared disabled","Unknown","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Unknown","135","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Commercial","Heterosexual / straight","80","[c]","37200","34800"
"Leaver Dept.","2021","Declared non-disabled","Commercial","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Commercial","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Communications","Heterosexual / straight","85","[c]","46360","42780"
"Leaver Dept.","2021","Declared non-disabled","Communications","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Communications","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Communications","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Corporate Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Counter Fraud","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Digital, Data and Technology","Heterosexual / straight","85","[c]","44560","38040"
"Leaver Dept.","2021","Declared non-disabled","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Digital, Data and Technology","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Digital, Data and Technology","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Economics","Heterosexual / straight","60","[c]","42940","37150"
"Leaver Dept.","2021","Declared non-disabled","Economics","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Economics","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Finance","Heterosexual / straight","130","[c]","47140","45540"
"Leaver Dept.","2021","Declared non-disabled","Finance","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Finance","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Finance","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Human Resources","Heterosexual / straight","160","[c]","38610","33600"
"Leaver Dept.","2021","Declared non-disabled","Human Resources","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Human Resources","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Human Resources","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Inspector of Education and Training","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Inspector of Education and Training","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Intelligence Analysis","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Internal Audit","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","International Trade","Heterosexual / straight","40","[c]","45780","43170"
"Leaver Dept.","2021","Declared non-disabled","International Trade","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","International Trade","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","International Trade","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Knowledge and Information Management","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Legal","Heterosexual / straight","55","[c]","53220","52990"
"Leaver Dept.","2021","Declared non-disabled","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Legal","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Legal","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Medicine","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Medicine","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Operational Delivery","Heterosexual / straight","1055","[c]","29110","24890"
"Leaver Dept.","2021","Declared non-disabled","Operational Delivery","LGBO","85","[c]","28330","24210"
"Leaver Dept.","2021","Declared non-disabled","Operational Delivery","Undeclared","50","[c]","29570","25150"
"Leaver Dept.","2021","Declared non-disabled","Operational Delivery","Unknown","45","[c]","36420","28980"
"Leaver Dept.","2021","Declared non-disabled","Operational Research","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other","Heterosexual / straight","170","[c]","36690","30310"
"Leaver Dept.","2021","Declared non-disabled","Other","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Planning","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Planning","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Planning","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Planning","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Planning Inspectors","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Planning Inspectors","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Policy","Heterosexual / straight","715","[c]","45640","40640"
"Leaver Dept.","2021","Declared non-disabled","Policy","LGBO","70","[c]","46770","44090"
"Leaver Dept.","2021","Declared non-disabled","Policy","Undeclared","65","[c]","47170","44220"
"Leaver Dept.","2021","Declared non-disabled","Policy","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Project Delivery","Heterosexual / straight","230","[c]","41530","37490"
"Leaver Dept.","2021","Declared non-disabled","Project Delivery","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Project Delivery","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Project Delivery","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Property","Heterosexual / straight","35","[c]","43900","36840"
"Leaver Dept.","2021","Declared non-disabled","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Property","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Psychology","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Psychology","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Psychology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Psychology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Science and Engineering","Heterosexual / straight","75","[c]","36580","33200"
"Leaver Dept.","2021","Declared non-disabled","Science and Engineering","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Science and Engineering","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Science and Engineering","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Security","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Security","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Social Research","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Social Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Social Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Statistics","Heterosexual / straight","50","[c]","41170","36200"
"Leaver Dept.","2021","Declared non-disabled","Statistics","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Tax","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Tax","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Tax","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Tax","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Heterosexual / straight","1635","[c]","35940","31990"
"Leaver Dept.","2021","Declared non-disabled","Unknown","LGBO","155","[c]","36360","32000"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Undeclared","150","[c]","37320","32000"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Unknown","1170","[c]","31970","27570"
"Leaver Dept.","2021","Undeclared","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Communications","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Communications","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Digital, Data and Technology","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Economics","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Economics","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Human Resources","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Inspector of Education and Training","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","International Trade","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","International Trade","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Legal","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Medicine","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Medicine","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Operational Delivery","Heterosexual / straight","55","[c]","27170","25040"
"Leaver Dept.","2021","Undeclared","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Operational Delivery","Undeclared","50","[c]","29970","23690"
"Leaver Dept.","2021","Undeclared","Operational Delivery","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Planning","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Planning","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Planning Inspectors","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Policy","Heterosexual / straight","35","[c]","40940","36800"
"Leaver Dept.","2021","Undeclared","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Policy","Undeclared","35","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Policy","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Project Delivery","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Project Delivery","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Psychology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Psychology","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Psychology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Science and Engineering","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Security","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Social Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Social Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
