"Status","Year","Age","Region_ITL1","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","30-39","East Midlands (England)","Outside London","AA","35","[c]","20020","20600"
"New entrant CS","2021","30-39","East Midlands (England)","Outside London","AO","195","[c]","21310","21010"
"New entrant CS","2021","30-39","East Midlands (England)","Outside London","EO","240","[c]","27060","27570"
"New entrant CS","2021","30-39","East Midlands (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","East Midlands (England)","Outside London","G7","20","[c]","54940","52770"
"New entrant CS","2021","30-39","East Midlands (England)","Outside London","HEO","50","[c]","31640","31740"
"New entrant CS","2021","30-39","East Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","East Midlands (England)","Outside London","SEO","25","[c]","40940","41000"
"New entrant CS","2021","30-39","East Midlands (England)","Outside London","Unknown","25","[c]","22020","22920"
"New entrant CS","2021","30-39","East of England","Outside London","AA","40","[c]","20150","20600"
"New entrant CS","2021","30-39","East of England","Outside London","AO","215","[c]","23390","22850"
"New entrant CS","2021","30-39","East of England","Outside London","EO","285","[c]","28040","27570"
"New entrant CS","2021","30-39","East of England","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","East of England","Outside London","G7","15","[c]","58220","51920"
"New entrant CS","2021","30-39","East of England","Outside London","HEO","55","[c]","32210","31810"
"New entrant CS","2021","30-39","East of England","Outside London","SEO","20","[c]","39280","38630"
"New entrant CS","2021","30-39","East of England","Outside London","Unknown","45","[c]","21750","22920"
"New entrant CS","2021","30-39","London","London","AA","60","[c]","22040","22770"
"New entrant CS","2021","30-39","London","London","AO","360","[c]","25740","25110"
"New entrant CS","2021","30-39","London","London","EO","1045","[c]","30170","31060"
"New entrant CS","2021","30-39","London","London","G6","130","[c]","68890","66230"
"New entrant CS","2021","30-39","London","London","G7","610","[c]","55520","54700"
"New entrant CS","2021","30-39","London","London","HEO","620","[c]","34300","33950"
"New entrant CS","2021","30-39","London","London","SCS level","85","[c]","78430","73370"
"New entrant CS","2021","30-39","London","London","SEO","510","[c]","41150","40480"
"New entrant CS","2021","30-39","London","London","Unknown","55","[c]","27150","26810"
"New entrant CS","2021","30-39","North East (England)","Outside London","AA","20","[c]","19920","20600"
"New entrant CS","2021","30-39","North East (England)","Outside London","AO","390","[c]","20980","21010"
"New entrant CS","2021","30-39","North East (England)","Outside London","EO","230","[c]","26400","25560"
"New entrant CS","2021","30-39","North East (England)","Outside London","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","North East (England)","Outside London","G7","25","[c]","51750","50080"
"New entrant CS","2021","30-39","North East (England)","Outside London","HEO","60","[c]","31660","31810"
"New entrant CS","2021","30-39","North East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","North East (England)","Outside London","SEO","30","[c]","38660","38790"
"New entrant CS","2021","30-39","North East (England)","Outside London","Unknown","20","[c]","22630","22920"
"New entrant CS","2021","30-39","North West (England)","Outside London","AA","40","[c]","19220","20600"
"New entrant CS","2021","30-39","North West (England)","Outside London","AO","525","[c]","21190","21010"
"New entrant CS","2021","30-39","North West (England)","Outside London","EO","495","[c]","27010","27570"
"New entrant CS","2021","30-39","North West (England)","Outside London","G6","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","North West (England)","Outside London","G7","90","[c]","52520","52330"
"New entrant CS","2021","30-39","North West (England)","Outside London","HEO","155","[c]","32190","31810"
"New entrant CS","2021","30-39","North West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","North West (England)","Outside London","SEO","100","[c]","37660","36500"
"New entrant CS","2021","30-39","North West (England)","Outside London","Unknown","35","[c]","24480","22920"
"New entrant CS","2021","30-39","Northern Ireland","Outside London","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Northern Ireland","Outside London","AO","60","[c]","20250","20140"
"New entrant CS","2021","30-39","Northern Ireland","Outside London","EO","30","[c]","26140","25230"
"New entrant CS","2021","30-39","Northern Ireland","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Northern Ireland","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Northern Ireland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Northern Ireland","Outside London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Overseas","Overseas","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Overseas","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Overseas","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Scotland","Outside London","AA","90","[c]","19930","20060"
"New entrant CS","2021","30-39","Scotland","Outside London","AO","395","[c]","21140","20810"
"New entrant CS","2021","30-39","Scotland","Outside London","EO","315","[c]","26720","27570"
"New entrant CS","2021","30-39","Scotland","Outside London","G6","15","[c]","66590","64060"
"New entrant CS","2021","30-39","Scotland","Outside London","G7","80","[c]","52070","48930"
"New entrant CS","2021","30-39","Scotland","Outside London","HEO","145","[c]","31840","30650"
"New entrant CS","2021","30-39","Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Scotland","Outside London","SEO","125","[c]","39760","38540"
"New entrant CS","2021","30-39","Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","South East (England)","Outside London","AA","70","[c]","20770","20600"
"New entrant CS","2021","30-39","South East (England)","Outside London","AO","390","[c]","24220","24120"
"New entrant CS","2021","30-39","South East (England)","Outside London","EO","495","[c]","27850","27570"
"New entrant CS","2021","30-39","South East (England)","Outside London","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","South East (England)","Outside London","G7","50","[c]","55390","52950"
"New entrant CS","2021","30-39","South East (England)","Outside London","HEO","120","[c]","32020","31040"
"New entrant CS","2021","30-39","South East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","South East (England)","Outside London","SEO","85","[c]","38440","38630"
"New entrant CS","2021","30-39","South East (England)","Outside London","Unknown","55","[c]","25980","22920"
"New entrant CS","2021","30-39","South West (England)","Outside London","AA","40","[c]","19480","19560"
"New entrant CS","2021","30-39","South West (England)","Outside London","AO","295","[c]","21850","21010"
"New entrant CS","2021","30-39","South West (England)","Outside London","EO","355","[c]","26820","27570"
"New entrant CS","2021","30-39","South West (England)","Outside London","G6","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","South West (England)","Outside London","G7","70","[c]","54790","53000"
"New entrant CS","2021","30-39","South West (England)","Outside London","HEO","195","[c]","31540","30930"
"New entrant CS","2021","30-39","South West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","South West (England)","Outside London","SEO","180","[c]","39760","39460"
"New entrant CS","2021","30-39","South West (England)","Outside London","Unknown","55","[c]","31070","28750"
"New entrant CS","2021","30-39","Unknown","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Unknown","AO","20","[c]","21040","21010"
"New entrant CS","2021","30-39","Unknown","Unknown","EO","50","[c]","27550","27570"
"New entrant CS","2021","30-39","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Unknown","G7","15","[c]","53320","54700"
"New entrant CS","2021","30-39","Unknown","Unknown","HEO","20","[c]","31420","31990"
"New entrant CS","2021","30-39","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Unknown","SEO","15","[c]","37970","37300"
"New entrant CS","2021","30-39","Unknown","Unknown","Unknown","60","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Wales","Outside London","AA","50","[c]","19110","18060"
"New entrant CS","2021","30-39","Wales","Outside London","AO","285","[c]","20940","21010"
"New entrant CS","2021","30-39","Wales","Outside London","EO","205","[c]","26200","27570"
"New entrant CS","2021","30-39","Wales","Outside London","G6","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Wales","Outside London","G7","35","[c]","53340","50870"
"New entrant CS","2021","30-39","Wales","Outside London","HEO","95","[c]","30930","30170"
"New entrant CS","2021","30-39","Wales","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Wales","Outside London","SEO","85","[c]","38890","38710"
"New entrant CS","2021","30-39","Wales","Outside London","Unknown","20","[c]","22240","22920"
"New entrant CS","2021","30-39","West Midlands (England)","Outside London","AA","25","[c]","19640","20600"
"New entrant CS","2021","30-39","West Midlands (England)","Outside London","AO","260","[c]","21020","21010"
"New entrant CS","2021","30-39","West Midlands (England)","Outside London","EO","310","[c]","26910","27570"
"New entrant CS","2021","30-39","West Midlands (England)","Outside London","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","West Midlands (England)","Outside London","G7","45","[c]","53820","51230"
"New entrant CS","2021","30-39","West Midlands (England)","Outside London","HEO","90","[c]","31920","31000"
"New entrant CS","2021","30-39","West Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","West Midlands (England)","Outside London","SEO","80","[c]","39550","38500"
"New entrant CS","2021","30-39","West Midlands (England)","Outside London","Unknown","40","[c]","22480","22920"
"New entrant CS","2021","30-39","Yorkshire and The Humber","Outside London","AA","40","[c]","20160","20600"
"New entrant CS","2021","30-39","Yorkshire and The Humber","Outside London","AO","280","[c]","21170","21010"
"New entrant CS","2021","30-39","Yorkshire and The Humber","Outside London","EO","365","[c]","27000","27570"
"New entrant CS","2021","30-39","Yorkshire and The Humber","Outside London","G6","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Yorkshire and The Humber","Outside London","G7","65","[c]","53340","49610"
"New entrant CS","2021","30-39","Yorkshire and The Humber","Outside London","HEO","130","[c]","30390","29960"
"New entrant CS","2021","30-39","Yorkshire and The Humber","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Yorkshire and The Humber","Outside London","SEO","100","[c]","37730","36820"
"New entrant CS","2021","30-39","Yorkshire and The Humber","Outside London","Unknown","25","[c]","22760","22920"
"New entrant CS","2021","40-49","East Midlands (England)","Outside London","AA","35","[c]","19750","20600"
"New entrant CS","2021","40-49","East Midlands (England)","Outside London","AO","100","[c]","21380","21010"
"New entrant CS","2021","40-49","East Midlands (England)","Outside London","EO","170","[c]","27320","27570"
"New entrant CS","2021","40-49","East Midlands (England)","Outside London","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","East Midlands (England)","Outside London","G7","20","[c]","55170","49860"
"New entrant CS","2021","40-49","East Midlands (England)","Outside London","HEO","55","[c]","32220","31810"
"New entrant CS","2021","40-49","East Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","East Midlands (England)","Outside London","SEO","30","[c]","41130","41000"
"New entrant CS","2021","40-49","East Midlands (England)","Outside London","Unknown","15","[c]","24600","22920"
"New entrant CS","2021","40-49","East of England","Outside London","AA","50","[c]","19620","20600"
"New entrant CS","2021","40-49","East of England","Outside London","AO","140","[c]","23320","22850"
"New entrant CS","2021","40-49","East of England","Outside London","EO","270","[c]","28080","27570"
"New entrant CS","2021","40-49","East of England","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","East of England","Outside London","G7","15","[c]","58750","51450"
"New entrant CS","2021","40-49","East of England","Outside London","HEO","35","[c]","32720","32970"
"New entrant CS","2021","40-49","East of England","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","East of England","Outside London","SEO","30","[c]","39160","38890"
"New entrant CS","2021","40-49","East of England","Outside London","Unknown","30","[c]","21240","22920"
"New entrant CS","2021","40-49","London","London","AA","25","[c]","22740","23790"
"New entrant CS","2021","40-49","London","London","AO","240","[c]","25380","25110"
"New entrant CS","2021","40-49","London","London","EO","595","[c]","30300","31060"
"New entrant CS","2021","40-49","London","London","G6","120","[c]","70120","67000"
"New entrant CS","2021","40-49","London","London","G7","340","[c]","56830","54700"
"New entrant CS","2021","40-49","London","London","HEO","240","[c]","34630","33650"
"New entrant CS","2021","40-49","London","London","SCS level","130","[c]","94000","86000"
"New entrant CS","2021","40-49","London","London","SEO","275","[c]","41830","40650"
"New entrant CS","2021","40-49","London","London","Unknown","35","[c]","28190","26810"
"New entrant CS","2021","40-49","North East (England)","Outside London","AA","10","[c]","20430","20600"
"New entrant CS","2021","40-49","North East (England)","Outside London","AO","260","[c]","20850","21010"
"New entrant CS","2021","40-49","North East (England)","Outside London","EO","145","[c]","26340","25560"
"New entrant CS","2021","40-49","North East (England)","Outside London","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","North East (England)","Outside London","G7","25","[c]","51350","51250"
"New entrant CS","2021","40-49","North East (England)","Outside London","HEO","40","[c]","31590","31810"
"New entrant CS","2021","40-49","North East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","North East (England)","Outside London","SEO","40","[c]","38480","38640"
"New entrant CS","2021","40-49","North East (England)","Outside London","Unknown","10","[c]","26860","22920"
"New entrant CS","2021","40-49","North West (England)","Outside London","AA","25","[c]","18860","18900"
"New entrant CS","2021","40-49","North West (England)","Outside London","AO","350","[c]","20990","21010"
"New entrant CS","2021","40-49","North West (England)","Outside London","EO","360","[c]","27190","27570"
"New entrant CS","2021","40-49","North West (England)","Outside London","G6","25","[c]","66700","65810"
"New entrant CS","2021","40-49","North West (England)","Outside London","G7","80","[c]","52880","51730"
"New entrant CS","2021","40-49","North West (England)","Outside London","HEO","80","[c]","32390","31810"
"New entrant CS","2021","40-49","North West (England)","Outside London","SCS level","10","[c]","89500","82500"
"New entrant CS","2021","40-49","North West (England)","Outside London","SEO","80","[c]","40220","38790"
"New entrant CS","2021","40-49","North West (England)","Outside London","Unknown","25","[c]","31220","22920"
"New entrant CS","2021","40-49","Northern Ireland","Outside London","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Northern Ireland","Outside London","AO","30","[c]","20360","20140"
"New entrant CS","2021","40-49","Northern Ireland","Outside London","EO","15","[c]","26080","25560"
"New entrant CS","2021","40-49","Northern Ireland","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Northern Ireland","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Overseas","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Overseas","Overseas","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Overseas","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Scotland","Outside London","AA","90","[c]","20070","20060"
"New entrant CS","2021","40-49","Scotland","Outside London","AO","260","[c]","21220","20850"
"New entrant CS","2021","40-49","Scotland","Outside London","EO","210","[c]","26980","27570"
"New entrant CS","2021","40-49","Scotland","Outside London","G6","20","[c]","70140","66290"
"New entrant CS","2021","40-49","Scotland","Outside London","G7","80","[c]","52530","51860"
"New entrant CS","2021","40-49","Scotland","Outside London","HEO","100","[c]","31860","30650"
"New entrant CS","2021","40-49","Scotland","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Scotland","Outside London","SEO","80","[c]","41350","38810"
"New entrant CS","2021","40-49","Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","South East (England)","Outside London","AA","50","[c]","20090","20600"
"New entrant CS","2021","40-49","South East (England)","Outside London","AO","245","[c]","24010","21430"
"New entrant CS","2021","40-49","South East (England)","Outside London","EO","455","[c]","27900","27570"
"New entrant CS","2021","40-49","South East (England)","Outside London","G6","10","[c]","76700","75140"
"New entrant CS","2021","40-49","South East (England)","Outside London","G7","60","[c]","56890","52120"
"New entrant CS","2021","40-49","South East (England)","Outside London","HEO","80","[c]","32350","33000"
"New entrant CS","2021","40-49","South East (England)","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","South East (England)","Outside London","SEO","65","[c]","39150","39100"
"New entrant CS","2021","40-49","South East (England)","Outside London","Unknown","35","[c]","27190","22920"
"New entrant CS","2021","40-49","South West (England)","Outside London","AA","35","[c]","19300","19560"
"New entrant CS","2021","40-49","South West (England)","Outside London","AO","200","[c]","21700","21010"
"New entrant CS","2021","40-49","South West (England)","Outside London","EO","255","[c]","26880","27570"
"New entrant CS","2021","40-49","South West (England)","Outside London","G6","25","[c]","71930","70500"
"New entrant CS","2021","40-49","South West (England)","Outside London","G7","85","[c]","53830","52580"
"New entrant CS","2021","40-49","South West (England)","Outside London","HEO","145","[c]","31300","31370"
"New entrant CS","2021","40-49","South West (England)","Outside London","SCS level","10","[c]","86590","85750"
"New entrant CS","2021","40-49","South West (England)","Outside London","SEO","135","[c]","40360","40000"
"New entrant CS","2021","40-49","South West (England)","Outside London","Unknown","40","[c]","40700","39000"
"New entrant CS","2021","40-49","Unknown","Unknown","AO","10","[c]","21140","21010"
"New entrant CS","2021","40-49","Unknown","Unknown","EO","35","[c]","27780","27570"
"New entrant CS","2021","40-49","Unknown","Unknown","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Unknown","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Unknown","HEO","15","[c]","33510","32000"
"New entrant CS","2021","40-49","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Unknown","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Unknown","Unknown","65","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Wales","Outside London","AA","35","[c]","19180","18060"
"New entrant CS","2021","40-49","Wales","Outside London","AO","145","[c]","20910","21010"
"New entrant CS","2021","40-49","Wales","Outside London","EO","110","[c]","26590","27570"
"New entrant CS","2021","40-49","Wales","Outside London","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Wales","Outside London","G7","35","[c]","51650","49240"
"New entrant CS","2021","40-49","Wales","Outside London","HEO","45","[c]","31610","30730"
"New entrant CS","2021","40-49","Wales","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Wales","Outside London","SEO","45","[c]","40690","39310"
"New entrant CS","2021","40-49","Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","West Midlands (England)","Outside London","AA","20","[c]","19810","20600"
"New entrant CS","2021","40-49","West Midlands (England)","Outside London","AO","165","[c]","21090","21010"
"New entrant CS","2021","40-49","West Midlands (England)","Outside London","EO","245","[c]","27110","27570"
"New entrant CS","2021","40-49","West Midlands (England)","Outside London","G6","15","[c]","70730","65150"
"New entrant CS","2021","40-49","West Midlands (England)","Outside London","G7","45","[c]","54420","49960"
"New entrant CS","2021","40-49","West Midlands (England)","Outside London","HEO","50","[c]","32550","31280"
"New entrant CS","2021","40-49","West Midlands (England)","Outside London","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","West Midlands (England)","Outside London","SEO","65","[c]","40770","38630"
"New entrant CS","2021","40-49","West Midlands (England)","Outside London","Unknown","25","[c]","24920","22920"
"New entrant CS","2021","40-49","Yorkshire and The Humber","Outside London","AA","20","[c]","20020","20600"
"New entrant CS","2021","40-49","Yorkshire and The Humber","Outside London","AO","195","[c]","21620","21010"
"New entrant CS","2021","40-49","Yorkshire and The Humber","Outside London","EO","280","[c]","27120","27570"
"New entrant CS","2021","40-49","Yorkshire and The Humber","Outside London","G6","20","[c]","66130","62400"
"New entrant CS","2021","40-49","Yorkshire and The Humber","Outside London","G7","90","[c]","54050","49860"
"New entrant CS","2021","40-49","Yorkshire and The Humber","Outside London","HEO","60","[c]","32010","31370"
"New entrant CS","2021","40-49","Yorkshire and The Humber","Outside London","SCS level","10","[c]","83620","74500"
"New entrant CS","2021","40-49","Yorkshire and The Humber","Outside London","SEO","75","[c]","37500","36820"
"New entrant CS","2021","40-49","Yorkshire and The Humber","Outside London","Unknown","10","[c]","22690","22920"
"New entrant CS","2021","50-59","East Midlands (England)","Outside London","AA","45","[c]","19200","19560"
"New entrant CS","2021","50-59","East Midlands (England)","Outside London","AO","105","[c]","21210","21010"
"New entrant CS","2021","50-59","East Midlands (England)","Outside London","EO","180","[c]","26990","27570"
"New entrant CS","2021","50-59","East Midlands (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","East Midlands (England)","Outside London","G7","15","[c]","55950","51670"
"New entrant CS","2021","50-59","East Midlands (England)","Outside London","HEO","30","[c]","32880","31810"
"New entrant CS","2021","50-59","East Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","East Midlands (England)","Outside London","SEO","20","[c]","40590","40580"
"New entrant CS","2021","50-59","East Midlands (England)","Outside London","Unknown","15","[c]","23510","20690"
"New entrant CS","2021","50-59","East of England","Outside London","AA","50","[c]","19380","18800"
"New entrant CS","2021","50-59","East of England","Outside London","AO","140","[c]","22650","21430"
"New entrant CS","2021","50-59","East of England","Outside London","EO","255","[c]","28010","27570"
"New entrant CS","2021","50-59","East of England","Outside London","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","East of England","Outside London","G7","10","[c]","55550","53300"
"New entrant CS","2021","50-59","East of England","Outside London","HEO","35","[c]","32700","32520"
"New entrant CS","2021","50-59","East of England","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","East of England","Outside London","SEO","25","[c]","39300","40000"
"New entrant CS","2021","50-59","East of England","Outside London","Unknown","20","[c]","21850","18460"
"New entrant CS","2021","50-59","London","London","AA","30","[c]","21040","19060"
"New entrant CS","2021","50-59","London","London","AO","200","[c]","24280","25110"
"New entrant CS","2021","50-59","London","London","EO","410","[c]","30220","31060"
"New entrant CS","2021","50-59","London","London","G6","90","[c]","72040","69900"
"New entrant CS","2021","50-59","London","London","G7","195","[c]","56110","54700"
"New entrant CS","2021","50-59","London","London","HEO","140","[c]","34820","34020"
"New entrant CS","2021","50-59","London","London","SCS level","85","[c]","98900","85000"
"New entrant CS","2021","50-59","London","London","SEO","175","[c]","41910","40650"
"New entrant CS","2021","50-59","London","London","Unknown","20","[c]","27860","26810"
"New entrant CS","2021","50-59","North East (England)","Outside London","AA","15","[c]","18980","18760"
"New entrant CS","2021","50-59","North East (England)","Outside London","AO","245","[c]","20830","21010"
"New entrant CS","2021","50-59","North East (England)","Outside London","EO","100","[c]","26720","27570"
"New entrant CS","2021","50-59","North East (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","North East (England)","Outside London","G7","10","[c]","51710","49820"
"New entrant CS","2021","50-59","North East (England)","Outside London","HEO","15","[c]","32160","31810"
"New entrant CS","2021","50-59","North East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","North East (England)","Outside London","SEO","15","[c]","38780","38630"
"New entrant CS","2021","50-59","North East (England)","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","North West (England)","Outside London","AA","45","[c]","18890","19560"
"New entrant CS","2021","50-59","North West (England)","Outside London","AO","335","[c]","20880","21010"
"New entrant CS","2021","50-59","North West (England)","Outside London","EO","250","[c]","27470","27570"
"New entrant CS","2021","50-59","North West (England)","Outside London","G6","20","[c]","67450","65000"
"New entrant CS","2021","50-59","North West (England)","Outside London","G7","45","[c]","54380","53180"
"New entrant CS","2021","50-59","North West (England)","Outside London","HEO","50","[c]","32740","31810"
"New entrant CS","2021","50-59","North West (England)","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","North West (England)","Outside London","SEO","40","[c]","39400","38370"
"New entrant CS","2021","50-59","North West (England)","Outside London","Unknown","25","[c]","28640","22920"
"New entrant CS","2021","50-59","Northern Ireland","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Northern Ireland","Outside London","AO","20","[c]","20310","20140"
"New entrant CS","2021","50-59","Northern Ireland","Outside London","EO","20","[c]","27260","25560"
"New entrant CS","2021","50-59","Northern Ireland","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Northern Ireland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Northern Ireland","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Overseas","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Overseas","Overseas","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Scotland","Outside London","AA","80","[c]","20300","20060"
"New entrant CS","2021","50-59","Scotland","Outside London","AO","230","[c]","21070","20810"
"New entrant CS","2021","50-59","Scotland","Outside London","EO","195","[c]","27090","27570"
"New entrant CS","2021","50-59","Scotland","Outside London","G6","20","[c]","71180","73940"
"New entrant CS","2021","50-59","Scotland","Outside London","G7","30","[c]","53500","52120"
"New entrant CS","2021","50-59","Scotland","Outside London","HEO","60","[c]","31540","30650"
"New entrant CS","2021","50-59","Scotland","Outside London","SCS level","10","[c]","103550","95930"
"New entrant CS","2021","50-59","Scotland","Outside London","SEO","60","[c]","40270","38580"
"New entrant CS","2021","50-59","Scotland","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","South East (England)","Outside London","AA","75","[c]","19340","19350"
"New entrant CS","2021","50-59","South East (England)","Outside London","AO","240","[c]","23230","21010"
"New entrant CS","2021","50-59","South East (England)","Outside London","EO","515","[c]","28310","27570"
"New entrant CS","2021","50-59","South East (England)","Outside London","G6","10","[c]","71510","68270"
"New entrant CS","2021","50-59","South East (England)","Outside London","G7","40","[c]","54460","52440"
"New entrant CS","2021","50-59","South East (England)","Outside London","HEO","80","[c]","33300","33000"
"New entrant CS","2021","50-59","South East (England)","Outside London","SCS level","10","[c]","95070","1e+05"
"New entrant CS","2021","50-59","South East (England)","Outside London","SEO","65","[c]","38830","38890"
"New entrant CS","2021","50-59","South East (England)","Outside London","Unknown","35","[c]","21900","18460"
"New entrant CS","2021","50-59","South West (England)","Outside London","AA","55","[c]","19000","19560"
"New entrant CS","2021","50-59","South West (England)","Outside London","AO","170","[c]","21560","21010"
"New entrant CS","2021","50-59","South West (England)","Outside London","EO","255","[c]","27110","27570"
"New entrant CS","2021","50-59","South West (England)","Outside London","G6","15","[c]","71800","68550"
"New entrant CS","2021","50-59","South West (England)","Outside London","G7","65","[c]","53810","54000"
"New entrant CS","2021","50-59","South West (England)","Outside London","HEO","80","[c]","32610","33000"
"New entrant CS","2021","50-59","South West (England)","Outside London","SCS level","10","[c]","95350","91000"
"New entrant CS","2021","50-59","South West (England)","Outside London","SEO","90","[c]","40780","40000"
"New entrant CS","2021","50-59","South West (England)","Outside London","Unknown","30","[c]","33530","33700"
"New entrant CS","2021","50-59","Unknown","Unknown","AO","20","[c]","21390","21010"
"New entrant CS","2021","50-59","Unknown","Unknown","EO","40","[c]","27470","27570"
"New entrant CS","2021","50-59","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Unknown","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Unknown","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Unknown","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Unknown","SEO","5","[c]","[c]","[c]"
