"Status","Year","Age","Organisation","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","16-19","Driver and Vehicle Licensing Agency","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Driver and Vehicle Licensing Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Driver and Vehicle Licensing Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Driver and Vehicle Standards Agency","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Driver and Vehicle Standards Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Driver and Vehicle Standards Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Driver and Vehicle Standards Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Driver and Vehicle Standards Agency","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Driver and Vehicle Standards Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Driver and Vehicle Standards Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Driver and Vehicle Standards Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Driver and Vehicle Standards Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Driver and Vehicle Standards Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Forestry and Land Scotland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Forestry and Land Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Forestry and Land Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Forestry and Land Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Forestry and Land Scotland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Forestry and Land Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Forestry and Land Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Forestry and Land Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Forestry and Land Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Forestry and Land Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Government Actuary's Department","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Government Actuary's Department","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Government Actuary's Department","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Government Actuary's Department","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Government Actuary's Department","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Government Actuary's Department","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Government Actuary's Department","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Government Actuary's Department","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Government Actuary's Department","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Government Actuary's Department","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Health and Safety Executive","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Health and Safety Executive","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Health and Safety Executive","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Health and Safety Executive","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Health and Safety Executive","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Health and Safety Executive","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Health and Safety Executive","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Health and Safety Executive","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Health and Safety Executive","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Health and Safety Executive","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","HM Courts and Tribunals Service","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","HM Courts and Tribunals Service","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","HM Courts and Tribunals Service","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","HM Courts and Tribunals Service","Female","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","16-19","HM Courts and Tribunals Service","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","HM Courts and Tribunals Service","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","HM Courts and Tribunals Service","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","HM Courts and Tribunals Service","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","HM Courts and Tribunals Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","HM Courts and Tribunals Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","HM Land Registry","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","HM Land Registry","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","HM Land Registry","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","HM Land Registry","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","HM Land Registry","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","HM Land Registry","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","HM Land Registry","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","HM Land Registry","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","HM Land Registry","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","HM Land Registry","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","HM Prison and Probation Service","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2021","16-19","HM Prison and Probation Service","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","HM Prison and Probation Service","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","HM Prison and Probation Service","Female","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","16-19","HM Prison and Probation Service","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","16-19","HM Prison and Probation Service","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","HM Prison and Probation Service","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","HM Prison and Probation Service","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","HM Prison and Probation Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","HM Prison and Probation Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","HM Revenue and Customs (excl. agencies)","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","16-19","HM Revenue and Customs (excl. agencies)","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","HM Revenue and Customs (excl. agencies)","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","HM Revenue and Customs (excl. agencies)","Female","Unknown","60","[c]","20490","20140"
"New entrant CS","2021","16-19","HM Revenue and Customs (excl. agencies)","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","16-19","HM Revenue and Customs (excl. agencies)","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","HM Revenue and Customs (excl. agencies)","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","HM Revenue and Customs (excl. agencies)","Male","Unknown","50","[c]","20330","20140"
"New entrant CS","2021","16-19","HM Revenue and Customs (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","HM Revenue and Customs (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","HM Treasury (excl. agencies)","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","HM Treasury (excl. agencies)","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","HM Treasury (excl. agencies)","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","HM Treasury (excl. agencies)","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","HM Treasury (excl. agencies)","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","HM Treasury (excl. agencies)","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","HM Treasury (excl. agencies)","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","HM Treasury (excl. agencies)","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","HM Treasury (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","HM Treasury (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Home Office (incl. agencies)","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Home Office (incl. agencies)","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Home Office (incl. agencies)","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Home Office (incl. agencies)","Female","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Home Office (incl. agencies)","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Home Office (incl. agencies)","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Home Office (incl. agencies)","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Home Office (incl. agencies)","Male","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Home Office (incl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Home Office (incl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Insolvency Service","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Insolvency Service","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Insolvency Service","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Insolvency Service","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Insolvency Service","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Insolvency Service","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Insolvency Service","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Insolvency Service","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Insolvency Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Insolvency Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Institute for Apprenticeships and Technical Education","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Institute for Apprenticeships and Technical Education","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Institute for Apprenticeships and Technical Education","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Institute for Apprenticeships and Technical Education","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Institute for Apprenticeships and Technical Education","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Institute for Apprenticeships and Technical Education","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Institute for Apprenticeships and Technical Education","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Institute for Apprenticeships and Technical Education","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Institute for Apprenticeships and Technical Education","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Institute for Apprenticeships and Technical Education","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Legal Aid Agency","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Legal Aid Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Legal Aid Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Legal Aid Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Legal Aid Agency","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Legal Aid Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Legal Aid Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Legal Aid Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Legal Aid Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Legal Aid Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Maritime and Coastguard Agency","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Maritime and Coastguard Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Maritime and Coastguard Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Maritime and Coastguard Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Maritime and Coastguard Agency","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Maritime and Coastguard Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Maritime and Coastguard Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Maritime and Coastguard Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Maritime and Coastguard Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Maritime and Coastguard Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Ministry of Defence (excl. agencies)","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Ministry of Defence (excl. agencies)","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Ministry of Defence (excl. agencies)","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Ministry of Defence (excl. agencies)","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Ministry of Defence (excl. agencies)","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Ministry of Defence (excl. agencies)","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Ministry of Defence (excl. agencies)","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Ministry of Defence (excl. agencies)","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Ministry of Defence (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Ministry of Defence (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Ministry of Justice (excl. agencies)","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Ministry of Justice (excl. agencies)","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Ministry of Justice (excl. agencies)","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Ministry of Justice (excl. agencies)","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Ministry of Justice (excl. agencies)","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Ministry of Justice (excl. agencies)","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Ministry of Justice (excl. agencies)","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Ministry of Justice (excl. agencies)","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Ministry of Justice (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Ministry of Justice (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","National Crime Agency","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","National Crime Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","National Crime Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","National Crime Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","National Crime Agency","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","National Crime Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","National Crime Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","National Crime Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","National Crime Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","National Crime Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Office for Budget Responsibility","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Office for Budget Responsibility","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Office for Budget Responsibility","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Office for Budget Responsibility","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Office for Budget Responsibility","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Office for Budget Responsibility","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Office for Budget Responsibility","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Office for Budget Responsibility","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Office for Budget Responsibility","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Office for Budget Responsibility","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Office of Rail and Road","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Office of Rail and Road","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Office of Rail and Road","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Office of Rail and Road","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Office of Rail and Road","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Office of Rail and Road","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Office of Rail and Road","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Office of Rail and Road","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Office of Rail and Road","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Office of Rail and Road","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Public Health England","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Public Health England","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Public Health England","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Public Health England","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Public Health England","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Public Health England","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Public Health England","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Public Health England","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Public Health England","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Public Health England","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Scottish Courts and Tribunals Service","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Scottish Courts and Tribunals Service","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Scottish Courts and Tribunals Service","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Scottish Courts and Tribunals Service","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Scottish Courts and Tribunals Service","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Scottish Courts and Tribunals Service","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Scottish Courts and Tribunals Service","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Scottish Courts and Tribunals Service","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Scottish Courts and Tribunals Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Scottish Courts and Tribunals Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Scottish Government (excl. agencies)","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Scottish Government (excl. agencies)","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Scottish Government (excl. agencies)","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Scottish Government (excl. agencies)","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Scottish Government (excl. agencies)","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Scottish Government (excl. agencies)","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Scottish Government (excl. agencies)","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Scottish Government (excl. agencies)","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Scottish Government (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Scottish Government (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Scottish Prison Service","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Scottish Prison Service","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Scottish Prison Service","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Scottish Prison Service","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Scottish Prison Service","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Scottish Prison Service","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Scottish Prison Service","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Scottish Prison Service","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Scottish Prison Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Scottish Prison Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Social Security Scotland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Social Security Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Social Security Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Social Security Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Social Security Scotland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Social Security Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Social Security Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Social Security Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Social Security Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Social Security Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Student Awards Agency for Scotland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Student Awards Agency for Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Student Awards Agency for Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Student Awards Agency for Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Student Awards Agency for Scotland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Student Awards Agency for Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Student Awards Agency for Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Student Awards Agency for Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Student Awards Agency for Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Student Awards Agency for Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Submarine Delivery Agency","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Submarine Delivery Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Submarine Delivery Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
