"Status","Year","Function_of_post","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Communications","Tax","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Tax","Unknown","415","[c]","26380","25560"
"New entrant CS","2021","Communications","Unknown","Heterosexual / straight","45","[c]","33680","34550"
"New entrant CS","2021","Communications","Unknown","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Unknown","Unknown","70","[c]","33060","27570"
"New entrant CS","2021","Counter Fraud","Counter Fraud","Heterosexual / straight","35","[c]","33840","31000"
"New entrant CS","2021","Counter Fraud","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Counter Fraud","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Legal","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Legal","Unknown","35","[c]","26170","25560"
"New entrant CS","2021","Counter Fraud","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Operational Delivery","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Policy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Tax","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Tax","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Tax","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Tax","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Debt","Operational Delivery","Heterosexual / straight","45","[c]","20670","20140"
"New entrant CS","2021","Debt","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt","Operational Delivery","Unknown","80","[c]","21030","20140"
"New entrant CS","2021","Debt","Tax","Heterosexual / straight","200","[c]","20610","20140"
"New entrant CS","2021","Debt","Tax","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","Debt","Tax","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Debt","Tax","Unknown","580","[c]","20390","20140"
"New entrant CS","2021","Debt","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt","Unknown","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","Heterosexual / straight","780","[c]","40020","36590"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","LGBO","70","[c]","37220","35470"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","Undeclared","85","[c]","40490","36030"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","Unknown","630","[c]","38840","33930"
"New entrant CS","2021","Digital, Data & Technology","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Knowledge and Information Management","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Knowledge and Information Management","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Operational Delivery","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Operational Delivery","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Operational Research","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Other","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Policy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Science and Engineering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Science and Engineering","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Tax","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Tax","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Tax","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Unknown","Heterosexual / straight","90","[c]","46910","43060"
"New entrant CS","2021","Digital, Data & Technology","Unknown","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Unknown","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Unknown","Unknown","75","[c]","42510","38630"
"New entrant CS","2021","Finance","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Economics","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Economics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Economics","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Economics","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","Heterosexual / straight","405","[c]","35580","32790"
"New entrant CS","2021","Finance","Finance","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","Unknown","190","[c]","33540","32790"
"New entrant CS","2021","Finance","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Operational Delivery","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Other","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Other","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Other","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Policy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Project Delivery","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Project Delivery","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Statistics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Tax","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Tax","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Tax","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Unknown","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Operational Delivery","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Operational Delivery","Unknown","40","[c]","22350","21050"
"New entrant CS","2021","Human Resources","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Human Resources","Heterosexual / straight","435","[c]","33300","28980"
"New entrant CS","2021","Human Resources","Human Resources","LGBO","45","[c]","32010","29000"
"New entrant CS","2021","Human Resources","Human Resources","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Human Resources","Unknown","150","[c]","33050","28000"
"New entrant CS","2021","Human Resources","Operational Delivery","Heterosexual / straight","55","[c]","30130","26410"
"New entrant CS","2021","Human Resources","Operational Delivery","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Operational Delivery","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Other","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Policy","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Policy","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Tax","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Tax","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Tax","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Unknown","Heterosexual / straight","65","[c]","32110","27500"
"New entrant CS","2021","Human Resources","Unknown","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Unknown","Unknown","40","[c]","24710","19160"
"New entrant CS","2021","Internal Audit","Internal Audit","Heterosexual / straight","30","[c]","42750","40950"
"New entrant CS","2021","Internal Audit","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Internal Audit","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Internal Audit","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Other","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Legal","Heterosexual / straight","595","[c]","44110","48080"
"New entrant CS","2021","Legal","Legal","LGBO","40","[c]","39860","41230"
"New entrant CS","2021","Legal","Legal","Undeclared","50","[c]","41820","40000"
"New entrant CS","2021","Legal","Legal","Unknown","180","[c]","40630","38000"
"New entrant CS","2021","Legal","Operational Delivery","Heterosexual / straight","255","[c]","22290","20250"
"New entrant CS","2021","Legal","Operational Delivery","LGBO","30","[c]","23470","21470"
"New entrant CS","2021","Legal","Operational Delivery","Undeclared","90","[c]","21820","20850"
"New entrant CS","2021","Legal","Operational Delivery","Unknown","100","[c]","22900","20120"
"New entrant CS","2021","Legal","Other","Heterosexual / straight","45","[c]","27130","26950"
"New entrant CS","2021","Legal","Other","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Other","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Policy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Tax","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Tax","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Commercial","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","No function","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Commercial","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Communications","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Communications","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Digital, Data and Technology","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","No function","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Digital, Data and Technology","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Economics","Heterosexual / straight","65","[c]","33590","31000"
"New entrant CS","2021","No function","Economics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Economics","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Economics","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Finance","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Finance","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Inspector of Education and Training","Heterosexual / straight","75","[c]","64200","70500"
"New entrant CS","2021","No function","Inspector of Education and Training","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","No function","Inspector of Education and Training","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Intelligence Analysis","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","International Trade","Heterosexual / straight","85","[c]","35320","31800"
"New entrant CS","2021","No function","International Trade","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","International Trade","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","International Trade","Unknown","55","[c]","29980","31800"
"New entrant CS","2021","No function","Knowledge and Information Management","Heterosexual / straight","45","[c]","34110","31800"
"New entrant CS","2021","No function","Knowledge and Information Management","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Knowledge and Information Management","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Knowledge and Information Management","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Medicine","Heterosexual / straight","65","[c]","72470","82100"
"New entrant CS","2021","No function","Medicine","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Medicine","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","No function","Medicine","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","No function","Operational Delivery","Heterosexual / straight","7395","[c]","26300","22920"
"New entrant CS","2021","No function","Operational Delivery","LGBO","735","[c]","24990","22920"
"New entrant CS","2021","No function","Operational Delivery","Undeclared","590","[c]","28820","24920"
"New entrant CS","2021","No function","Operational Delivery","Unknown","4660","[c]","23730","22350"
"New entrant CS","2021","No function","Operational Research","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Other","Heterosexual / straight","215","[c]","31480","25750"
"New entrant CS","2021","No function","Other","LGBO","35","[c]","29040","26000"
"New entrant CS","2021","No function","Other","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","No function","Other","Unknown","85","[c]","33030","26110"
"New entrant CS","2021","No function","Planning","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","No function","Planning","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Planning","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Planning Inspectors","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Policy","Heterosexual / straight","1515","[c]","36810","33570"
"New entrant CS","2021","No function","Policy","LGBO","250","[c]","35270","32960"
"New entrant CS","2021","No function","Policy","Undeclared","195","[c]","36250","33390"
"New entrant CS","2021","No function","Policy","Unknown","950","[c]","38540","32940"
"New entrant CS","2021","No function","Project Delivery","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Psychology","Heterosexual / straight","60","[c]","26360","24620"
"New entrant CS","2021","No function","Psychology","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Psychology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Psychology","Unknown","45","[c]","27250","24620"
"New entrant CS","2021","No function","Science and Engineering","Heterosexual / straight","605","[c]","32350","30350"
"New entrant CS","2021","No function","Science and Engineering","LGBO","80","[c]","28270","26880"
"New entrant CS","2021","No function","Science and Engineering","Undeclared","80","[c]","31430","31370"
"New entrant CS","2021","No function","Science and Engineering","Unknown","70","[c]","33520","26570"
"New entrant CS","2021","No function","Security","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Security","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Social Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Social Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Social Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Statistics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Tax","Heterosexual / straight","500","[c]","22390","20140"
"New entrant CS","2021","No function","Tax","LGBO","55","[c]","22500","20140"
"New entrant CS","2021","No function","Tax","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","No function","Tax","Unknown","1110","[c]","21400","20140"
"New entrant CS","2021","No function","Unknown","Heterosexual / straight","290","[c]","33570","27500"
"New entrant CS","2021","No function","Unknown","LGBO","40","[c]","30340","27500"
"New entrant CS","2021","No function","Unknown","Undeclared","40","[c]","34520","30890"
"New entrant CS","2021","No function","Unknown","Unknown","830","[c]","29920","28000"
"New entrant CS","2021","No function","Veterinarian","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","No function","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Veterinarian","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Commercial","Heterosexual / straight","30","[c]","37310","38000"
"New entrant CS","2021","Project Delivery","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Commercial","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Digital, Data and Technology","Heterosexual / straight","40","[c]","43330","50000"
"New entrant CS","2021","Project Delivery","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Finance","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Knowledge and Information Management","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Operational Delivery","Heterosexual / straight","85","[c]","34930","32870"
"New entrant CS","2021","Project Delivery","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Operational Delivery","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Operational Delivery","Unknown","40","[c]","35270","32870"
"New entrant CS","2021","Project Delivery","Other","Heterosexual / straight","105","[c]","28470","25000"
"New entrant CS","2021","Project Delivery","Other","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Other","Undeclared","5","[c]","[c]","[c]"
