"Status","Year","Age","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","30-39","Department for Business, Energy and Industrial Strategy","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Business, Energy and Industrial Strategy","South West (England)","50","[c]","30370","30760"
"New entrant CS","2021","30-39","Department for Business, Energy and Industrial Strategy","Wales","90","[c]","30980","24250"
"New entrant CS","2021","30-39","Department for Business, Energy and Industrial Strategy","West Midlands (England)","20","[c]","30220","24570"
"New entrant CS","2021","30-39","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Digital, Culture, Media and Sport","London","90","[c]","43550","35910"
"New entrant CS","2021","30-39","Department for Digital, Culture, Media and Sport","North West (England)","15","[c]","39920","34020"
"New entrant CS","2021","30-39","Department for Digital, Culture, Media and Sport","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Digital, Culture, Media and Sport","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Education","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Education","London","55","[c]","47910","45250"
"New entrant CS","2021","30-39","Department for Education","North East (England)","10","[c]","35400","29360"
"New entrant CS","2021","30-39","Department for Education","North West (England)","50","[c]","37510","36500"
"New entrant CS","2021","30-39","Department for Education","South West (England)","10","[c]","41390","36500"
"New entrant CS","2021","30-39","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Education","West Midlands (England)","40","[c]","35820","36500"
"New entrant CS","2021","30-39","Department for Education","Yorkshire and The Humber","40","[c]","31240","29360"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs","East Midlands (England)","10","[c]","27760","24920"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs","East of England","15","[c]","28660","29180"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs","London","115","[c]","43000","38750"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs","North East (England)","15","[c]","33690","32540"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs","North West (England)","30","[c]","29350","28030"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs","Scotland","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs","South East (England)","40","[c]","33120","29180"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs","South West (England)","90","[c]","32310","29270"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs","Wales","15","[c]","24820","21050"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs","West Midlands (England)","15","[c]","31520","29180"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","50","[c]","29460","29180"
"New entrant CS","2021","30-39","Department for International Trade","London","70","[c]","43070","38160"
"New entrant CS","2021","30-39","Department for International Trade","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for International Trade","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for International Trade","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for International Trade","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for International Trade","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for International Trade","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Transport","East Midlands (England)","20","[c]","41490","42520"
"New entrant CS","2021","30-39","Department for Transport","East of England","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Transport","London","105","[c]","43060","42470"
"New entrant CS","2021","30-39","Department for Transport","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Transport","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Transport","Scotland","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Transport","South East (England)","50","[c]","35680","30730"
"New entrant CS","2021","30-39","Department for Transport","South West (England)","15","[c]","30400","26640"
"New entrant CS","2021","30-39","Department for Transport","Wales","85","[c]","26850","21590"
"New entrant CS","2021","30-39","Department for Transport","West Midlands (England)","15","[c]","29130","28430"
"New entrant CS","2021","30-39","Department for Transport","Yorkshire and The Humber","20","[c]","35300","30730"
"New entrant CS","2021","30-39","Department for Work and Pensions","East Midlands (England)","215","[c]","26040","27570"
"New entrant CS","2021","30-39","Department for Work and Pensions","East of England","280","[c]","27390","27570"
"New entrant CS","2021","30-39","Department for Work and Pensions","London","850","[c]","30920","31060"
"New entrant CS","2021","30-39","Department for Work and Pensions","North East (England)","325","[c]","25670","21010"
"New entrant CS","2021","30-39","Department for Work and Pensions","North West (England)","590","[c]","26190","27570"
"New entrant CS","2021","30-39","Department for Work and Pensions","Scotland","245","[c]","25450","27570"
"New entrant CS","2021","30-39","Department for Work and Pensions","South East (England)","430","[c]","27280","27570"
"New entrant CS","2021","30-39","Department for Work and Pensions","South West (England)","260","[c]","25840","27570"
"New entrant CS","2021","30-39","Department for Work and Pensions","Unknown","80","[c]","29470","27570"
"New entrant CS","2021","30-39","Department for Work and Pensions","Wales","145","[c]","25170","27570"
"New entrant CS","2021","30-39","Department for Work and Pensions","West Midlands (England)","265","[c]","26370","27570"
"New entrant CS","2021","30-39","Department for Work and Pensions","Yorkshire and The Humber","380","[c]","27420","27570"
"New entrant CS","2021","30-39","Department of Health and Social Care","East Midlands (England)","20","[c]","32060","29980"
"New entrant CS","2021","30-39","Department of Health and Social Care","East of England","35","[c]","34670","32160"
"New entrant CS","2021","30-39","Department of Health and Social Care","London","450","[c]","41920","40070"
"New entrant CS","2021","30-39","Department of Health and Social Care","North East (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department of Health and Social Care","North West (England)","35","[c]","30280","29980"
"New entrant CS","2021","30-39","Department of Health and Social Care","South East (England)","25","[c]","38850","37890"
"New entrant CS","2021","30-39","Department of Health and Social Care","South West (England)","55","[c]","33420","32330"
"New entrant CS","2021","30-39","Department of Health and Social Care","West Midlands (England)","25","[c]","31380","28590"
"New entrant CS","2021","30-39","Department of Health and Social Care","Yorkshire and The Humber","70","[c]","37170","36820"
"New entrant CS","2021","30-39","Food Standards Agency","London","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Food Standards Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Food Standards Agency","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Food Standards Agency","West Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Food Standards Agency","Yorkshire and The Humber","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Foreign, Commonwealth and Development Office","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","HM Land Registry","East Midlands (England)","20","[c]","29420","22350"
"New entrant CS","2021","30-39","HM Land Registry","East of England","10","[c]","28240","22350"
"New entrant CS","2021","30-39","HM Land Registry","London","15","[c]","36470","30600"
"New entrant CS","2021","30-39","HM Land Registry","North East (England)","20","[c]","29960","22350"
"New entrant CS","2021","30-39","HM Land Registry","North West (England)","25","[c]","24660","22350"
"New entrant CS","2021","30-39","HM Land Registry","South West (England)","45","[c]","28600","22350"
"New entrant CS","2021","30-39","HM Land Registry","Wales","20","[c]","24780","22350"
"New entrant CS","2021","30-39","HM Land Registry","West Midlands (England)","15","[c]","28150","22350"
"New entrant CS","2021","30-39","HM Land Registry","Yorkshire and The Humber","15","[c]","27140","22350"
"New entrant CS","2021","30-39","HM Revenue and Customs","East Midlands (England)","80","[c]","29710","25560"
"New entrant CS","2021","30-39","HM Revenue and Customs","East of England","10","[c]","30820","31810"
"New entrant CS","2021","30-39","HM Revenue and Customs","London","75","[c]","37700","36160"
"New entrant CS","2021","30-39","HM Revenue and Customs","North East (England)","250","[c]","23520","20880"
"New entrant CS","2021","30-39","HM Revenue and Customs","North West (England)","210","[c]","25880","20140"
"New entrant CS","2021","30-39","HM Revenue and Customs","Northern Ireland","70","[c]","22670","20140"
"New entrant CS","2021","30-39","HM Revenue and Customs","Scotland","150","[c]","20960","20140"
"New entrant CS","2021","30-39","HM Revenue and Customs","South East (England)","25","[c]","23170","20140"
"New entrant CS","2021","30-39","HM Revenue and Customs","South West (England)","40","[c]","29890","25560"
"New entrant CS","2021","30-39","HM Revenue and Customs","Unknown","60","[c]","[c]","[c]"
"New entrant CS","2021","30-39","HM Revenue and Customs","Wales","85","[c]","22580","20140"
"New entrant CS","2021","30-39","HM Revenue and Customs","West Midlands (England)","95","[c]","27490","25560"
"New entrant CS","2021","30-39","HM Revenue and Customs","Yorkshire and The Humber","100","[c]","24850","20140"
"New entrant CS","2021","30-39","HM Treasury","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","HM Treasury","London","80","[c]","41060","36000"
"New entrant CS","2021","30-39","HM Treasury","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","HM Treasury","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","HM Treasury","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","HM Treasury","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","HM Treasury","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Home Office","East Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Home Office","East of England","20","[c]","23710","24880"
"New entrant CS","2021","30-39","Home Office","London","200","[c]","42070","41950"
"New entrant CS","2021","30-39","Home Office","North East (England)","10","[c]","26330","24880"
"New entrant CS","2021","30-39","Home Office","North West (England)","75","[c]","29620","24880"
"New entrant CS","2021","30-39","Home Office","Northern Ireland","20","[c]","24390","24880"
"New entrant CS","2021","30-39","Home Office","Scotland","15","[c]","24420","24880"
"New entrant CS","2021","30-39","Home Office","South East (England)","55","[c]","26050","24880"
"New entrant CS","2021","30-39","Home Office","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Home Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Home Office","Wales","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Home Office","West Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Home Office","Yorkshire and The Humber","70","[c]","27660","24880"
"New entrant CS","2021","30-39","Ministry of Defence","East Midlands (England)","25","[c]","27350","25000"
"New entrant CS","2021","30-39","Ministry of Defence","East of England","65","[c]","29200","26350"
"New entrant CS","2021","30-39","Ministry of Defence","London","50","[c]","37740","34360"
"New entrant CS","2021","30-39","Ministry of Defence","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Ministry of Defence","North West (England)","40","[c]","29640","26180"
"New entrant CS","2021","30-39","Ministry of Defence","Northern Ireland","10","[c]","25850","19930"
"New entrant CS","2021","30-39","Ministry of Defence","Overseas","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Ministry of Defence","Scotland","50","[c]","27910","23540"
"New entrant CS","2021","30-39","Ministry of Defence","South East (England)","205","[c]","32690","29670"
"New entrant CS","2021","30-39","Ministry of Defence","South West (England)","395","[c]","33240","30000"
"New entrant CS","2021","30-39","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Ministry of Defence","Wales","10","[c]","28100","20920"
"New entrant CS","2021","30-39","Ministry of Defence","West Midlands (England)","45","[c]","28930","26350"
"New entrant CS","2021","30-39","Ministry of Defence","Yorkshire and The Humber","25","[c]","30670","23540"
"New entrant CS","2021","30-39","Ministry of Housing, Communities and Local Government","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Ministry of Housing, Communities and Local Government","London","45","[c]","43950","41070"
"New entrant CS","2021","30-39","Ministry of Housing, Communities and Local Government","North East (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Ministry of Housing, Communities and Local Government","North West (England)","10","[c]","31310","24830"
"New entrant CS","2021","30-39","Ministry of Housing, Communities and Local Government","South West (England)","45","[c]","30930","30190"
"New entrant CS","2021","30-39","Ministry of Housing, Communities and Local Government","West Midlands (England)","10","[c]","39280","36340"
"New entrant CS","2021","30-39","Ministry of Housing, Communities and Local Government","Yorkshire and The Humber","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Ministry of Justice","East Midlands (England)","160","[c]","22290","22850"
"New entrant CS","2021","30-39","Ministry of Justice","East of England","200","[c]","23340","22850"
"New entrant CS","2021","30-39","Ministry of Justice","London","495","[c]","33380","30220"
"New entrant CS","2021","30-39","Ministry of Justice","North East (England)","90","[c]","22520","22850"
"New entrant CS","2021","30-39","Ministry of Justice","North West (England)","185","[c]","23140","22850"
"New entrant CS","2021","30-39","Ministry of Justice","Scotland","20","[c]","26440","22570"
"New entrant CS","2021","30-39","Ministry of Justice","South East (England)","290","[c]","24970","24620"
"New entrant CS","2021","30-39","Ministry of Justice","South West (England)","135","[c]","22890","22850"
"New entrant CS","2021","30-39","Ministry of Justice","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Ministry of Justice","Wales","110","[c]","22770","22850"
"New entrant CS","2021","30-39","Ministry of Justice","West Midlands (England)","215","[c]","23230","22850"
"New entrant CS","2021","30-39","Ministry of Justice","Yorkshire and The Humber","180","[c]","26050","22850"
"New entrant CS","2021","30-39","National Crime Agency","East Midlands (England)","10","[c]","31420","31710"
"New entrant CS","2021","30-39","National Crime Agency","East of England","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","National Crime Agency","London","80","[c]","41300","40170"
"New entrant CS","2021","30-39","National Crime Agency","North East (England)","10","[c]","28000","24240"
"New entrant CS","2021","30-39","National Crime Agency","North West (England)","65","[c]","32170","30640"
"New entrant CS","2021","30-39","National Crime Agency","Northern Ireland","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","National Crime Agency","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","National Crime Agency","South East (England)","20","[c]","31940","32770"
"New entrant CS","2021","30-39","National Crime Agency","South West (England)","35","[c]","34330","34140"
"New entrant CS","2021","30-39","National Crime Agency","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","National Crime Agency","West Midlands (England)","30","[c]","34570","33970"
"New entrant CS","2021","30-39","National Crime Agency","Yorkshire and The Humber","15","[c]","30360","32770"
"New entrant CS","2021","30-39","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Northern Ireland Office","Northern Ireland","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Office for Standards in Education","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Office for Standards in Education","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Office for Standards in Education","London","15","[c]","52880","51360"
"New entrant CS","2021","30-39","Office for Standards in Education","North West (England)","15","[c]","37730","32010"
"New entrant CS","2021","30-39","Office for Standards in Education","South West (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Office for Standards in Education","West Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Office for Standards in Education","Yorkshire and The Humber","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Office of Gas and Electricity Markets","London","30","[c]","46090","39780"
"New entrant CS","2021","30-39","Office of Gas and Electricity Markets","Scotland","45","[c]","30000","25000"
"New entrant CS","2021","30-39","Office of Qualifications and Examinations Regulation","West Midlands (England)","20","[c]","33240","31000"
"New entrant CS","2021","30-39","Office of Rail and Road","London","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Office of Rail and Road","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Office of Rail and Road","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Office of Rail and Road","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Office of Rail and Road","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other Cabinet Office Agencies","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other Cabinet Office Agencies","East of England","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other Cabinet Office Agencies","London","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other Cabinet Office Agencies","North West (England)","25","[c]","33710","30000"
"New entrant CS","2021","30-39","Other Cabinet Office Agencies","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other Cabinet Office Agencies","Wales","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other Cabinet Office Agencies","West Midlands (England)","15","[c]","32980","32000"
"New entrant CS","2021","30-39","Other Cabinet Office Agencies","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Scotland Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Scotland Office","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Scottish Government","Scotland","600","[c]","31790","30160"
"New entrant CS","2021","30-39","The National Archives","London","20","[c]","31530","30930"
"New entrant CS","2021","30-39","UK Export Finance","London","30","[c]","48450","48180"
"New entrant CS","2021","30-39","UK Supreme Court","London","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","United Kingdom Statistics Authority","London","55","[c]","42360","39030"
"New entrant CS","2021","30-39","United Kingdom Statistics Authority","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","United Kingdom Statistics Authority","South East (England)","105","[c]","30270","29540"
"New entrant CS","2021","30-39","United Kingdom Statistics Authority","Wales","130","[c]","33090","29540"
"New entrant CS","2021","30-39","Wales Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Wales Office","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Water Services Regulation Authority","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Water Services Regulation Authority","West Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Welsh Government","Wales","55","[c]","28660","25030"
"New entrant CS","2021","40-49","Attorney General's Departments","East Midlands (England)","15","[c]","39500","48080"
"New entrant CS","2021","40-49","Attorney General's Departments","East of England","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Attorney General's Departments","London","65","[c]","49820","50520"
"New entrant CS","2021","40-49","Attorney General's Departments","North East (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Attorney General's Departments","North West (England)","15","[c]","46220","48080"
"New entrant CS","2021","40-49","Attorney General's Departments","South East (England)","20","[c]","44820","50520"
"New entrant CS","2021","40-49","Attorney General's Departments","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Attorney General's Departments","Wales","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Attorney General's Departments","West Midlands (England)","10","[c]","46320","48080"
"New entrant CS","2021","40-49","Attorney General's Departments","Yorkshire and The Humber","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Cabinet Office","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Cabinet Office","London","140","[c]","64210","60320"
"New entrant CS","2021","40-49","Cabinet Office","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Cabinet Office","North West (England)","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Cabinet Office","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Cabinet Office","South East (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Cabinet Office","South West (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Cabinet Office","Unknown","15","[c]","51910","49700"
"New entrant CS","2021","40-49","Cabinet Office","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Cabinet Office","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Cabinet Office","Yorkshire and The Humber","15","[c]","43090","28000"
"New entrant CS","2021","40-49","Chancellor's other departments","London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chancellor's other departments","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chancellor's other departments","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Charity Commission","London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Charity Commission","North West (England)","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Competition and Markets Authority","London","10","[c]","56140","53920"
"New entrant CS","2021","40-49","Department for Business, Energy and Industrial Strategy","East Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Business, Energy and Industrial Strategy","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Business, Energy and Industrial Strategy","London","60","[c]","46300","41550"
"New entrant CS","2021","40-49","Department for Business, Energy and Industrial Strategy","North East (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Business, Energy and Industrial Strategy","North West (England)","20","[c]","26690","24250"
"New entrant CS","2021","40-49","Department for Business, Energy and Industrial Strategy","Scotland","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Business, Energy and Industrial Strategy","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Business, Energy and Industrial Strategy","South West (England)","35","[c]","39550","34400"
"New entrant CS","2021","40-49","Department for Business, Energy and Industrial Strategy","Wales","45","[c]","34260","30950"
"New entrant CS","2021","40-49","Department for Business, Energy and Industrial Strategy","West Midlands (England)","20","[c]","28620","28280"
"New entrant CS","2021","40-49","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Digital, Culture, Media and Sport","London","30","[c]","44550","36000"
"New entrant CS","2021","40-49","Department for Digital, Culture, Media and Sport","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Education","East Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Education","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Education","London","20","[c]","54780","53420"
"New entrant CS","2021","40-49","Department for Education","North East (England)","10","[c]","34910","36280"
"New entrant CS","2021","40-49","Department for Education","North West (England)","25","[c]","39960","36500"
"New entrant CS","2021","40-49","Department for Education","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Education","West Midlands (England)","30","[c]","40320","38200"
"New entrant CS","2021","40-49","Department for Education","Yorkshire and The Humber","25","[c]","38340","36500"
"New entrant CS","2021","40-49","Department for Environment, Food and Rural Affairs","East Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Environment, Food and Rural Affairs","East of England","10","[c]","32780","24920"
"New entrant CS","2021","40-49","Department for Environment, Food and Rural Affairs","London","50","[c]","53400","52290"
"New entrant CS","2021","40-49","Department for Environment, Food and Rural Affairs","North East (England)","15","[c]","32310","32780"
"New entrant CS","2021","40-49","Department for Environment, Food and Rural Affairs","North West (England)","20","[c]","32670","29180"
"New entrant CS","2021","40-49","Department for Environment, Food and Rural Affairs","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Environment, Food and Rural Affairs","South East (England)","30","[c]","38400","30870"
"New entrant CS","2021","40-49","Department for Environment, Food and Rural Affairs","South West (England)","55","[c]","34010","30350"
"New entrant CS","2021","40-49","Department for Environment, Food and Rural Affairs","Wales","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Environment, Food and Rural Affairs","West Midlands (England)","10","[c]","36300","27050"
"New entrant CS","2021","40-49","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","20","[c]","37810","35900"
"New entrant CS","2021","40-49","Department for International Trade","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for International Trade","London","30","[c]","49490","38540"
"New entrant CS","2021","40-49","Department for International Trade","South East (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for International Trade","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for International Trade","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Transport","East Midlands (England)","15","[c]","39460","40790"
"New entrant CS","2021","40-49","Department for Transport","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Transport","London","45","[c]","49540","42470"
"New entrant CS","2021","40-49","Department for Transport","North East (England)","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Transport","North West (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Transport","Scotland","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Transport","South East (England)","30","[c]","37910","36040"
"New entrant CS","2021","40-49","Department for Transport","South West (England)","10","[c]","34080","30890"
"New entrant CS","2021","40-49","Department for Transport","Wales","65","[c]","29670","21590"
"New entrant CS","2021","40-49","Department for Transport","West Midlands (England)","10","[c]","34440","28660"
"New entrant CS","2021","40-49","Department for Transport","Yorkshire and The Humber","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Work and Pensions","East Midlands (England)","165","[c]","26470","27570"
"New entrant CS","2021","40-49","Department for Work and Pensions","East of England","275","[c]","27660","27570"
"New entrant CS","2021","40-49","Department for Work and Pensions","London","550","[c]","31070","31060"
"New entrant CS","2021","40-49","Department for Work and Pensions","North East (England)","230","[c]","25380","21010"
"New entrant CS","2021","40-49","Department for Work and Pensions","North West (England)","480","[c]","27390","27570"
"New entrant CS","2021","40-49","Department for Work and Pensions","Scotland","210","[c]","25260","27570"
"New entrant CS","2021","40-49","Department for Work and Pensions","South East (England)","415","[c]","27070","27570"
"New entrant CS","2021","40-49","Department for Work and Pensions","South West (England)","225","[c]","26030","27570"
"New entrant CS","2021","40-49","Department for Work and Pensions","Unknown","65","[c]","31670","27570"
"New entrant CS","2021","40-49","Department for Work and Pensions","Wales","110","[c]","25360","27570"
"New entrant CS","2021","40-49","Department for Work and Pensions","West Midlands (England)","215","[c]","27210","27570"
"New entrant CS","2021","40-49","Department for Work and Pensions","Yorkshire and The Humber","315","[c]","27970","27570"
"New entrant CS","2021","40-49","Department of Health and Social Care","East Midlands (England)","15","[c]","30140","28590"
"New entrant CS","2021","40-49","Department of Health and Social Care","East of England","30","[c]","33830","32930"
"New entrant CS","2021","40-49","Department of Health and Social Care","London","285","[c]","48340","40650"
"New entrant CS","2021","40-49","Department of Health and Social Care","North East (England)","15","[c]","34950","38890"
"New entrant CS","2021","40-49","Department of Health and Social Care","North West (England)","30","[c]","35980","35610"
"New entrant CS","2021","40-49","Department of Health and Social Care","South East (England)","15","[c]","40980","38380"
"New entrant CS","2021","40-49","Department of Health and Social Care","South West (England)","70","[c]","40730","36330"
"New entrant CS","2021","40-49","Department of Health and Social Care","West Midlands (England)","25","[c]","38470","31410"
"New entrant CS","2021","40-49","Department of Health and Social Care","Yorkshire and The Humber","85","[c]","44130","45670"
"New entrant CS","2021","40-49","Food Standards Agency","London","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Food Standards Agency","Northern Ireland","[c]","[c]","[c]","[c]"
