"Status","Year","Organisation","Region_ITL2","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Rural Payments Agency","North Yorkshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","North Yorkshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","North Yorkshire","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","North Yorkshire","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","North Yorkshire","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","North Yorkshire","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","North Yorkshire","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","North Yorkshire","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Northumberland and Tyne and Wear","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Northumberland and Tyne and Wear","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Northumberland and Tyne and Wear","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Northumberland and Tyne and Wear","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Northumberland and Tyne and Wear","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Northumberland and Tyne and Wear","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Northumberland and Tyne and Wear","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Northumberland and Tyne and Wear","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Northumberland and Tyne and Wear","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Northumberland and Tyne and Wear","SEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","West Yorkshire","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","West Yorkshire","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Eastern Scotland","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Eastern Scotland","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Eastern Scotland","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Eastern Scotland","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Inner London - West","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Inner London - West","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Inner London - West","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Inner London - West","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Inner London - West","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Inner London - West","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Inner London - West","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Inner London - West","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Courts and Tribunals Service","Eastern Scotland","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Courts and Tribunals Service","Eastern Scotland","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Courts and Tribunals Service","Eastern Scotland","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Courts and Tribunals Service","Eastern Scotland","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Courts and Tribunals Service","Eastern Scotland","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Courts and Tribunals Service","Eastern Scotland","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Courts and Tribunals Service","Eastern Scotland","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Courts and Tribunals Service","Eastern Scotland","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Courts and Tribunals Service","Highlands and Islands","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Courts and Tribunals Service","Highlands and Islands","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Courts and Tribunals Service","Highlands and Islands","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Courts and Tribunals Service","Highlands and Islands","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Courts and Tribunals Service","Highlands and Islands","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Courts and Tribunals Service","Highlands and Islands","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Courts and Tribunals Service","West Central Scotland","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Courts and Tribunals Service","West Central Scotland","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Courts and Tribunals Service","West Central Scotland","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Courts and Tribunals Service","West Central Scotland","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Forestry","Eastern Scotland","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Forestry","Eastern Scotland","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Forestry","Eastern Scotland","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Forestry","Eastern Scotland","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Forestry","Eastern Scotland","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Forestry","Eastern Scotland","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Forestry","Highlands and Islands","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Forestry","Highlands and Islands","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Forestry","Highlands and Islands","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Forestry","Highlands and Islands","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government (excl. agencies)","Eastern Scotland","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government (excl. agencies)","Eastern Scotland","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government (excl. agencies)","Eastern Scotland","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government (excl. agencies)","Eastern Scotland","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government (excl. agencies)","Eastern Scotland","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government (excl. agencies)","Eastern Scotland","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government (excl. agencies)","Eastern Scotland","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government (excl. agencies)","Eastern Scotland","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government (excl. agencies)","Eastern Scotland","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government (excl. agencies)","Eastern Scotland","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government (excl. agencies)","Eastern Scotland","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government (excl. agencies)","Eastern Scotland","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government (excl. agencies)","Highlands and Islands","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government (excl. agencies)","Highlands and Islands","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government (excl. agencies)","Highlands and Islands","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government (excl. agencies)","Highlands and Islands","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government (excl. agencies)","West Central Scotland","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government (excl. agencies)","West Central Scotland","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government (excl. agencies)","West Central Scotland","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government (excl. agencies)","West Central Scotland","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Serious Fraud Office","Inner London - West","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Serious Fraud Office","Inner London - West","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Serious Fraud Office","Inner London - West","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Serious Fraud Office","Inner London - West","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Serious Fraud Office","Inner London - West","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Serious Fraud Office","Inner London - West","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Serious Fraud Office","Inner London - West","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Serious Fraud Office","Inner London - West","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Serious Fraud Office","Inner London - West","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Serious Fraud Office","Inner London - West","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Serious Fraud Office","Inner London - West","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Serious Fraud Office","Inner London - West","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Social Security Scotland","West Central Scotland","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Social Security Scotland","West Central Scotland","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Social Security Scotland","West Central Scotland","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Social Security Scotland","West Central Scotland","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Social Security Scotland","West Central Scotland","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Social Security Scotland","West Central Scotland","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Standards and Testing Agency","Inner London - West","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Standards and Testing Agency","Inner London - West","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Standards and Testing Agency","West Midlands","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Standards and Testing Agency","West Midlands","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Submarine Delivery Agency","Cumbria","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Submarine Delivery Agency","Cumbria","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Submarine Delivery Agency","Gloucestershire, Wiltshire and Bath/Bristol area","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Submarine Delivery Agency","Gloucestershire, Wiltshire and Bath/Bristol area","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Submarine Delivery Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Submarine Delivery Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Teaching Regulation Agency","Inner London - West","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Teaching Regulation Agency","Inner London - West","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Teaching Regulation Agency","Inner London - West","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Teaching Regulation Agency","Inner London - West","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","The National Archives","Outer London - West and North West","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","The National Archives","Outer London - West and North West","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","The National Archives","Outer London - West and North West","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","The National Archives","Outer London - West and North West","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","The National Archives","Outer London - West and North West","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","The National Archives","Outer London - West and North West","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","Inner London - West","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","Inner London - West","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","Inner London - West","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","Inner London - West","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","Inner London - West","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","Inner London - West","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","Inner London - West","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","Inner London - West","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","Inner London - West","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","Inner London - West","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","Inner London - West","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","Inner London - West","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Hydrographic Office","Dorset and Somerset","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Hydrographic Office","Dorset and Somerset","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Hydrographic Office","Dorset and Somerset","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Hydrographic Office","Dorset and Somerset","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Hydrographic Office","Dorset and Somerset","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Hydrographic Office","Dorset and Somerset","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Hydrographic Office","Dorset and Somerset","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Hydrographic Office","Dorset and Somerset","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Intellectual Property Office","East Wales","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Intellectual Property Office","East Wales","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Intellectual Property Office","East Wales","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Intellectual Property Office","East Wales","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Intellectual Property Office","East Wales","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Intellectual Property Office","East Wales","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Intellectual Property Office","East Wales","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Intellectual Property Office","East Wales","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Intellectual Property Office","East Wales","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Intellectual Property Office","East Wales","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Intellectual Property Office","East Wales","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Intellectual Property Office","East Wales","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Intellectual Property Office","Inner London - West","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Intellectual Property Office","Inner London - West","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Intellectual Property Office","Inner London - West","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Intellectual Property Office","Inner London - West","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Space Agency","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Space Agency","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Space Agency","Gloucestershire, Wiltshire and Bath/Bristol area","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Space Agency","Gloucestershire, Wiltshire and Bath/Bristol area","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Space Agency","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Space Agency","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Space Agency","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Space Agency","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Space Agency","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Space Agency","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Space Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Space Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Space Agency","Inner London - West","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Space Agency","Inner London - West","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Space Agency","Inner London - West","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Space Agency","Inner London - West","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Space Agency","Inner London - West","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Space Agency","Inner London - West","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Space Agency","Inner London - West","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Space Agency","Inner London - West","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Space Agency","Inner London - West","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Space Agency","Inner London - West","SEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Space Agency","Inner London - West","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Space Agency","Inner London - West","Unknown","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","East Wales","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","East Wales","AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","East Wales","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","East Wales","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","East Wales","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","East Wales","G6","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","East Wales","G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","East Wales","G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","East Wales","HEO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","East Wales","HEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","East Wales","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","East Wales","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","East Wales","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","East Wales","SEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","East Wales","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Hampshire and Isle of Wight","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Hampshire and Isle of Wight","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Hampshire and Isle of Wight","AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Hampshire and Isle of Wight","AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Hampshire and Isle of Wight","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Hampshire and Isle of Wight","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Hampshire and Isle of Wight","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Hampshire and Isle of Wight","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Hampshire and Isle of Wight","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Hampshire and Isle of Wight","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Hampshire and Isle of Wight","HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Hampshire and Isle of Wight","HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Hampshire and Isle of Wight","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Hampshire and Isle of Wight","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Hampshire and Isle of Wight","SEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Hampshire and Isle of Wight","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Inner London - West","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Inner London - West","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Inner London - West","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Inner London - West","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Inner London - West","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Inner London - West","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Inner London - West","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Inner London - West","HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Inner London - West","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Inner London - West","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Inner London - West","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Inner London - West","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Derbyshire and Nottinghamshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Derbyshire and Nottinghamshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Devon","AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Devon","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Devon","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Devon","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","East Wales","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","East Wales","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","East Wales","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","East Wales","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","East Wales","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","East Wales","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","East Yorkshire and Northern Lincolnshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","East Yorkshire and Northern Lincolnshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Essex","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Essex","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Male","[c]","[c]","[c]","[c]"
