"Status","Year","Age","Disability","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","40-49","Declared disabled","Policy","Yorkshire and The Humber","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Property","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Property","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Property","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Property","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Property","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Property","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Property","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Property","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Psychology","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Psychology","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Psychology","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Psychology","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Psychology","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Science and Engineering","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Science and Engineering","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Science and Engineering","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Science and Engineering","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Science and Engineering","North West (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Science and Engineering","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Science and Engineering","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Science and Engineering","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Science and Engineering","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Science and Engineering","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Security","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Security","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Security","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Security","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Security","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Security","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Security","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Security","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Security","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Security","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Security","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Security","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Social Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Social Research","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Social Research","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Statistics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Statistics","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Statistics","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Statistics","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Statistics","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Statistics","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Tax","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Tax","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Tax","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Tax","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Tax","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Tax","Scotland","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Tax","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Tax","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Tax","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Tax","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Tax","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Unknown","East Midlands (England)","30","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Unknown","East of England","40","[c]","27790","27570"
"New entrant CS","2021","40-49","Declared disabled","Unknown","London","70","[c]","33070","31060"
"New entrant CS","2021","40-49","Declared disabled","Unknown","North East (England)","25","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Unknown","North West (England)","65","[c]","25420","27570"
"New entrant CS","2021","40-49","Declared disabled","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Unknown","Scotland","55","[c]","29370","27570"
"New entrant CS","2021","40-49","Declared disabled","Unknown","South East (England)","40","[c]","27040","27570"
"New entrant CS","2021","40-49","Declared disabled","Unknown","South West (England)","35","[c]","25980","27570"
"New entrant CS","2021","40-49","Declared disabled","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Unknown","Wales","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Unknown","West Midlands (England)","45","[c]","26940","27570"
"New entrant CS","2021","40-49","Declared disabled","Unknown","Yorkshire and The Humber","45","[c]","26210","27570"
"New entrant CS","2021","40-49","Declared disabled","Veterinarian","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Veterinarian","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Veterinarian","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Veterinarian","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Veterinarian","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Veterinarian","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Commercial","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Commercial","London","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Commercial","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Commercial","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Commercial","South East (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Commercial","South West (England)","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Commercial","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Commercial","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Communications","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Communications","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Communications","London","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Communications","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Communications","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Communications","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Communications","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Communications","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Communications","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Communications","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Corporate Finance","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Corporate Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Counter Fraud","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Counter Fraud","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Counter Fraud","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Counter Fraud","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Counter Fraud","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Digital, Data and Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Digital, Data and Technology","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Digital, Data and Technology","London","55","[c]","53560","49200"
"New entrant CS","2021","40-49","Declared non-disabled","Digital, Data and Technology","North East (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Digital, Data and Technology","North West (England)","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Digital, Data and Technology","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Digital, Data and Technology","Scotland","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Digital, Data and Technology","South East (England)","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Digital, Data and Technology","South West (England)","40","[c]","40320","39830"
"New entrant CS","2021","40-49","Declared non-disabled","Digital, Data and Technology","Wales","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Digital, Data and Technology","West Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Digital, Data and Technology","Yorkshire and The Humber","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Economics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Economics","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Economics","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Economics","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Finance","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Finance","London","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Finance","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Finance","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Finance","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Finance","South East (England)","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Finance","South West (England)","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Finance","Wales","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Finance","West Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Human Resources","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Human Resources","London","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Human Resources","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Human Resources","North West (England)","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Human Resources","Scotland","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Human Resources","South West (England)","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Human Resources","Wales","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Inspector of Education and Training","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Inspector of Education and Training","East of England","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Inspector of Education and Training","London","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Inspector of Education and Training","North West (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Inspector of Education and Training","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Inspector of Education and Training","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Inspector of Education and Training","Yorkshire and The Humber","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Intelligence Analysis","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Intelligence Analysis","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Intelligence Analysis","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Intelligence Analysis","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Intelligence Analysis","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Internal Audit","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Internal Audit","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Internal Audit","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Internal Audit","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Internal Audit","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Internal Audit","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Internal Audit","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","International Trade","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","International Trade","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","International Trade","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","International Trade","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Knowledge and Information Management","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Knowledge and Information Management","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Knowledge and Information Management","London","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Knowledge and Information Management","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Knowledge and Information Management","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Knowledge and Information Management","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Knowledge and Information Management","South West (England)","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Knowledge and Information Management","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Knowledge and Information Management","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Knowledge and Information Management","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Legal","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Legal","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Legal","London","35","[c]","54210","51280"
"New entrant CS","2021","40-49","Declared non-disabled","Legal","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Legal","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Legal","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Legal","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Legal","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Legal","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Legal","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Legal","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Medicine","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Medicine","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Medicine","London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Medicine","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Medicine","North West (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Medicine","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Medicine","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Medicine","South East (England)","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Medicine","South West (England)","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Medicine","Wales","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Medicine","West Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Medicine","Yorkshire and The Humber","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Operational Delivery","East Midlands (England)","60","[c]","24800","22920"
"New entrant CS","2021","40-49","Declared non-disabled","Operational Delivery","East of England","95","[c]","25580","24020"
"New entrant CS","2021","40-49","Declared non-disabled","Operational Delivery","London","210","[c]","36340","31800"
"New entrant CS","2021","40-49","Declared non-disabled","Operational Delivery","North East (England)","50","[c]","25150","22850"
"New entrant CS","2021","40-49","Declared non-disabled","Operational Delivery","North West (England)","85","[c]","27730","22850"
"New entrant CS","2021","40-49","Declared non-disabled","Operational Delivery","Northern Ireland","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Operational Delivery","Scotland","35","[c]","26150","20760"
"New entrant CS","2021","40-49","Declared non-disabled","Operational Delivery","South East (England)","135","[c]","26280","24880"
"New entrant CS","2021","40-49","Declared non-disabled","Operational Delivery","South West (England)","110","[c]","28860","23140"
"New entrant CS","2021","40-49","Declared non-disabled","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Operational Delivery","Wales","65","[c]","23500","21590"
"New entrant CS","2021","40-49","Declared non-disabled","Operational Delivery","West Midlands (England)","100","[c]","26450","22850"
"New entrant CS","2021","40-49","Declared non-disabled","Operational Delivery","Yorkshire and The Humber","70","[c]","26790","22920"
"New entrant CS","2021","40-49","Declared non-disabled","Operational Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Operational Research","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Operational Research","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Other","East Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Other","East of England","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Other","London","40","[c]","44340","38160"
"New entrant CS","2021","40-49","Declared non-disabled","Other","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Other","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Other","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Other","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Other","Scotland","35","[c]","30730","23450"
"New entrant CS","2021","40-49","Declared non-disabled","Other","South East (England)","35","[c]","27100","26350"
"New entrant CS","2021","40-49","Declared non-disabled","Other","South West (England)","60","[c]","26300","20920"
"New entrant CS","2021","40-49","Declared non-disabled","Other","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Other","West Midlands (England)","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Other","Yorkshire and The Humber","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Planning","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Planning","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Planning Inspectors","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Policy","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Policy","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Policy","London","70","[c]","50570","52290"
"New entrant CS","2021","40-49","Declared non-disabled","Policy","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Policy","North West (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Policy","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Policy","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Policy","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Policy","South West (England)","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Policy","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Policy","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Policy","Yorkshire and The Humber","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
