"Status","Year","Parent_department","Profession_of_post","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Ministry of Justice","Security","North West (England)","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Security","South East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Security","South East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Security","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Security","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Security","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Security","Wales","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Security","West Midlands (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Security","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Security","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Security","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Social Research","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Social Research","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Statistics","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Statistics","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Statistics","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Statistics","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Statistics","Yorkshire and The Humber","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Statistics","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Unknown","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Unknown","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Unknown","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Unknown","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Unknown","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Unknown","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Unknown","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Unknown","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Unknown","North West (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Unknown","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Unknown","South East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Unknown","South East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Unknown","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Unknown","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Unknown","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Unknown","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Unknown","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Unknown","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Commercial","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Commercial","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Communications","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Communications","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Digital, Data and Technology","East Midlands (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Digital, Data and Technology","East Midlands (England)","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Digital, Data and Technology","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Digital, Data and Technology","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Digital, Data and Technology","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Digital, Data and Technology","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Digital, Data and Technology","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Digital, Data and Technology","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Digital, Data and Technology","South East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Digital, Data and Technology","South East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Digital, Data and Technology","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Digital, Data and Technology","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Digital, Data and Technology","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Digital, Data and Technology","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Digital, Data and Technology","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Digital, Data and Technology","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Finance","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Finance","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Finance","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Finance","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Human Resources","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Human Resources","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Human Resources","North West (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Human Resources","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Human Resources","South West (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Human Resources","South West (England)","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Human Resources","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Human Resources","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Legal","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Legal","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Operational Delivery","East Midlands (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Operational Delivery","East Midlands (England)","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Operational Delivery","East of England","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Operational Delivery","East of England","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Operational Delivery","London","Female","140","[c]","35520","34060"
"New entrant CS","2021","National Crime Agency","Operational Delivery","London","Male","125","[c]","38050","37560"
"New entrant CS","2021","National Crime Agency","Operational Delivery","North East (England)","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Operational Delivery","North East (England)","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Operational Delivery","North West (England)","Female","110","[c]","29630","30640"
"New entrant CS","2021","National Crime Agency","Operational Delivery","North West (England)","Male","95","[c]","33460","32770"
"New entrant CS","2021","National Crime Agency","Operational Delivery","Northern Ireland","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Operational Delivery","Northern Ireland","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Operational Delivery","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Operational Delivery","Scotland","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Operational Delivery","South East (England)","Female","40","[c]","29960","27660"
"New entrant CS","2021","National Crime Agency","Operational Delivery","South East (England)","Male","30","[c]","33600","34140"
"New entrant CS","2021","National Crime Agency","Operational Delivery","South West (England)","Female","50","[c]","31510","32770"
"New entrant CS","2021","National Crime Agency","Operational Delivery","South West (England)","Male","45","[c]","33450","32770"
"New entrant CS","2021","National Crime Agency","Operational Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Operational Delivery","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Operational Delivery","Wales","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Operational Delivery","Wales","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Operational Delivery","West Midlands (England)","Female","45","[c]","30400","30640"
"New entrant CS","2021","National Crime Agency","Operational Delivery","West Midlands (England)","Male","45","[c]","34410","34370"
"New entrant CS","2021","National Crime Agency","Operational Delivery","Yorkshire and The Humber","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Operational Delivery","Yorkshire and The Humber","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Project Delivery","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Project Delivery","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Project Delivery","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Project Delivery","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Project Delivery","South East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Project Delivery","South East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Project Delivery","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Project Delivery","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Project Delivery","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Project Delivery","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Project Delivery","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Project Delivery","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Property","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Property","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Security","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Security","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Security","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Security","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Security","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Security","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","Communications","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","Communications","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","Economics","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","Economics","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","Finance","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","Finance","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","Finance","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","Finance","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","Other","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","Other","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","Other","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","Other","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","Policy","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","Policy","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","Policy","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","Policy","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","Communications","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","Communications","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","Digital, Data and Technology","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","Digital, Data and Technology","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","Digital, Data and Technology","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","Digital, Data and Technology","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","Digital, Data and Technology","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","Digital, Data and Technology","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","Digital, Data and Technology","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","Digital, Data and Technology","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","Finance","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","Finance","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","Human Resources","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","Human Resources","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","Inspector of Education and Training","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","Inspector of Education and Training","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","Inspector of Education and Training","East of England","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","Inspector of Education and Training","East of England","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","Inspector of Education and Training","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","Inspector of Education and Training","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","Inspector of Education and Training","North West (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","Inspector of Education and Training","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","Inspector of Education and Training","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","Inspector of Education and Training","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","Inspector of Education and Training","West Midlands (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","Inspector of Education and Training","West Midlands (England)","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","Inspector of Education and Training","Yorkshire and The Humber","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","Inspector of Education and Training","Yorkshire and The Humber","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","Legal","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","Legal","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","Operational Delivery","North West (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","Operational Delivery","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","Other","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","Other","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","Other","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","Other","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","Other","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","Other","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","Other","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","Other","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","Policy","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","Policy","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","Policy","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","Policy","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","Policy","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","Policy","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","Project Delivery","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","Project Delivery","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","Project Delivery","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","Project Delivery","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","Project Delivery","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","Project Delivery","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","Project Delivery","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","Project Delivery","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","Property","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","Property","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","Social Research","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","Social Research","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","Social Research","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","Social Research","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","Social Research","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","Social Research","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","Social Research","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","Social Research","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","Statistics","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","Statistics","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","Statistics","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","Statistics","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Communications","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Communications","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Communications","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Communications","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Corporate Finance","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Corporate Finance","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Digital, Data and Technology","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Digital, Data and Technology","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Digital, Data and Technology","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Digital, Data and Technology","Scotland","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Economics","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Economics","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Finance","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Finance","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Finance","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Finance","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Human Resources","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Human Resources","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Human Resources","Scotland","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Human Resources","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Legal","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Legal","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Legal","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Legal","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Operational Delivery","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Operational Delivery","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Operational Delivery","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Operational Delivery","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Other","London","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Other","London","Male","45","[c]","36080","25750"
"New entrant CS","2021","Office of Gas and Electricity Markets","Other","Scotland","Female","70","[c]","25690","23450"
"New entrant CS","2021","Office of Gas and Electricity Markets","Other","Scotland","Male","60","[c]","26530","23450"
"New entrant CS","2021","Office of Gas and Electricity Markets","Policy","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Policy","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Policy","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Policy","Scotland","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Project Delivery","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Project Delivery","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Project Delivery","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Project Delivery","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Property","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Property","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Science and Engineering","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Science and Engineering","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Science and Engineering","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Science and Engineering","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","Communications","West Midlands (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","Communications","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","Economics","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","Economics","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","Finance","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","Finance","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","Operational Delivery","West Midlands (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","Operational Delivery","West Midlands (England)","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","Operational Research","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","Operational Research","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","Policy","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","Policy","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","Project Delivery","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
