"Status","Year","Disability","Ethnicity","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Unknown","Chinese","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Inspector of Education and Training","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Internal Audit","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","International Trade","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Legal","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Legal","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Medicine","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Medicine","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Medicine","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Operational Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Other","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Other","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Planning","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Planning","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Planning","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Policy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Policy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Property","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Property","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Psychology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Psychology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Science and Engineering","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Security","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Security","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Security","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Social Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Social Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Statistics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Statistics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Tax","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Tax","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Unknown","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Veterinarian","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Commercial","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Corporate Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Counter Fraud","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Economics","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Economics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Inspector of Education and Training","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Internal Audit","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","International Trade","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Legal","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Legal","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Medicine","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Medicine","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Medicine","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Operational Delivery","London","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Operational Delivery","Outside London","45","[c]","26340","23520"
"New entrant CS","2021","Unknown","Mixed","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Operational Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Other","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Other","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Planning","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Planning","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Planning","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Policy","London","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Policy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Property","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Property","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Psychology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Psychology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Science and Engineering","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Security","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Security","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Security","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Social Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Social Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Statistics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Statistics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Tax","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Tax","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Unknown","London","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Unknown","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Veterinarian","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Commercial","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Corporate Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Counter Fraud","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Economics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Economics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Inspector of Education and Training","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Internal Audit","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","International Trade","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Legal","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Legal","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Medicine","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Medicine","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Medicine","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Operational Delivery","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Operational Delivery","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Operational Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Other","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Other","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Planning","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Planning","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Planning","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Policy","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Policy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Property","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Property","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Psychology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Psychology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Science and Engineering","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Security","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Security","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Security","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Social Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Social Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Statistics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Statistics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Tax","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Tax","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Unknown","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Veterinarian","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Commercial","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Digital, Data and Technology","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Digital, Data and Technology","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Economics","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Economics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","International Trade","London","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Legal","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Legal","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Operational Delivery","London","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Operational Delivery","Outside London","40","[c]","29050","24240"
"New entrant CS","2021","Unknown","Undeclared","Other","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Other","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Policy","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Policy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Project Delivery","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Security","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Security","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Social Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Statistics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Tax","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Unknown","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Commercial","London","40","[c]","52240","40650"
"New entrant CS","2021","Unknown","Unknown","Commercial","Outside London","85","[c]","34590","31180"
"New entrant CS","2021","Unknown","Unknown","Communications","London","125","[c]","37230","31800"
"New entrant CS","2021","Unknown","Unknown","Communications","Outside London","55","[c]","33510","29180"
"New entrant CS","2021","Unknown","Unknown","Counter Fraud","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Counter Fraud","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Digital, Data and Technology","London","220","[c]","48140","44950"
"New entrant CS","2021","Unknown","Unknown","Digital, Data and Technology","Outside London","430","[c]","37800","33840"
"New entrant CS","2021","Unknown","Unknown","Economics","London","90","[c]","33910","32790"
"New entrant CS","2021","Unknown","Unknown","Economics","Outside London","35","[c]","26140","23050"
"New entrant CS","2021","Unknown","Unknown","Finance","London","85","[c]","38090","32790"
"New entrant CS","2021","Unknown","Unknown","Finance","Outside London","125","[c]","31030","28970"
"New entrant CS","2021","Unknown","Unknown","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Human Resources","London","55","[c]","36840","31580"
"New entrant CS","2021","Unknown","Unknown","Human Resources","Outside London","105","[c]","31810","27130"
"New entrant CS","2021","Unknown","Unknown","Intelligence Analysis","London","50","[c]","51660","53360"
"New entrant CS","2021","Unknown","Unknown","Intelligence Analysis","Outside London","30","[c]","29870","24880"
"New entrant CS","2021","Unknown","Unknown","Internal Audit","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","International Trade","London","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","International Trade","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Knowledge and Information Management","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Knowledge and Information Management","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Legal","London","80","[c]","43110","36800"
