"Status","Year","Disability","Function_of_post","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Declared disabled","Security","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","AA","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","AA","Female","35","[c]","19930","20060"
"New entrant CS","2021","Declared disabled","Unknown","AA","Male","30","[c]","19750","20060"
"New entrant CS","2021","Declared disabled","Unknown","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","AO","Female","335","[c]","21460","21010"
"New entrant CS","2021","Declared disabled","Unknown","AO","Male","310","[c]","21350","21010"
"New entrant CS","2021","Declared disabled","Unknown","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","EO","Female","880","[c]","28470","27570"
"New entrant CS","2021","Declared disabled","Unknown","EO","Male","540","[c]","28210","27570"
"New entrant CS","2021","Declared disabled","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","G6","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","G7","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","HEO","Female","40","[c]","32580","31990"
"New entrant CS","2021","Declared disabled","Unknown","HEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","SEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","SEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Analysis","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Analysis","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Analysis","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Analysis","AO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Analysis","AO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Analysis","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Analysis","EO","Female","50","[c]","26670","27200"
"New entrant CS","2021","Declared non-disabled","Analysis","EO","Male","50","[c]","27280","27500"
"New entrant CS","2021","Declared non-disabled","Analysis","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Analysis","G6","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Analysis","G6","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Analysis","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Analysis","G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Analysis","G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Analysis","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Analysis","HEO","Female","150","[c]","32180","32190"
"New entrant CS","2021","Declared non-disabled","Analysis","HEO","Male","180","[c]","32810","32540"
"New entrant CS","2021","Declared non-disabled","Analysis","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Analysis","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Analysis","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Analysis","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Analysis","SEO","Female","35","[c]","39820","39100"
"New entrant CS","2021","Declared non-disabled","Analysis","SEO","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Analysis","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","AO","Female","30","[c]","21280","20920"
"New entrant CS","2021","Declared non-disabled","Commercial","AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","EO","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","EO","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","G7","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","HEO","Female","30","[c]","33240","33000"
"New entrant CS","2021","Declared non-disabled","Commercial","HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","SEO","Female","40","[c]","41310","40000"
"New entrant CS","2021","Declared non-disabled","Commercial","SEO","Male","35","[c]","42200","41000"
"New entrant CS","2021","Declared non-disabled","Commercial","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","EO","Female","120","[c]","25670","25560"
"New entrant CS","2021","Declared non-disabled","Communications","EO","Male","135","[c]","25430","25560"
"New entrant CS","2021","Declared non-disabled","Communications","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","G6","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","HEO","Female","70","[c]","32440","31810"
"New entrant CS","2021","Declared non-disabled","Communications","HEO","Male","60","[c]","31900","31810"
"New entrant CS","2021","Declared non-disabled","Communications","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","SEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","SEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","EO","Female","30","[c]","26260","25560"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","EO","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Debt","AO","Female","145","[c]","20390","20140"
"New entrant CS","2021","Declared non-disabled","Debt","AO","Male","105","[c]","20400","20140"
"New entrant CS","2021","Declared non-disabled","Debt","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Debt","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Debt","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Debt","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Debt","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Debt","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Debt","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","EO","Female","55","[c]","25590","25560"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","EO","Male","100","[c]","26000","25590"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","G6","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","G6","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","G7","Female","65","[c]","54310","54160"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","G7","Male","140","[c]","55970","54700"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","HEO","Female","85","[c]","31770","31810"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","HEO","Male","95","[c]","32360","32060"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","SCS level","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","SEO","Female","70","[c]","39940","39670"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","SEO","Male","120","[c]","40440","39550"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","AO","Female","30","[c]","21160","20920"
"New entrant CS","2021","Declared non-disabled","Finance","AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","EO","Female","60","[c]","24960","26350"
"New entrant CS","2021","Declared non-disabled","Finance","EO","Male","35","[c]","24640","25000"
"New entrant CS","2021","Declared non-disabled","Finance","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","G6","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","G7","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","HEO","Female","60","[c]","33990","33000"
"New entrant CS","2021","Declared non-disabled","Finance","HEO","Male","40","[c]","34300","33000"
"New entrant CS","2021","Declared non-disabled","Finance","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","SEO","Female","45","[c]","39900","39000"
"New entrant CS","2021","Declared non-disabled","Finance","SEO","Male","35","[c]","40280","40130"
"New entrant CS","2021","Declared non-disabled","Finance","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Grants Management","AO","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Grants Management","AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Grants Management","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Grants Management","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Grants Management","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Grants Management","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Grants Management","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Grants Management","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Grants Management","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Grants Management","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Grants Management","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Grants Management","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","AA","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","AA","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","AO","Female","70","[c]","21240","20920"
"New entrant CS","2021","Declared non-disabled","Human Resources","AO","Male","30","[c]","21030","20920"
"New entrant CS","2021","Declared non-disabled","Human Resources","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","EO","Female","65","[c]","25730","26410"
"New entrant CS","2021","Declared non-disabled","Human Resources","EO","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","G6","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","G6","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","G7","Female","30","[c]","53310","53170"
"New entrant CS","2021","Declared non-disabled","Human Resources","G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","HEO","Female","80","[c]","31930","31810"
"New entrant CS","2021","Declared non-disabled","Human Resources","HEO","Male","30","[c]","31170","31320"
"New entrant CS","2021","Declared non-disabled","Human Resources","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","SEO","Female","45","[c]","38510","37420"
"New entrant CS","2021","Declared non-disabled","Human Resources","SEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","Unknown","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","SEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","SEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","EO","Female","50","[c]","27200","26950"
"New entrant CS","2021","Declared non-disabled","Legal","EO","Male","30","[c]","27880","26950"
"New entrant CS","2021","Declared non-disabled","Legal","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","G6","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","G6","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","G7","Female","70","[c]","53310","51250"
"New entrant CS","2021","Declared non-disabled","Legal","G7","Male","40","[c]","52330","50500"
"New entrant CS","2021","Declared non-disabled","Legal","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","HEO","Female","70","[c]","34790","31460"
"New entrant CS","2021","Declared non-disabled","Legal","HEO","Male","35","[c]","33550","30690"
"New entrant CS","2021","Declared non-disabled","Legal","HEO","Unknown","[c]","[c]","[c]","[c]"
