"Status","Year","Parent_department","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Food Standards Agency","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","Female","Unknown","140","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","Male","Unknown","145","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Female","Unknown","885","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Male","Unknown","765","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Female","Heterosexual / straight","55","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Male","Heterosexual / straight","55","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Male","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Female","Heterosexual / straight","510","[c]","36470","30110"
"Leaver Dept.","2021","Home Office","Female","LGBO","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Female","Undeclared","55","[c]","40630","38470"
"Leaver Dept.","2021","Home Office","Female","Unknown","45","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Male","Heterosexual / straight","330","[c]","34070","28670"
"Leaver Dept.","2021","Home Office","Male","LGBO","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Male","Undeclared","40","[c]","36780","30830"
"Leaver Dept.","2021","Home Office","Male","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Female","Heterosexual / straight","320","[c]","35590","32160"
"Leaver Dept.","2021","Ministry of Defence","Female","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Female","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Female","Unknown","50","[c]","41310","38270"
"Leaver Dept.","2021","Ministry of Defence","Male","Heterosexual / straight","325","[c]","38260","33540"
"Leaver Dept.","2021","Ministry of Defence","Male","LGBO","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Male","Undeclared","35","[c]","39240","37920"
"Leaver Dept.","2021","Ministry of Defence","Male","Unknown","55","[c]","40440","40960"
"Leaver Dept.","2021","Ministry of Defence","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","Female","Heterosexual / straight","145","[c]","42930","38820"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","Female","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","Female","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","Male","Heterosexual / straight","120","[c]","38600","33210"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","Male","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","Male","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Female","Heterosexual / straight","595","[c]","31620","26410"
"Leaver Dept.","2021","Ministry of Justice","Female","LGBO","45","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Female","Undeclared","50","[c]","35150","26410"
"Leaver Dept.","2021","Ministry of Justice","Female","Unknown","115","[c]","32370","30850"
"Leaver Dept.","2021","Ministry of Justice","Male","Heterosexual / straight","355","[c]","34020","28900"
"Leaver Dept.","2021","Ministry of Justice","Male","LGBO","40","[c]","31080","26410"
"Leaver Dept.","2021","Ministry of Justice","Male","Undeclared","45","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Male","Unknown","75","[c]","33730","30760"
"Leaver Dept.","2021","Ministry of Justice","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland Office","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland Office","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland Office","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland Office","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland Office","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland Office","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","Female","Heterosexual / straight","30","[c]","44260","35010"
"Leaver Dept.","2021","Office for Standards in Education","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","Female","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","Male","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Qualifications and Examinations Regulation","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Qualifications and Examinations Regulation","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Qualifications and Examinations Regulation","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Qualifications and Examinations Regulation","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Qualifications and Examinations Regulation","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Qualifications and Examinations Regulation","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Qualifications and Examinations Regulation","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Qualifications and Examinations Regulation","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Qualifications and Examinations Regulation","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Qualifications and Examinations Regulation","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Rail and Road","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Rail and Road","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Rail and Road","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Rail and Road","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Rail and Road","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Rail and Road","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Rail and Road","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Rail and Road","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Rail and Road","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Rail and Road","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","Male","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Female","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Male","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","The National Archives","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","The National Archives","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","The National Archives","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","The National Archives","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","The National Archives","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","The National Archives","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","The National Archives","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","The National Archives","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","The National Archives","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","The National Archives","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Female","Heterosexual / straight","30","[c]","36710","32040"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Female","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Male","Heterosexual / straight","35","[c]","38600","36030"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Male","Unknown","45","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Water Services Regulation Authority","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Water Services Regulation Authority","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Water Services Regulation Authority","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Water Services Regulation Authority","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Water Services Regulation Authority","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Water Services Regulation Authority","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Water Services Regulation Authority","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Water Services Regulation Authority","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Water Services Regulation Authority","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Water Services Regulation Authority","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","Male","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","Female","Heterosexual / straight","495","[c]","35490","29280"
"New entrant CS","2021","Attorney General's Departments","Female","LGBO","30","[c]","31570","26970"
"New entrant CS","2021","Attorney General's Departments","Female","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","Female","Unknown","95","[c]","30930","25480"
"New entrant CS","2021","Attorney General's Departments","Male","Heterosexual / straight","260","[c]","39140","39880"
"New entrant CS","2021","Attorney General's Departments","Male","LGBO","30","[c]","33210","27160"
"New entrant CS","2021","Attorney General's Departments","Male","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","Male","Unknown","55","[c]","34440","26970"
"New entrant CS","2021","Attorney General's Departments","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Female","Heterosexual / straight","315","[c]","36350","34550"
"New entrant CS","2021","Cabinet Office","Female","LGBO","35","[c]","30760","27500"
"New entrant CS","2021","Cabinet Office","Female","Undeclared","30","[c]","35160","27500"
"New entrant CS","2021","Cabinet Office","Female","Unknown","580","[c]","37570","28000"
"New entrant CS","2021","Cabinet Office","Male","Heterosexual / straight","235","[c]","41740","34550"
"New entrant CS","2021","Cabinet Office","Male","LGBO","45","[c]","38120","34550"
"New entrant CS","2021","Cabinet Office","Male","Undeclared","35","[c]","38380","34550"
"New entrant CS","2021","Cabinet Office","Male","Unknown","460","[c]","44880","28000"
"New entrant CS","2021","Cabinet Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Female","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Female","Heterosexual / straight","40","[c]","50080","53530"
"New entrant CS","2021","Competition and Markets Authority","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Female","Heterosexual / straight","350","[c]","33660","33570"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Female","LGBO","60","[c]","32710","33570"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Female","Undeclared","45","[c]","37870","33570"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Female","Unknown","330","[c]","29140","24250"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Male","Heterosexual / straight","310","[c]","38220","33570"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Male","LGBO","50","[c]","33640","33570"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Male","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Male","Unknown","330","[c]","30960","27680"
