"Status","Year","Function_of_post","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Analysis","Science and Engineering","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Science and Engineering","Outside London","45","[c]","28960","27000"
"New entrant CS","2021","Analysis","Social Research","London","90","[c]","34780","32540"
"New entrant CS","2021","Analysis","Social Research","Outside London","100","[c]","30680","29540"
"New entrant CS","2021","Analysis","Statistics","London","160","[c]","35830","32540"
"New entrant CS","2021","Analysis","Statistics","Outside London","170","[c]","31050","29540"
"New entrant CS","2021","Analysis","Tax","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Unknown","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Unknown","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Commercial","London","85","[c]","45740","40650"
"New entrant CS","2021","Commercial","Commercial","Outside London","300","[c]","32760","30000"
"New entrant CS","2021","Commercial","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Knowledge and Information Management","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Knowledge and Information Management","Outside London","35","[c]","26210","26350"
"New entrant CS","2021","Commercial","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Operational Delivery","London","55","[c]","47980","44080"
"New entrant CS","2021","Commercial","Operational Delivery","Outside London","25","[c]","27700","24370"
"New entrant CS","2021","Commercial","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Other","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Project Delivery","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Tax","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Unknown","London","165","[c]","74450","70240"
"New entrant CS","2021","Commercial","Unknown","Outside London","60","[c]","72270","70180"
"New entrant CS","2021","Commercial","Unknown","Unknown","20","[c]","78930","71000"
"New entrant CS","2021","Communications","Communications","London","265","[c]","38570","34710"
"New entrant CS","2021","Communications","Communications","Outside London","150","[c]","32770","29180"
"New entrant CS","2021","Communications","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Economics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Operational Delivery","London","15","[c]","35600","31920"
"New entrant CS","2021","Communications","Operational Delivery","Outside London","45","[c]","30530","31810"
"New entrant CS","2021","Communications","Other","London","20","[c]","23410","22500"
"New entrant CS","2021","Communications","Other","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Tax","Outside London","670","[c]","26370","25560"
"New entrant CS","2021","Communications","Unknown","London","75","[c]","36400","34550"
"New entrant CS","2021","Communications","Unknown","Outside London","50","[c]","27480","25560"
"New entrant CS","2021","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Counter Fraud","London","25","[c]","33940","30720"
"New entrant CS","2021","Counter Fraud","Counter Fraud","Outside London","20","[c]","32240","31000"
"New entrant CS","2021","Counter Fraud","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Legal","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Legal","Outside London","45","[c]","25560","25560"
"New entrant CS","2021","Counter Fraud","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Operational Delivery","Outside London","15","[c]","23970","25560"
"New entrant CS","2021","Counter Fraud","Policy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Tax","London","10","[c]","32560","29570"
"New entrant CS","2021","Counter Fraud","Tax","Outside London","35","[c]","30100","31810"
"New entrant CS","2021","Counter Fraud","Unknown","London","20","[c]","36130","32450"
"New entrant CS","2021","Counter Fraud","Unknown","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt","Operational Delivery","London","20","[c]","25510","24120"
"New entrant CS","2021","Debt","Operational Delivery","Outside London","110","[c]","20140","20140"
"New entrant CS","2021","Debt","Tax","London","25","[c]","24120","24120"
"New entrant CS","2021","Debt","Tax","Outside London","790","[c]","20320","20140"
"New entrant CS","2021","Debt","Unknown","Outside London","25","[c]","20140","20140"
"New entrant CS","2021","Digital, Data & Technology","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","London","440","[c]","46530","42320"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","Outside London","1120","[c]","36640","32640"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Knowledge and Information Management","Outside London","20","[c]","38600","38650"
"New entrant CS","2021","Digital, Data & Technology","Operational Delivery","London","15","[c]","42540","40050"
"New entrant CS","2021","Digital, Data & Technology","Operational Delivery","Outside London","25","[c]","33490","31810"
"New entrant CS","2021","Digital, Data & Technology","Operational Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Other","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Policy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Science and Engineering","Outside London","30","[c]","34840","32060"
"New entrant CS","2021","Digital, Data & Technology","Security","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Tax","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Tax","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Unknown","London","150","[c]","45540","40600"
"New entrant CS","2021","Digital, Data & Technology","Unknown","Outside London","25","[c]","42590","37300"
"New entrant CS","2021","Digital, Data & Technology","Unknown","Unknown","15","[c]","44390","37300"
"New entrant CS","2021","Finance","Corporate Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Corporate Finance","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Economics","London","25","[c]","33590","32790"
"New entrant CS","2021","Finance","Economics","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","London","220","[c]","41230","35130"
"New entrant CS","2021","Finance","Finance","Outside London","420","[c]","31900","28970"
"New entrant CS","2021","Finance","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Operational Delivery","London","15","[c]","34900","30850"
"New entrant CS","2021","Finance","Operational Delivery","Outside London","10","[c]","28360","24800"
"New entrant CS","2021","Finance","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Other","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Policy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Project Delivery","Outside London","15","[c]","38190","30000"
"New entrant CS","2021","Finance","Statistics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Tax","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Unknown","London","10","[c]","37290","37580"
"New entrant CS","2021","Finance","Unknown","Outside London","25","[c]","39970","35680"
"New entrant CS","2021","Grants Management","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Operational Delivery","Outside London","55","[c]","22320","21050"
"New entrant CS","2021","Human Resources","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Human Resources","London","225","[c]","37180","32120"
"New entrant CS","2021","Human Resources","Human Resources","Outside London","430","[c]","31100","27000"
"New entrant CS","2021","Human Resources","Operational Delivery","London","20","[c]","36780","30270"
"New entrant CS","2021","Human Resources","Operational Delivery","Outside London","55","[c]","27120","23750"
"New entrant CS","2021","Human Resources","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Other","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Policy","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Policy","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Security","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Security","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Tax","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Unknown","London","45","[c]","33340","28000"
"New entrant CS","2021","Human Resources","Unknown","Outside London","65","[c]","27540","20800"
"New entrant CS","2021","Human Resources","Unknown","Unknown","10","[c]","30900","27500"
"New entrant CS","2021","Internal Audit","Internal Audit","London","15","[c]","49880","47290"
"New entrant CS","2021","Internal Audit","Internal Audit","Outside London","30","[c]","39980","39290"
"New entrant CS","2021","Internal Audit","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Legal","London","395","[c]","46320","50500"
"New entrant CS","2021","Legal","Legal","Outside London","465","[c]","40260","38550"
"New entrant CS","2021","Legal","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Operational Delivery","London","130","[c]","24410","21950"
"New entrant CS","2021","Legal","Operational Delivery","Outside London","345","[c]","21650","20140"
"New entrant CS","2021","Legal","Other","London","60","[c]","27180","26950"
"New entrant CS","2021","Legal","Other","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Policy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Tax","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Unknown","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Commercial","London","30","[c]","44350","34710"
"New entrant CS","2021","No function","Commercial","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Communications","London","10","[c]","26960","26250"
"New entrant CS","2021","No function","Communications","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Corporate Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Counter Fraud","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Digital, Data and Technology","London","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Digital, Data and Technology","Outside London","15","[c]","38950","37500"
"New entrant CS","2021","No function","Economics","London","80","[c]","33100","31500"
"New entrant CS","2021","No function","Economics","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Finance","London","15","[c]","43110","38000"
"New entrant CS","2021","No function","Finance","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Inspector of Education and Training","London","25","[c]","62940","70500"
"New entrant CS","2021","No function","Inspector of Education and Training","Outside London","70","[c]","63810","70500"
"New entrant CS","2021","No function","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Intelligence Analysis","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","International Trade","London","110","[c]","33050","31800"
"New entrant CS","2021","No function","International Trade","Outside London","35","[c]","33830","31800"
"New entrant CS","2021","No function","Knowledge and Information Management","London","30","[c]","34150","32330"
"New entrant CS","2021","No function","Knowledge and Information Management","Outside London","30","[c]","33250","28990"
"New entrant CS","2021","No function","Legal","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Medicine","London","40","[c]","80500","82100"
"New entrant CS","2021","No function","Medicine","Outside London","60","[c]","70300","82100"
"New entrant CS","2021","No function","Operational Delivery","London","2900","[c]","30440","27660"
"New entrant CS","2021","No function","Operational Delivery","Outside London","10465","[c]","24070","22850"
"New entrant CS","2021","No function","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Operational Delivery","Unknown","15","[c]","28690","22680"
"New entrant CS","2021","No function","Operational Research","London","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Other","London","170","[c]","36210","29970"
"New entrant CS","2021","No function","Other","Outside London","185","[c]","28080","23450"
"New entrant CS","2021","No function","Planning","London","15","[c]","38920","33210"
"New entrant CS","2021","No function","Planning","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Planning Inspectors","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Policy","London","2235","[c]","37730","33570"
"New entrant CS","2021","No function","Policy","Outside London","680","[c]","35490","30360"
"New entrant CS","2021","No function","Project Delivery","London","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Project Delivery","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Psychology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Psychology","Outside London","115","[c]","26290","24620"
"New entrant CS","2021","No function","Science and Engineering","London","195","[c]","35940","32650"
"New entrant CS","2021","No function","Science and Engineering","Outside London","635","[c]","30800","28590"
"New entrant CS","2021","No function","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Security","London","15","[c]","32820","34710"
"New entrant CS","2021","No function","Social Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Social Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Statistics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Tax","London","60","[c]","34770","36160"
"New entrant CS","2021","No function","Tax","Outside London","1630","[c]","21330","20140"
"New entrant CS","2021","No function","Unknown","London","710","[c]","33930","28000"
"New entrant CS","2021","No function","Unknown","Outside London","370","[c]","24690","23850"
"New entrant CS","2021","No function","Unknown","Unknown","120","[c]","31910","28000"
"New entrant CS","2021","No function","Veterinarian","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Veterinarian","Outside London","30","[c]","33890","35900"
"New entrant CS","2021","Project Delivery","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Commercial","Outside London","40","[c]","38600","41750"
"New entrant CS","2021","Project Delivery","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Digital, Data and Technology","Outside London","45","[c]","42900","50000"
"New entrant CS","2021","Project Delivery","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Finance","Outside London","20","[c]","43690","45000"
"New entrant CS","2021","Project Delivery","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Knowledge and Information Management","Outside London","20","[c]","30700","30250"
"New entrant CS","2021","Project Delivery","Operational Delivery","London","70","[c]","39080","39530"
"New entrant CS","2021","Project Delivery","Operational Delivery","Outside London","65","[c]","30520","28900"
"New entrant CS","2021","Project Delivery","Other","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Other","Outside London","145","[c]","27290","23230"
"New entrant CS","2021","Project Delivery","Policy","London","30","[c]","37730","33570"
"New entrant CS","2021","Project Delivery","Policy","Outside London","20","[c]","38170","36500"
"New entrant CS","2021","Project Delivery","Project Delivery","London","225","[c]","41970","37000"
"New entrant CS","2021","Project Delivery","Project Delivery","Outside London","805","[c]","35900","33300"
"New entrant CS","2021","Project Delivery","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Property","Outside London","20","[c]","43300","49860"
"New entrant CS","2021","Project Delivery","Science and Engineering","Outside London","275","[c]","30680","27540"
"New entrant CS","2021","Project Delivery","Security","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Tax","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","London","40","[c]","58780","54700"
"New entrant CS","2021","Project Delivery","Unknown","Outside London","25","[c]","37480","28120"
"New entrant CS","2021","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Commercial","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","Digital, Data and Technology","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","Knowledge and Information Management","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","Operational Delivery","London","15","[c]","32930","30850"
"New entrant CS","2021","Property","Operational Delivery","Outside London","150","[c]","22770","20880"
"New entrant CS","2021","Property","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Other","Outside London","30","[c]","24790","25430"
"New entrant CS","2021","Property","Planning","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Property","London","55","[c]","39660","33750"
"New entrant CS","2021","Property","Property","Outside London","390","[c]","32120","30000"
"New entrant CS","2021","Property","Property","Overseas","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Security","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Unknown","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","Unknown","Outside London","60","[c]","28010","25140"
"New entrant CS","2021","Security","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Knowledge and Information Management","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Security","Security","London","80","[c]","32180","29750"
"New entrant CS","2021","Security","Security","Outside London","635","[c]","26350","23540"
"New entrant CS","2021","Security","Security","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Unknown","London","40","[c]","33970","27500"
"New entrant CS","2021","Security","Unknown","Outside London","50","[c]","21340","20800"
"New entrant CS","2021","Security","Unknown","Unknown","35","[c]","26020","20860"
"New entrant CS","2021","Unknown","Commercial","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","London","20","[c]","38480","42070"
"New entrant CS","2021","Unknown","Communications","Outside London","10","[c]","28210","25000"
"New entrant CS","2021","Unknown","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data and Technology","London","110","[c]","52810","48220"
"New entrant CS","2021","Unknown","Digital, Data and Technology","Outside London","75","[c]","43910","40760"
"New entrant CS","2021","Unknown","Economics","London","55","[c]","31330","32390"
"New entrant CS","2021","Unknown","Economics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","London","10","[c]","45780","35050"
"New entrant CS","2021","Unknown","Finance","Outside London","15","[c]","24890","21430"
"New entrant CS","2021","Unknown","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","London","20","[c]","46320","41950"
"New entrant CS","2021","Unknown","Human Resources","Outside London","35","[c]","35050","29830"
"New entrant CS","2021","Unknown","Intelligence Analysis","London","25","[c]","33400","30200"
"New entrant CS","2021","Unknown","Intelligence Analysis","Outside London","55","[c]","26140","25160"
"New entrant CS","2021","Unknown","Knowledge and Information Management","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Knowledge and Information Management","Outside London","10","[c]","25470","25030"
"New entrant CS","2021","Unknown","Legal","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medicine","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medicine","Outside London","280","[c]","43650","36370"
"New entrant CS","2021","Unknown","Medicine","Overseas","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Delivery","London","195","[c]","30220","28650"
"New entrant CS","2021","Unknown","Operational Delivery","Outside London","1095","[c]","24300","21920"
"New entrant CS","2021","Unknown","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Delivery","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Research","London","20","[c]","37190","36590"
"New entrant CS","2021","Unknown","Operational Research","Outside London","15","[c]","26400","26350"
"New entrant CS","2021","Unknown","Other","London","310","[c]","33870","28650"
"New entrant CS","2021","Unknown","Other","Outside London","820","[c]","23980","20920"
"New entrant CS","2021","Unknown","Other","Overseas","20","[c]","36070","33000"
"New entrant CS","2021","Unknown","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Planning","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Planning","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Planning","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Policy","London","225","[c]","42260","37000"
"New entrant CS","2021","Unknown","Policy","Outside London","90","[c]","31960","26320"
"New entrant CS","2021","Unknown","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","London","60","[c]","42090","35050"
"New entrant CS","2021","Unknown","Project Delivery","Outside London","40","[c]","33180","30820"
"New entrant CS","2021","Unknown","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Outside London","10","[c]","35160","33550"
"New entrant CS","2021","Unknown","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Science and Engineering","London","15","[c]","44960","33830"
"New entrant CS","2021","Unknown","Science and Engineering","Outside London","100","[c]","27540","26350"
"New entrant CS","2021","Unknown","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Social Research","London","10","[c]","40740","42710"
"New entrant CS","2021","Unknown","Social Research","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Statistics","London","25","[c]","34590","30700"
"New entrant CS","2021","Unknown","Statistics","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","London","3425","[c]","30980","31060"
"New entrant CS","2021","Unknown","Unknown","Outside London","15155","[c]","26610","27570"
"New entrant CS","2021","Unknown","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Unknown","640","[c]","28900","27570"
"New entrant CS","2021","Unknown","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","",""
"Version","Generated on 2023-02-14, with GIT 71a76ea.","","","","","","",""
"Data column","Description","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","",""
"","Five organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Defence Electronics and Components Agency, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","","",""
"Region_london","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","","","",""
"","Region_london groups the ITL classifications into ""London"", ""Outside London"": all UK regions excluding London, ""Overseas"", and ""Unknown"".","","","","","","",""
"Function_of_post","Functions relate to the post occupied by the person and are not dependent on qualifications the individual may have.","","","","","","",""
"","The Department for Work and Pensions provided aggregated functions data for 2021, which are available in the Civil Service Statistics publication. However, figures in this browser are derived from individual level data and so are not available for this department in 2021.","","","","","","",""
"","Home Office, Welsh Government and Royal Fleet Auxiliary did not report any functions information for their employees.","","","","","","",""
"","Of the 20 bodies under the Scottish Government, 16 did not report any functions information for their employees.","","","","","","",""
"Profession_of_post","Professions relate to the post occupied by the person and are not dependent on qualifications the individual may have.","","","","","","",""
"","The Department for Work and Pensions provided aggregated professions data for 2021, which are available in the Civil Service Statistics publication. However, figures in this browser are derived from individual level data and so are not available for this department in 2021.","","","","","","",""
"","Of the 20 bodies under the Scottish Government, 16 did not report any professions information for their employees.","","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 5).","","","","","","",""
"FTE","Total full-time equivalent (FTE) employment numbers (rounded to nearest 5).","","","","","","",""
"","FTE figures are not shown for entrants or leavers due to data quality concerns for these groups.","","","","","","",""
"Mean_salary","Average salary (mean, rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","",""
"Median_salary","Median salary (rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","",""
