"Status","Year","Ethnicity","Function_of_post","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Asian","Grants Management","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Grants Management","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Grants Management","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Grants Management","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","15","15","[c]","[c]"
"In post","2021","Asian","Grants Management","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Grants Management","South East (England)","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Grants Management","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Grants Management","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Grants Management","South West (England)","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Grants Management","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Grants Management","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Grants Management","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Grants Management","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Grants Management","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Grants Management","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Grants Management","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Grants Management","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","East Midlands (England)","Derbyshire and Nottinghamshire","35","35","34770","31810"
"In post","2021","Asian","Human Resources","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","East of England","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","East of England","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","London","Inner London - East","55","50","39100","36160"
"In post","2021","Asian","Human Resources","London","Inner London - West","210","205","41280","36160"
"In post","2021","Asian","Human Resources","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","London","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","London","Outer London - West and North West","5","5","[c]","[c]"
"In post","2021","Asian","Human Resources","North East (England)","Northumberland and Tyne and Wear","5","5","[c]","[c]"
"In post","2021","Asian","Human Resources","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","North West (England)","Greater Manchester","40","40","29290","27020"
"In post","2021","Asian","Human Resources","North West (England)","Lancashire","5","5","[c]","[c]"
"In post","2021","Asian","Human Resources","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Scotland","West Central Scotland","10","10","[c]","[c]"
"In post","2021","Asian","Human Resources","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","5","5","[c]","[c]"
"In post","2021","Asian","Human Resources","South East (England)","Hampshire and Isle of Wight","5","5","[c]","[c]"
"In post","2021","Asian","Human Resources","South East (England)","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","South West (England)","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","15","15","[c]","[c]"
"In post","2021","Asian","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","West Midlands (England)","West Midlands","20","20","[c]","[c]"
"In post","2021","Asian","Human Resources","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Yorkshire and The Humber","West Yorkshire","20","20","[c]","[c]"
"In post","2021","Asian","Internal Audit","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","East of England","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","East of England","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","London","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","London","Inner London - West","40","40","49430","49900"
"In post","2021","Asian","Internal Audit","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","London","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","South East (England)","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","South West (England)","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","Yorkshire and The Humber","West Yorkshire","5","5","[c]","[c]"
"In post","2021","Asian","Legal","East Midlands (England)","Derbyshire and Nottinghamshire","25","20","[c]","[c]"
"In post","2021","Asian","Legal","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","45","40","38150","36620"
"In post","2021","Asian","Legal","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Legal","East of England","Bedfordshire and Hertfordshire","20","20","[c]","[c]"
"In post","2021","Asian","Legal","East of England","East Anglia","5","5","[c]","[c]"
"In post","2021","Asian","Legal","East of England","Essex","15","15","[c]","[c]"
"In post","2021","Asian","Legal","London","Inner London - East","40","40","48390","43680"
"In post","2021","Asian","Legal","London","Inner London - West","550","515","45930","50520"
"In post","2021","Asian","Legal","London","Outer London - East and North East","5","5","[c]","[c]"
"In post","2021","Asian","Legal","London","Outer London - South","20","15","[c]","[c]"
"In post","2021","Asian","Legal","London","Outer London - West and North West","25","25","[c]","[c]"
"In post","2021","Asian","Legal","North East (England)","Northumberland and Tyne and Wear","5","5","[c]","[c]"
"In post","2021","Asian","Legal","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Legal","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Legal","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Legal","North West (England)","Greater Manchester","50","50","38220","34480"
"In post","2021","Asian","Legal","North West (England)","Lancashire","35","30","32450","26750"
"In post","2021","Asian","Legal","North West (England)","Merseyside","5","5","[c]","[c]"
"In post","2021","Asian","Legal","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Legal","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Legal","Scotland","Eastern Scotland","10","10","[c]","[c]"
"In post","2021","Asian","Legal","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Legal","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Legal","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Legal","Scotland","West Central Scotland","10","10","[c]","[c]"
"In post","2021","Asian","Legal","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","20","15","[c]","[c]"
"In post","2021","Asian","Legal","South East (England)","Hampshire and Isle of Wight","10","5","[c]","[c]"
"In post","2021","Asian","Legal","South East (England)","Kent","5","5","[c]","[c]"
"In post","2021","Asian","Legal","South East (England)","Surrey, East and West Sussex","5","5","[c]","[c]"
"In post","2021","Asian","Legal","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Legal","South West (England)","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Legal","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Legal","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","5","5","[c]","[c]"
"In post","2021","Asian","Legal","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Legal","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Legal","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Legal","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Legal","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Legal","West Midlands (England)","West Midlands","140","130","35910","31810"
