"Status","Year","Function_of_post","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Security","North Yorkshire","York","15","[c]","29950","32430"
"Leaver Dept.","2021","Security","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Northern Ireland","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Northern Ireland","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Outer London - East and North East","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Outer London - West and North West","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","West Wales and The Valleys","Swansea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Bedfordshire and Hertfordshire","Bedford","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Bedfordshire and Hertfordshire","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Bedfordshire and Hertfordshire","Hertfordshire","15","[c]","36360","33300"
"Leaver Dept.","2021","Unknown","Bedfordshire and Hertfordshire","Luton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Cheshire","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Cheshire","Warrington","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Cumbria","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Cumbria","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Derbyshire and Nottinghamshire","Derby","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Derbyshire and Nottinghamshire","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Derbyshire and Nottinghamshire","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Derbyshire and Nottinghamshire","Nottingham","70","[c]","28990","27570"
"Leaver Dept.","2021","Unknown","Derbyshire and Nottinghamshire","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Derbyshire and Nottinghamshire","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Devon","Devon CC","30","[c]","25280","26490"
"Leaver Dept.","2021","Unknown","Devon","Plymouth","15","[c]","30260","27570"
"Leaver Dept.","2021","Unknown","Dorset and Somerset","Dorset CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Dorset and Somerset","Somerset","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Anglia","Cambridgeshire CC","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Anglia","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Anglia","Peterborough","15","[c]","25160","24890"
"Leaver Dept.","2021","Unknown","East Anglia","Suffolk","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Wales","Cardiff and Vale of Glamorgan","170","[c]","31400","27570"
"Leaver Dept.","2021","Unknown","East Wales","Flintshire and Wrexham","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Wales","Monmouthshire and Newport","20","[c]","25230","21430"
"Leaver Dept.","2021","Unknown","East Wales","Powys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","10","[c]","29240","27570"
"Leaver Dept.","2021","Unknown","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Eastern Scotland","Angus and Dundee City","30","[c]","25490","21010"
"Leaver Dept.","2021","Unknown","Eastern Scotland","City of Edinburgh","80","[c]","36050","32140"
"Leaver Dept.","2021","Unknown","Eastern Scotland","Clackmannanshire and Fife","10","[c]","26510","27570"
"Leaver Dept.","2021","Unknown","Eastern Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Eastern Scotland","Falkirk","15","[c]","25450","21010"
"Leaver Dept.","2021","Unknown","Eastern Scotland","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Eastern Scotland","West Lothian","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Essex","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Essex","Essex Thames Gateway","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Essex","Southend-on-Sea","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Essex","Thurrock","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Essex","West Essex","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","150","[c]","34260","32710"
"Leaver Dept.","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","50","[c]","28180","27570"
"Leaver Dept.","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Greater Manchester","Greater Manchester North East","10","[c]","28490","27570"
"Leaver Dept.","2021","Unknown","Greater Manchester","Greater Manchester North West","20","[c]","24460","21010"
"Leaver Dept.","2021","Unknown","Greater Manchester","Greater Manchester South East","20","[c]","25470","27570"
"Leaver Dept.","2021","Unknown","Greater Manchester","Greater Manchester South West","150","[c]","26940","26100"
"Leaver Dept.","2021","Unknown","Greater Manchester","Manchester","140","[c]","32730","27570"
"Leaver Dept.","2021","Unknown","Hampshire and Isle of Wight","Central Hampshire","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Hampshire and Isle of Wight","North Hampshire","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Hampshire and Isle of Wight","Portsmouth","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Hampshire and Isle of Wight","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Hampshire and Isle of Wight","Southampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","Warwickshire","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","Worcestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Highlands and Islands","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Highlands and Islands","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Highlands and Islands","Shetland Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Inner London - East","Hackney and Newham","15","[c]","32280","31060"
"Leaver Dept.","2021","Unknown","Inner London - East","Haringey and Islington","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Inner London - East","Lambeth","25","[c]","36770","35860"
"Leaver Dept.","2021","Unknown","Inner London - East","Lewisham and Southwark","15","[c]","33910","31060"
"Leaver Dept.","2021","Unknown","Inner London - East","Tower Hamlets","100","[c]","42490","33090"
"Leaver Dept.","2021","Unknown","Inner London - West","Camden and City of London","65","[c]","31900","28670"
"Leaver Dept.","2021","Unknown","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Inner London - West","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Inner London - West","Westminster","1455","[c]","46000","41140"
"Leaver Dept.","2021","Unknown","Kent","East Kent","20","[c]","26460","24210"
"Leaver Dept.","2021","Unknown","Kent","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Kent","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Lancashire","Blackburn with Darwen","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Lancashire","Blackpool","45","[c]","34030","31380"
"Leaver Dept.","2021","Unknown","Lancashire","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Lancashire","East Lancashire","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Lancashire","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Lancashire","Mid Lancashire","105","[c]","25570","27570"
"Leaver Dept.","2021","Unknown","Leicestershire, Rutland and Northamptonshire","Leicester","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Lincolnshire","Lincolnshire","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Merseyside","East Merseyside","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Merseyside","Liverpool","160","[c]","27230","24310"
"Leaver Dept.","2021","Unknown","Merseyside","Sefton","100","[c]","26670","27230"
"Leaver Dept.","2021","Unknown","Merseyside","Wirral","20","[c]","25900","27570"
"Leaver Dept.","2021","Unknown","North Eastern Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North Yorkshire","North Yorkshire CC","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North Yorkshire","York","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Northern Ireland","Belfast","35","[c]","24140","24310"
"Leaver Dept.","2021","Unknown","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Northumberland and Tyne and Wear","Northumberland","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Northumberland and Tyne and Wear","Sunderland","85","[c]","25510","27570"
"Leaver Dept.","2021","Unknown","Northumberland and Tyne and Wear","Tyneside","255","[c]","27410","27570"
"Leaver Dept.","2021","Unknown","Outer London - East and North East","Barking & Dagenham and Havering","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Outer London - East and North East","Bexley and Greenwich","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Outer London - East and North East","Enfield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Outer London - East and North East","Redbridge and Waltham Forest","15","[c]","28840","25110"
"Leaver Dept.","2021","Unknown","Outer London - South","Bromley","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Outer London - South","Croydon","200","[c]","40190","34550"
"Leaver Dept.","2021","Unknown","Outer London - South","Merton, Kingston upon Thames and Sutton","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Outer London - West and North West","Barnet","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Outer London - West and North West","Brent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Outer London - West and North West","Ealing","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Outer London - West and North West","Harrow and Hillingdon","35","[c]","30400","29080"
"Leaver Dept.","2021","Unknown","Outer London - West and North West","Hounslow and Richmond upon Thames","25","[c]","29970","28900"
"Leaver Dept.","2021","Unknown","Overseas","Overseas","60","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Shropshire and Staffordshire","Shropshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Shropshire and Staffordshire","Staffordshire CC","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Shropshire and Staffordshire","Stoke-on-Trent","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Shropshire and Staffordshire","Telford and Wrekin","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South Yorkshire","Barnsley, Doncaster and Rotherham","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South Yorkshire","Sheffield","130","[c]","34000","31990"
"Leaver Dept.","2021","Unknown","Southern Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Southern Scotland","East Ayrshire and North Ayrshire mainland","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Southern Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Southern Scotland","South Lanarkshire","45","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Surrey, East and West Sussex","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Surrey, East and West Sussex","East Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Surrey, East and West Sussex","East Sussex CC","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Surrey, East and West Sussex","West Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Surrey, East and West Sussex","West Sussex (North East)","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Surrey, East and West Sussex","West Sussex (South West)","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Tees Valley and Durham","Darlington","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Tees Valley and Durham","Durham CC","85","[c]","24140","21430"
"Leaver Dept.","2021","Unknown","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","20","[c]","27490","27570"
"Leaver Dept.","2021","Unknown","Tees Valley and Durham","South Teesside","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","35","[c]","36140","31070"
"Leaver Dept.","2021","Unknown","West Central Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Central Scotland","Glasgow City","165","[c]","26650","26890"
"Leaver Dept.","2021","Unknown","West Central Scotland","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Central Scotland","North Lanarkshire","50","[c]","24450","26840"
"Leaver Dept.","2021","Unknown","West Midlands","Birmingham","105","[c]","30250","27570"
"Leaver Dept.","2021","Unknown","West Midlands","Coventry","25","[c]","35150","30230"
"Leaver Dept.","2021","Unknown","West Midlands","Dudley","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Midlands","Sandwell","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Midlands","Solihull","25","[c]","25200","24870"
"Leaver Dept.","2021","Unknown","West Midlands","Walsall","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Midlands","Wolverhampton","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Wales and The Valleys","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Wales and The Valleys","Central Valleys","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Wales and The Valleys","Gwent Valleys","15","[c]","31050","27570"
"Leaver Dept.","2021","Unknown","West Wales and The Valleys","Gwynedd","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Wales and The Valleys","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Wales and The Valleys","Swansea","20","[c]","25560","25640"
"Leaver Dept.","2021","Unknown","West Yorkshire","Bradford","40","[c]","26040","27570"
"Leaver Dept.","2021","Unknown","West Yorkshire","Calderdale and Kirklees","10","[c]","27740","27570"
"Leaver Dept.","2021","Unknown","West Yorkshire","Leeds","190","[c]","34140","29750"
"Leaver Dept.","2021","Unknown","West Yorkshire","Wakefield","10","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Devon","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Dorset and Somerset","Dorset CC","10","[c]","24780","21050"
"New entrant CS","2021","Analysis","East Anglia","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","East Anglia","Suffolk","10","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","East Wales","Monmouthshire and Newport","195","[c]","28950","29540"
"New entrant CS","2021","Analysis","Eastern Scotland","City of Edinburgh","5","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Essex","Southend-on-Sea","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","10","[c]","29020","27850"
"New entrant CS","2021","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","10","[c]","41400","40720"
"New entrant CS","2021","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","10","[c]","30190","27570"
"New entrant CS","2021","Analysis","Greater Manchester","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Greater Manchester","Manchester","45","[c]","32370","31810"
"New entrant CS","2021","Analysis","Hampshire and Isle of Wight","Central Hampshire","15","[c]","29780","26410"
"New entrant CS","2021","Analysis","Hampshire and Isle of Wight","Portsmouth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Hampshire and Isle of Wight","South Hampshire","75","[c]","28770","29540"
"New entrant CS","2021","Analysis","Hampshire and Isle of Wight","Southampton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Inner London - East","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Inner London - East","Tower Hamlets","100","[c]","37880","36000"
"New entrant CS","2021","Analysis","Inner London - West","Camden and City of London","35","[c]","43300","36160"
"New entrant CS","2021","Analysis","Inner London - West","Westminster","580","[c]","35810","32540"
"New entrant CS","2021","Analysis","Merseyside","East Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Merseyside","Liverpool","10","[c]","30880","31810"
"New entrant CS","2021","Analysis","North Yorkshire","York","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Northumberland and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Outer London - South","Croydon","5","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","South Yorkshire","Sheffield","10","[c]","31520","32870"
"New entrant CS","2021","Analysis","Surrey, East and West Sussex","East Sussex CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Surrey, East and West Sussex","West Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Tees Valley and Durham","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","West Central Scotland","Glasgow City","5","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","West Midlands","Birmingham","10","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","West Midlands","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","West Wales and The Valleys","Swansea","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","West Yorkshire","Leeds","35","[c]","29470","28240"
"New entrant CS","2021","Commercial","Bedfordshire and Hertfordshire","Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","20","[c]","43510","38500"
"New entrant CS","2021","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Cheshire","Warrington","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Cumbria","West Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Derbyshire and Nottinghamshire","Nottingham","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Derbyshire and Nottinghamshire","South and West Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Derbyshire and Nottinghamshire","South Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Devon","Devon CC","10","[c]","39440","37420"
"New entrant CS","2021","Commercial","Devon","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Dorset and Somerset","Dorset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Dorset and Somerset","Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","East Anglia","Cambridgeshire CC","10","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","East Anglia","Norwich and East Norfolk","15","[c]","34110","31000"
"New entrant CS","2021","Commercial","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","East Wales","Monmouthshire and Newport","10","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Eastern Scotland","City of Edinburgh","10","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Eastern Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Essex","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","45","[c]","41640","36200"
"New entrant CS","2021","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","10","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","30","[c]","29570","20920"
"New entrant CS","2021","Commercial","Greater Manchester","Greater Manchester South West","10","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Greater Manchester","Manchester","15","[c]","43290","35260"
"New entrant CS","2021","Commercial","Hampshire and Isle of Wight","Central Hampshire","15","[c]","27480","20920"
"New entrant CS","2021","Commercial","Hampshire and Isle of Wight","North Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Hampshire and Isle of Wight","Portsmouth","15","[c]","39340","26670"
"New entrant CS","2021","Commercial","Hampshire and Isle of Wight","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Herefordshire, Worcestershire and Warwickshire","Worcestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Inner London - East","Lambeth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Inner London - East","Lewisham and Southwark","10","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Inner London - East","Tower Hamlets","35","[c]","45660","45030"
"New entrant CS","2021","Commercial","Inner London - West","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Inner London - West","Wandsworth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Inner London - West","Westminster","255","[c]","61900","63000"
"New entrant CS","2021","Commercial","Lancashire","Blackpool","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Lancashire","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Lincolnshire","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Merseyside","East Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Merseyside","Liverpool","25","[c]","37800","32400"
"New entrant CS","2021","Commercial","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","North Yorkshire","North Yorkshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","North Yorkshire","York","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Northumberland and Tyne and Wear","Tyneside","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Outer London - South","Croydon","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Outer London - West and North West","Barnet","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Outer London - West and North West","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Outer London - West and North West","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Shropshire and Staffordshire","Staffordshire CC","10","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Shropshire and Staffordshire","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Shropshire and Staffordshire","Telford and Wrekin","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","South Yorkshire","Sheffield","10","[c]","[c]","[c]"
