"Status","Year","Age","Disability","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","40-49","Undeclared","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Yorkshire and The Humber","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Yorkshire and The Humber","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","East Midlands (England)","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","East Midlands (England)","Unknown","110","[c]","29360","25560"
"New entrant CS","2021","40-49","Unknown","East of England","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","East of England","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","East of England","Unknown","95","[c]","25490","22850"
"New entrant CS","2021","40-49","Unknown","London","Heterosexual / straight","155","[c]","47480","46160"
"New entrant CS","2021","40-49","Unknown","London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","London","Unknown","540","[c]","47710","39640"
"New entrant CS","2021","40-49","Unknown","North East (England)","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","North East (England)","Unknown","155","[c]","25340","22850"
"New entrant CS","2021","40-49","Unknown","North West (England)","Heterosexual / straight","95","[c]","37160","34800"
"New entrant CS","2021","40-49","Unknown","North West (England)","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","North West (England)","Unknown","285","[c]","29130","24880"
"New entrant CS","2021","40-49","Unknown","Northern Ireland","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Northern Ireland","Unknown","35","[c]","22460","20140"
"New entrant CS","2021","40-49","Unknown","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Scotland","Heterosexual / straight","30","[c]","31900","29410"
"New entrant CS","2021","40-49","Unknown","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Scotland","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Scotland","Unknown","295","[c]","31830","26550"
"New entrant CS","2021","40-49","Unknown","South East (England)","Heterosexual / straight","70","[c]","36390","33900"
"New entrant CS","2021","40-49","Unknown","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","South East (England)","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","South East (England)","Unknown","200","[c]","30940","27570"
"New entrant CS","2021","40-49","Unknown","South West (England)","Heterosexual / straight","45","[c]","35510","32890"
"New entrant CS","2021","40-49","Unknown","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","South West (England)","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","South West (England)","Unknown","140","[c]","34770","27570"
"New entrant CS","2021","40-49","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Unknown","Unknown","85","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Wales","Heterosexual / straight","35","[c]","34610","30500"
"New entrant CS","2021","40-49","Unknown","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Wales","Unknown","120","[c]","27980","23320"
"New entrant CS","2021","40-49","Unknown","West Midlands (England)","Heterosexual / straight","45","[c]","37790","36740"
"New entrant CS","2021","40-49","Unknown","West Midlands (England)","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","West Midlands (England)","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","West Midlands (England)","Unknown","150","[c]","31290","25000"
"New entrant CS","2021","40-49","Unknown","Yorkshire and The Humber","Heterosexual / straight","50","[c]","36680","36500"
"New entrant CS","2021","40-49","Unknown","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Yorkshire and The Humber","Unknown","220","[c]","33120","27570"
"New entrant CS","2021","50-59","Declared disabled","East Midlands (England)","Heterosexual / straight","35","[c]","24840","27570"
"New entrant CS","2021","50-59","Declared disabled","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","East of England","Heterosexual / straight","35","[c]","27990","27570"
"New entrant CS","2021","50-59","Declared disabled","East of England","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","East of England","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","London","Heterosexual / straight","75","[c]","34010","31060"
"New entrant CS","2021","50-59","Declared disabled","London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","North East (England)","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","North West (England)","Heterosexual / straight","65","[c]","25500","23590"
"New entrant CS","2021","50-59","Declared disabled","North West (England)","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Scotland","Heterosexual / straight","50","[c]","25700","26860"
"New entrant CS","2021","50-59","Declared disabled","Scotland","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","South East (England)","Heterosexual / straight","65","[c]","28330","27570"
"New entrant CS","2021","50-59","Declared disabled","South East (England)","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","South East (England)","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","South West (England)","Heterosexual / straight","55","[c]","28940","27570"
"New entrant CS","2021","50-59","Declared disabled","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Wales","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","West Midlands (England)","Heterosexual / straight","40","[c]","30470","27570"
"New entrant CS","2021","50-59","Declared disabled","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Yorkshire and The Humber","Heterosexual / straight","50","[c]","28130","27570"
"New entrant CS","2021","50-59","Declared disabled","Yorkshire and The Humber","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","East Midlands (England)","Heterosexual / straight","230","[c]","27420","27570"
"New entrant CS","2021","50-59","Declared non-disabled","East Midlands (England)","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","East Midlands (England)","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","East of England","Heterosexual / straight","325","[c]","28130","27570"
"New entrant CS","2021","50-59","Declared non-disabled","East of England","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","East of England","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","London","Heterosexual / straight","640","[c]","39610","31060"
"New entrant CS","2021","50-59","Declared non-disabled","London","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","London","Undeclared","30","[c]","40650","31060"
"New entrant CS","2021","50-59","Declared non-disabled","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","North East (England)","Heterosexual / straight","210","[c]","25310","21010"
"New entrant CS","2021","50-59","Declared non-disabled","North East (England)","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","North East (England)","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","North East (England)","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","North West (England)","Heterosexual / straight","410","[c]","27850","24110"
"New entrant CS","2021","50-59","Declared non-disabled","North West (England)","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","North West (England)","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Northern Ireland","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Overseas","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Scotland","Heterosexual / straight","315","[c]","27870","26160"
"New entrant CS","2021","50-59","Declared non-disabled","Scotland","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Scotland","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Scotland","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","South East (England)","Heterosexual / straight","595","[c]","29160","27570"
"New entrant CS","2021","50-59","Declared non-disabled","South East (England)","LGBO","35","[c]","27840","27570"
"New entrant CS","2021","50-59","Declared non-disabled","South East (England)","Undeclared","35","[c]","29130","27570"
"New entrant CS","2021","50-59","Declared non-disabled","South East (England)","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","South West (England)","Heterosexual / straight","465","[c]","31400","27570"
"New entrant CS","2021","50-59","Declared non-disabled","South West (England)","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","South West (England)","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","South West (England)","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Unknown","Heterosexual / straight","45","[c]","28620","27570"
"New entrant CS","2021","50-59","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Wales","Heterosexual / straight","140","[c]","28870","25030"
"New entrant CS","2021","50-59","Declared non-disabled","Wales","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Wales","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","West Midlands (England)","Heterosexual / straight","240","[c]","29320","27570"
"New entrant CS","2021","50-59","Declared non-disabled","West Midlands (England)","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","West Midlands (England)","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Yorkshire and The Humber","Heterosexual / straight","285","[c]","28970","27570"
"New entrant CS","2021","50-59","Declared non-disabled","Yorkshire and The Humber","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Yorkshire and The Humber","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","East Midlands (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","East of England","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","East of England","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","London","Heterosexual / straight","30","[c]","41380","36360"
"New entrant CS","2021","50-59","Undeclared","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","London","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","North East (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","North West (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","North West (England)","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Scotland","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Scotland","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","South East (England)","Heterosexual / straight","35","[c]","30120","27570"
"New entrant CS","2021","50-59","Undeclared","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","South East (England)","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","South West (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","South West (England)","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Wales","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","West Midlands (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","West Midlands (England)","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Yorkshire and The Humber","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Yorkshire and The Humber","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","East Midlands (England)","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","East Midlands (England)","Unknown","90","[c]","25280","24570"
"New entrant CS","2021","50-59","Unknown","East of England","Heterosexual / straight","35","[c]","31140","28430"
"New entrant CS","2021","50-59","Unknown","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","East of England","Unknown","110","[c]","27290","24750"
"New entrant CS","2021","50-59","Unknown","London","Heterosexual / straight","105","[c]","47380","41970"
"New entrant CS","2021","50-59","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","London","Unknown","355","[c]","47470","39680"
"New entrant CS","2021","50-59","Unknown","North East (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","North East (England)","Unknown","125","[c]","24260","20940"
"New entrant CS","2021","50-59","Unknown","North West (England)","Heterosexual / straight","55","[c]","34470","32770"
"New entrant CS","2021","50-59","Unknown","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","North West (England)","Unknown","215","[c]","28590","22350"
"New entrant CS","2021","50-59","Unknown","Northern Ireland","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Northern Ireland","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Overseas","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Scotland","Heterosexual / straight","30","[c]","30160","27570"
"New entrant CS","2021","50-59","Unknown","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Scotland","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Scotland","Unknown","205","[c]","34870","26550"
"New entrant CS","2021","50-59","Unknown","South East (England)","Heterosexual / straight","60","[c]","31930","29540"
"New entrant CS","2021","50-59","Unknown","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","South East (England)","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","South East (England)","Unknown","215","[c]","30220","26130"
"New entrant CS","2021","50-59","Unknown","South West (England)","Heterosexual / straight","45","[c]","36710","36460"
"New entrant CS","2021","50-59","Unknown","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","South West (England)","Unknown","120","[c]","31510","27570"
"New entrant CS","2021","50-59","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Unknown","Unknown","90","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Wales","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Wales","Unknown","100","[c]","25390","21590"
"New entrant CS","2021","50-59","Unknown","West Midlands (England)","Heterosexual / straight","50","[c]","37870","36580"
"New entrant CS","2021","50-59","Unknown","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","West Midlands (England)","Unknown","90","[c]","31080","25000"
"New entrant CS","2021","50-59","Unknown","Yorkshire and The Humber","Heterosexual / straight","35","[c]","35880","36500"
"New entrant CS","2021","50-59","Unknown","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Yorkshire and The Humber","Unknown","175","[c]","32870","27470"
"New entrant CS","2021","60-64","Declared disabled","East Midlands (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","East of England","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","East of England","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","North East (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
