"Status","Year","Age","Ethnicity","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","30-39","Asian","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Asian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","Female","Heterosexual / straight","440","[c]","30210","29580"
"New entrant CS","2021","30-39","Black","Female","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","Male","Heterosexual / straight","215","[c]","30290","30000"
"New entrant CS","2021","30-39","Black","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Chinese","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Chinese","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Chinese","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Chinese","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Chinese","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Chinese","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Chinese","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Chinese","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Chinese","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Chinese","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Chinese","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Mixed","Female","Heterosexual / straight","205","[c]","31200","27570"
"New entrant CS","2021","30-39","Mixed","Female","LGBO","30","[c]","35420","31060"
"New entrant CS","2021","30-39","Mixed","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Mixed","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Mixed","Male","Heterosexual / straight","120","[c]","31830","28670"
"New entrant CS","2021","30-39","Mixed","Male","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Mixed","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Mixed","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Mixed","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other ethnicity","Female","Heterosexual / straight","65","[c]","29520","26880"
"New entrant CS","2021","30-39","Other ethnicity","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other ethnicity","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other ethnicity","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other ethnicity","Male","Heterosexual / straight","35","[c]","33610","31060"
"New entrant CS","2021","30-39","Other ethnicity","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other ethnicity","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other ethnicity","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Female","Heterosexual / straight","30","[c]","31060","30350"
"New entrant CS","2021","30-39","Undeclared","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Female","Undeclared","60","[c]","35020","31060"
"New entrant CS","2021","30-39","Undeclared","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Male","Heterosexual / straight","30","[c]","29420","27570"
"New entrant CS","2021","30-39","Undeclared","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Male","Undeclared","95","[c]","33660","29000"
"New entrant CS","2021","30-39","Undeclared","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Female","Unknown","1940","[c]","30850","27370"
"New entrant CS","2021","30-39","Unknown","Male","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Male","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Male","Unknown","1795","[c]","31690","27570"
"New entrant CS","2021","30-39","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Female","Heterosexual / straight","3330","[c]","30590","27570"
"New entrant CS","2021","30-39","White","Female","LGBO","360","[c]","29800","27570"
"New entrant CS","2021","30-39","White","Female","Undeclared","205","[c]","32360","27950"
"New entrant CS","2021","30-39","White","Female","Unknown","85","[c]","32390","27940"
"New entrant CS","2021","30-39","White","Male","Heterosexual / straight","2575","[c]","30800","27570"
"New entrant CS","2021","30-39","White","Male","LGBO","350","[c]","30670","27570"
"New entrant CS","2021","30-39","White","Male","Undeclared","125","[c]","33240","27700"
"New entrant CS","2021","30-39","White","Male","Unknown","75","[c]","30930","28120"
"New entrant CS","2021","30-39","White","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Female","Heterosexual / straight","300","[c]","32720","29290"
"New entrant CS","2021","40-49","Asian","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Male","Heterosexual / straight","290","[c]","35020","29290"
"New entrant CS","2021","40-49","Asian","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Male","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Male","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Female","Heterosexual / straight","310","[c]","31690","31060"
"New entrant CS","2021","40-49","Black","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Male","Heterosexual / straight","195","[c]","31660","30440"
"New entrant CS","2021","40-49","Black","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Female","Heterosexual / straight","100","[c]","29120","27570"
"New entrant CS","2021","40-49","Mixed","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Male","Heterosexual / straight","65","[c]","29360","27570"
"New entrant CS","2021","40-49","Mixed","Male","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Female","Heterosexual / straight","40","[c]","30900","29110"
"New entrant CS","2021","40-49","Other ethnicity","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Female","Undeclared","60","[c]","33230","30040"
"New entrant CS","2021","40-49","Undeclared","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Male","Undeclared","60","[c]","41700","36740"
"New entrant CS","2021","40-49","Undeclared","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Female","Unknown","1270","[c]","33580","27570"
"New entrant CS","2021","40-49","Unknown","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Male","Unknown","1145","[c]","35810","27570"
"New entrant CS","2021","40-49","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","White","Female","Heterosexual / straight","2655","[c]","31160","27570"
"New entrant CS","2021","40-49","White","Female","LGBO","130","[c]","31420","27570"
"New entrant CS","2021","40-49","White","Female","Undeclared","120","[c]","33000","28630"
"New entrant CS","2021","40-49","White","Female","Unknown","70","[c]","36590","31810"
"New entrant CS","2021","40-49","White","Male","Heterosexual / straight","1925","[c]","33850","27570"
"New entrant CS","2021","40-49","White","Male","LGBO","230","[c]","30780","27570"
"New entrant CS","2021","40-49","White","Male","Undeclared","65","[c]","37560","31900"
"New entrant CS","2021","40-49","White","Male","Unknown","65","[c]","35140","30950"
"New entrant CS","2021","40-49","White","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","White","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","White","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","Female","Heterosexual / straight","110","[c]","31050","27570"
"New entrant CS","2021","50-59","Asian","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","Male","Heterosexual / straight","130","[c]","34250","29290"
"New entrant CS","2021","50-59","Asian","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","Female","Heterosexual / straight","220","[c]","30000","29290"
"New entrant CS","2021","50-59","Black","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","Male","Heterosexual / straight","115","[c]","34260","29290"
"New entrant CS","2021","50-59","Black","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Female","Heterosexual / straight","60","[c]","31980","27570"
"New entrant CS","2021","50-59","Mixed","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Male","Heterosexual / straight","40","[c]","34090","29290"
"New entrant CS","2021","50-59","Mixed","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Female","Undeclared","45","[c]","30420","29290"
"New entrant CS","2021","50-59","Undeclared","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Male","Undeclared","65","[c]","33430","27570"
"New entrant CS","2021","50-59","Undeclared","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Female","Unknown","950","[c]","31680","26130"
"New entrant CS","2021","50-59","Unknown","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Male","Unknown","965","[c]","36010","27570"
"New entrant CS","2021","50-59","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Female","Heterosexual / straight","2315","[c]","28860","27570"
"New entrant CS","2021","50-59","White","Female","LGBO","85","[c]","30490","27570"
"New entrant CS","2021","50-59","White","Female","Undeclared","100","[c]","30860","27570"
"New entrant CS","2021","50-59","White","Female","Unknown","35","[c]","32080","28120"
"New entrant CS","2021","50-59","White","Male","Heterosexual / straight","2010","[c]","32880","27570"
"New entrant CS","2021","50-59","White","Male","LGBO","130","[c]","28810","27570"
"New entrant CS","2021","50-59","White","Male","Undeclared","65","[c]","32540","27570"
"New entrant CS","2021","50-59","White","Male","Unknown","50","[c]","39520","32060"
"New entrant CS","2021","50-59","White","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
